language,language_code,source_id,toxic,detox,source,source_dataset,afrihate_label,judge_decision,human_decision,human_comments,human_reviewed
Yorùbá,yo,train_yoruba_00498,"""@username awon oloshi oniro ofo""",@username e n so iro; e nilo lati dara sii.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_00507,orò tí ó jẹ́ agbèfọ́ba àti agbófinró ni a fi ń mú ìyá aṣeburúkú tí ò níwà rere sí ọmọ aráyé gelede yoruba iwd iseselagba,orò tí ó jẹ́ agbèfọ́ba àti agbófinró ni a fi ń mú ìyà òfin sí ẹni tí ò níwà rere sí ọmọ aráyé gelede yoruba iwd iseselagba,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_00555,"""@USER oh sorry, aunty se olodo niyin ni ma? 🏃🏼‍♂️🏃🏼‍♂️🏃🏼‍♂️""","@USER oh sorry, aunty se e nilo lati ko eko sii ni, ma 🏃🏼‍♂️🏃🏼‍♂️🏃🏼‍♂️",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_00555,"""@username oh sorry, aunty se olodo niyin ni ma? 🏃🏼‍♂️🏃🏼‍♂️🏃🏼‍♂️""","oh sorry, aunty, ṣe ẹ nílò láti kọ́ ẹ̀kọ́ síi ni, ma? 🏃🏼‍♂️🏃🏼‍♂️🏃🏼‍♂️",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_00567,"""dem say oniranu ni eyin noh 😂😂#rebuildilorinreputation URL",dem say eyin nilo itunse noh #rebuildilorinreputation URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_00567,"""dem say oniranu ni eyin noh 😂😂#rebuildilorinreputation URL",dem say eyin nilo lati dara sii noh #rebuildilorinreputation URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_00618,"""ikoyi link bridge toll?  like seriously?  n1000 toll!  olè  nì awon arà ibì yi o""",ikoyi link bridge toll? like seriously? n1000 toll! ohun tí àwọn ará ibi yìí ń ṣe kò tọ́ o,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_00654,bó jẹ́ ọmọdé ló ń perí mi níbi ògúlùtu máà wó lù wọ́n lọ àgbà ló ń perí mi níbi ògíri àlàpà kó máà wó lù wọ́n lọ,"bó jẹ́ ọmọdé ló ń perí mi níbi ògúlùtu, máa kìlọ̀ fún wọn; àgbà ló ń perí mi níbi ògíri àlàpà, máa kìlọ̀ fún wọn",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_00658,"""eranko ni bobo krunic yii 😡😡😡 #chelseamilan""",Bobo Krunic yii nílò lati dara síi 😡😡😡 #chelseamilan,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_00662,"""olofo ni babe yi URL",Babe yi n soro ju.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_00662,"""olofo ni babe yi URL",babe yi ma n tu asiri,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_00671,"""@USER oloriburuku ni bobo yen sha""",@USER bobo yen nilo lati dara sii sha,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_00737,ló ń jẹ́ kí ẹrù u wèrè ó pọ̀ ẹn ẹn bẹ́ẹ̀ ni o àìlèmójúkúrò ló ń mú kí ẹrù u wèrè ó pọ̀,"Ó ń jẹ́ kí ẹ̀rù àìlera ọpọlọ pọ̀, ẹn ẹn bẹ́ẹ̀ ni o, àìlèmójúkúrò ló ń mú kí ẹ̀rù àìlera ọpọlọ pọ̀.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_00741,"""@username ti ori arteta o ba fe buru ko ma start omo yii""","@username Bi Arteta ba fe se ipinnu to daa, ko ma start omo yii",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_00793,"""@username olofo ni 😂""",@username o n soro ju 😂,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_00796,"""@username oponu jati jati""",@username o nilo lati ko eko sii,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_00809,wèrè ni rt òǹpìtàn ọ̀jọ̀gbọ́n ifácitì ní pé ènìyàn dúdú ò ní ìtàn kankan kí òyìnbó,Kò tọ́ ni rt òǹpìtàn ọ̀jọ̀gbọ́n ifácitì ní pé ènìyàn dúdú ò ní ìtàn kankan kí òyìnbó,afrihate_human_reviewed,AfriHate,Hate,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_00809,wèrè ni rt òǹpìtàn ọ̀jọ̀gbọ́n ifácitì ní pé ènìyàn dúdú ò ní ìtàn kankan kí òyìnbó,aṣiṣe ni rt òǹpìtàn ọ̀jọ̀gbọ́n ifácitì ní pé ènìyàn dúdú ò ní ìtàn kankan kí òyìnbó,afrihate_human_reviewed,AfriHate,Hate,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_00827,"""@USER were fe ku lori oro oloro.. omo ofo""",@USER O n fi iye re si ewu lori oro oloro.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_00878,"""awon obinrin yi buru shaa awon kini buruku yii""","Ihuwasi awon obinrin yi ko dara shaa, awon ihuwasi buruku yii.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_00884,"""@username ómò ale jati jati ni won""",@username ẹni tí ó nílò ìtúnṣe ni wọ́n,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_00884,"""@username ómò ale jati jati ni won""",@username ìwà wọn kò dáa rárá.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_00884,"""@username ómò ale jati jati ni won""",@username Ìwà wọn nílò ìtúnṣe díẹ̀.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_00907,ahhhhhh oloseluuuuuu ki lo wa de ede wa so dokita jonathan di obo eri nkan bayi,ahhhhhh oloseluuuuuu ki lo wa de ede wa so dokita jonathan di eni ti a n se egan eri nkan bayi,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_00949,"""@username awon eleyi buru""",@username awon eleyi le dara sii,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_00949,"""@username awon eleyi buru""",@username awon eleyi nilo itunse,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_00958,"""oti gbagbe ni !!! omo ale lasan URL",oti gbagbe ni !!! iwa re nilo itunse die URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_00960,"""ori gbogbo yin ti daru""",Èrò gbogbo yín nílò ìtúnṣe díẹ̀.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_00960,"""ori gbogbo yin ti daru""",Ìrònú gbogbo yín nílò ìtúnṣe.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_00963,"""werey po gan ni aiye yi sha URL",Ọ̀pọ̀ ènìyàn tí ń hùwà àìtọ́ pò gan ní ayé yìí sha,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_00963,"""werey po gan ni aiye yi sha URL",iwa buburu po gan ni aiye yi sha,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_00976,"""@username do you even know what pandora business is all about?. awe ma argue mọ jare. ọrọ radarada lo n tweet. ti wọn ba ti sọ ootọ ọrọ fún e next time ko yee jiyàn. you see now, obinrin wa n lecture e. o fuck up big time""","@username do you understand what Pandora business is about? Jọwọ má ṣe jiyàn mọ́. Ọ̀rọ̀ tí kò pé ló ń tweet. Tí wọ́n bá sọ òtítọ́ ọ̀rọ̀ fún ẹ, next time má ṣe jiyàn. You see now, obìnrin ń kọ́ ẹ. O ṣe aṣiṣe tóbi gan-an.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01020,ǹ jẹ́ tí gbọ́ sọ pé ẹṣin inú ìwé lásánlàsàn ni yín ṣé lòótọ́ ni òkóbó ni yín,Njẹ́ mo ti gbọ́ pé ẹṣin inú ìwé lásánlàsàn ni yín; ṣe òótọ́ ni pé ẹ ní àìlera ọkùnrin?,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01020,ǹ jẹ́ tí gbọ́ sọ pé ẹṣin inú ìwé lásánlàsàn ni yín ṣé lòótọ́ ni òkóbó ni yín,"ǹ jẹ́ tí gbọ́ sọ pé ẹṣin inú ìwé lásánlàsàn ni yín, ṣé lòótọ́ ni pé ẹ ní aìlera ọkùnrin?",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01039,"""@username awon oloriburuku 😂""",@username awon eniyan to nilo lati dara sii 😂,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01042,"""weyrey lo poju ninu gbogbo yin. 🤌🏾 URL",Iwa aito lo poju ninu gbogbo yin. 🤌🏾 URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01042,"""weyrey lo poju ninu gbogbo yin. 🤌🏾 URL",Asise lo poju ninu gbogbo yin. 🤌🏾,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01101,"""oloriburuku ni é, aburo oloshi URL","Ìwà rẹ̀ nílò ìtúnṣe, àbúrò URL",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01101,"""oloriburuku ni é, aburo oloshi URL","Ìwà rẹ̀ nílò ìtúnṣe, abúrò.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01101,"""oloriburuku ni é, aburo oloshi URL","Ìwọ nílò lati dara síi, abúrò.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01131,"Chinedu, Ori e ti daru.","Chinedu, ìrònú rẹ̀ nílò ìtúnṣe díẹ̀.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01159,"""@username they're oloriburuku gbogbo 😂😂😂""",@username Gbogbo won nilo lati dara sii 😂😂😂,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01180,"""@username ọmọ alè jatijati é.... onibaje oshi""",@username Ìwa rẹ̀ ní àǹfààní láti dára síi.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01205,"""@username ori gbogbo yin buru bi t’eegun to n le werey""",@username ero gbogbo yin nilo atunse die,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01223,hmmmm oro agba ku oro rt asíwín ìká aṣiwèrè ìlúká wọ́n dáríjọ wọ́n ní àwọn ń ṣọ̀rẹ́,"hmmmm oro agba ku oro rt ìṣe wọn kò dáa, wọ́n dáríjọ wọ́n ní àwọn ń ṣọ̀rẹ́",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01225,tó bá wá jẹ́ ọkọ ìyá yìí ló yá ní wèrè gẹ́gẹ́ bí ara àdúgbò ṣe ti lérò a jẹ́ wípé lóòótọ́ nǹkan ń bẹ,"Tó bá wá jẹ́ ọkọ ìyá yìí ní ìṣòro ìlera ọpọlọ gẹ́gẹ́ bí ara àdúgbò ṣe ti rò, a jẹ́ wípé lóòótọ́ nǹkan ń bẹ.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01225,tó bá wá jẹ́ ọkọ ìyá yìí ló yá ní wèrè gẹ́gẹ́ bí ara àdúgbò ṣe ti lérò a jẹ́ wípé lóòótọ́ nǹkan ń bẹ,tó bá wá jẹ́ ọkọ ìyá yìí ló yá ní ìṣòro ìlera ọpọlọ gẹ́gẹ́ bí ara àdúgbò ṣe ti lérò a jẹ́ wípé lóòótọ́ nǹkan ń bẹ,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01273,"""gbogbo yin ti ya werey URL",Gbogbo yín nílò láti ronú dáadáa.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01273,"""gbogbo yin ti ya werey URL",gbogbo yin ti se asise,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01273,"""gbogbo yin ti ya werey URL",gbogbo yin ti huwa buburu,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01280,olórí burúkú àti ọmọ àlè ni ò fẹ́ràn an ìgbélárugẹ ohun tirẹ̀ bójúbójú ni àwọn ọ̀gá lò tiwa n tiwa ni kókó já araà rẹ,Olórí tí kò dara ni ò fẹ́ràn ìgbélárugẹ ohun tirẹ̀ bójúbójú ni àwọn ọ̀gá lò tiwa n tiwa ni kókó já ara rẹ̀,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01292,"""@USER in a normal country @USER oyeki wonti fi eyin e ti agba. ole oloriburuku!""",@USER in a normal country @USER o ye ki won ti se igbese lodi si e. Ise re dabi iwa ole.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01386,"""eleribu ni won jor URL",Ìṣe wọn kò dáa jor URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01386,"""eleribu ni won jor URL",Won nilo lati ko eko sii URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01417,"""@USER abi now. awon eranko jati jati""",@USER abi now. awon eniyan naa nilo lati dara sii,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01417,"""@USER abi now. awon eranko jati jati""",@USER abi now. awon eniyan nilo lati dara sii,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01417,"""@USER abi now. awon eranko jati jati""",@USER abi now. awon eniyan ti iwa won ko daa,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01427,"""ole nla ree. awon eleyi gangan ni won pe ni hide-out 😂😂😂 URL",a fura pe ole nla ni yii. awon eleyi gangan ni won pe ni hide-out URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01474,"""@username oloriburuku ni awon to ni e … ole ni awon ebi e""",@username àwọn tó ní ẹ kò dáa … àwọn ẹbí ẹ ní ìwà tí kò bófin mu,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01474,"""@username oloriburuku ni awon to ni e … ole ni awon ebi e""",@username awon to ni e nilo ki won dara sii … awon ebi e nilo ki won je olooto sii,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01519,gbogbo ẹni ń da ilẹ̀ kiri àdúgbò onídọ̀tí tí n dọ̀tíi èkó ẹ̀yin lọ́ ń bá wí o,"Gbogbo ẹni tí ń da ilẹ̀ kiri àdúgbò, tí ń dọ̀tí Èkó, ẹ̀yin ni a ń bá wí o.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01519,gbogbo ẹni ń da ilẹ̀ kiri àdúgbò onídọ̀tí tí n dọ̀tíi èkó ẹ̀yin lọ́ ń bá wí o,"gbogbo ẹni tí ń da ilẹ̀ kiri ní àdúgbò tí ń dọ̀tí èkó, ẹ̀yin ló ń bá wí o",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01519,gbogbo ẹni ń da ilẹ̀ kiri àdúgbò onídọ̀tí tí n dọ̀tíi èkó ẹ̀yin lọ́ ń bá wí o,"Gbogbo ẹni tí ń da ìdọ̀tí kiri ní àdúgbò, tí ń dọ̀tí Èkó, ẹ̀yin ni mo ń bá wí o.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01525,"""awon qatar eleyi gan, katakata lo n se o""","awon qatar eleyi gan, isoro lo n sele o",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01570,"""shórà fùn àwòn bòbò mayowa✌🏽yèn  òlòríbùrùkù níwón🤣wòn dò shíò òbò😎""","shórà fùn àwọn bobo Mayowa yẹn; ìwa wọn kò dáa, wọn máa ń ṣe àìtó",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01592,Agbero governor!,Governor tí kò ní ìwà!,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01594,"""o da bi wipe ori man u ti buru, ewo ni 4-2-3-1 oshi shey kò sí formation ìmí mo ni, ti eba loose next match, epe le ma gba""","o da bi wipe ise Man U ko dara, ewo ni 4-2-3-1 yi, shey ko si formation miiran mo ni, ti e ba loose next match, egan le wa",afrihate_human_reviewed,AfriHate,Hate,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01608,"""@username olodo rabata oju eja lo man je 😂😂😂""",@username O nílò lati kọ́ ẹ̀kọ́ síi; àbájáde rẹ kì í dáa.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01608,"""@username olodo rabata oju eja lo man je 😂😂😂""",@username o nilo lati ko eko sii.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01615,"""@username ọmọ alè 😂""",@username ìwà rẹ nílò ìtúnṣe díẹ̀ 😂,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01650,"""olofo ma ni eleyi keee 🤣🤣🤣 URL",alarinkaroyin ni eleyi keee 🤣🤣🤣,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01650,"""olofo ma ni eleyi keee 🤣🤣🤣 URL",Eleyi nilo lati dara sii keee 🤣🤣🤣,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01652,ẹni à bá tá ká fowó ẹ̀ ratupa o ni òhun ẹni àjítannáwò lóru ọmọ àlè,ẹni à bá tá ká fowó ẹ̀ ratupa o ni òhun ẹni àjítannáwò lóru ọmọ tí kò ní ìwà rere,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01675,"""awon oloshi oniro 😂 URL URL",awon ti ko so otito 😂 URL URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01708,"""olofo wò ni eleyi? URL",Alaroye wo ni eleyi? URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01708,"""olofo wò ni eleyi? URL",eniyan wò ni eleyi? URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01708,"""olofo wò ni eleyi? URL",Ṣe ẹni yìí nílò láti kọ́ ẹ̀kọ́ síi? URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01737,"""gbogbo yin ti yà weyrey 🤣🤣🤣🤣😅🤣😅😂🤣😂 URL",gbogbo yin nilo lati ronu daradara 🤣🤣🤣🤣😅🤣😅😂🤣😂 URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01744,"""@USER oriwon ti buru se!!""",@USER Ìrònú rẹ nílò ìtúnṣe díẹ̀!!,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01744,"""@USER oriwon ti buru se!!""",@USER ìronú wọn ti kò dára ṣe!!,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01744,"""@USER oriwon ti buru se!!""",@USER Ìrònú wọn ti nílò ìtúnṣe!!,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01754,"""@USER 'o se lekini olule, o se lekeji olule, igba to se lori eleketa totun lule, o sunkun lori television'.""","""o se lekini, o se lekeji, igba to se lori eleketa tuntun ko saseyori, o sunkun lori television.""",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01805,"""@username awon eyan shey wa ya olodo bayi""",@username awon eyan shey wa ya nilo lati ko eko sii bayi,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01816,"""eleribu ni eleyi o URL",Eleyi nilo lati dara sii o URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01824,"""ẹranko ẹhànnà ní àwọn ẹlòmíì.""",ìwa ẹhànnà ní àwọn ẹlòmíì.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01824,"""ẹranko ẹhànnà ní àwọn ẹlòmíì.""",Ìwa ẹ̀hànná ní àwọn ẹlòmíì.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01827,"""oloshi làwọn eleyi oo URL",Ise awon eleyi ko daa oo URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01827,"""oloshi làwọn eleyi oo URL",Àwọn eleyii nílò láti kọ́ ẹ̀kọ́ síi oo URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01882,"""oloriburuku ni bobo e sha... bobo e ti ya werey ooh 😀😀😀😀 URL",Iwa bobo e ko dara sha... bobo e ti n huwa ajeji ooh 😀😀😀😀 URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01886,"""@USER high speed train, òmakè ga ò!!! in naija these òlòribùrùkù are reducing train speed because of stray cattles.""","@USER high speed train, òmakè ga ò!!! in naija these people are reducing train speed because of stray cattles.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01912,"Omo jatijati, rederede",Ìwa rẹ̀ nílò ìtúnṣe díẹ̀.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01912,"Omo jatijati, rederede",Ìwà rẹ̀ lè dara síi.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01992,bí a bá wí tàì wí nípa nínífẹ̀ sí àṣà yorùbá àwọn aláìmọ̀kànmọ̀kan wọ́n á máa ní abọ̀rìṣà ni babaláwo ni ó ṣe,"bí a bá wí tàì wí nípa nínífẹ̀ sí àṣà yorùbá, àwọn tí kò ye e dáadáa wọ́n á máa ní abọ̀rìṣà ni babaláwo ni ó ṣe",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_01992,bí a bá wí tàì wí nípa nínífẹ̀ sí àṣà yorùbá àwọn aláìmọ̀kànmọ̀kan wọ́n á máa ní abọ̀rìṣà ni babaláwo ni ó ṣe,"bí a bá wí tàì wí nípa nínífẹ̀ sí àṣà Yorùbá, àwọn tí nílò ìmọ̀ síi wọ́n á máa ní abọ̀rìṣà ni, babaláwo ni ó ṣe",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02074,"""@username oloriburuku nie se ..ode ma shofo tomo tomo ni""",@username ise ti o se ko daa.. ma se iwa tomotomo mo,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02086,"""@username ma gbade bo seko. apc ti lule""","""@username, má ṣe yọ ara rẹ lẹ́nu láti padà wá; APC ní àwọn nǹkan láti ṣàtúnṣe.""",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02129,"""@USER wa se orire fun reply yi,oloriburuku gidi ni.""","@USER wa se orire fun reply yi, iwa re nilo itunse.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02129,"""@username wa se orire fun reply yi,oloriburuku gidi ni.""","@username wa se orire fun reply yi, idahun re nilo itunse die.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02129,"""@username wa se orire fun reply yi,oloriburuku gidi ni.""","@username wa se orire fun reply yi, o nilo lati dara sii.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02129,"""@username wa se orire fun reply yi,oloriburuku gidi ni.""","@username wa se orire fun reply yi, iwa re nilo lati dara sii.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02140,"""@username olórí burúkú ọmọ àlè wa so'kun ni oo""",@username wa so'kun ni oo,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02254,"""@username oloriburuku lawon tobi eee   omo-ale jatijati""",@username Àwọn tó tọ́ ọ dàgbà nílò láti máa hùwà dáadáa.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02283,"""oloriburuku ni pupo ninu yin 🤮🤮🤮 URL",pupo ninu yin ni ihuwasi ti ko dara URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02334,"""omo àlè jatijati ni ẹ o URL",Ìwa yín kò dáa o.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02334,"""omo àlè jatijati ni ẹ o URL",Ìwa yín nílò ìtúnṣe díẹ̀.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
