language,language_code,source_id,toxic,detox,source,source_dataset,afrihate_label,judge_decision,human_decision,human_comments,human_reviewed
isiXhosa,xh,train_isixhosa_00101,@USER ngeloxesha nguye igqwirha. yhehake!,@USER ngeloxesha uziphethe ngendlela engaqhelekanga!,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00101,@USER ngeloxesha nguye igqwirha. yhehake!,@USER ngeloxesha nguye umntu onemilingo. yhehake!,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00101,@USER ngeloxesha nguye igqwirha. yhehake!,Ngeloxesha ubonakala engaqhelekanga.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00137,@USER yeka ubhala ngendaba zomama qha wena zinintsi izinto ezitshisa ibunzi zamadoda. phuma mgodoyi,"@USER yeka ubhala ngendaba zomama, kukho izinto ezininzi ezicaphukisayo kubadoda. Nceda ushiye.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00137,@USER yeka ubhala ngendaba zomama qha wena zinintsi izinto ezitshisa ibunzi zamadoda. phuma mgodoyi,Yeka ubhala ngendaba zomama; qha wena uhlala ubhala izinto ezibangela iingxaki kumadoda. Ndicela usuke.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00160,"abasathukani, uthi lidlolo, unomokhwe 😭😭 #uyajola99","abasathukani, uthi kuyamangalisa, unomokhwe 😭😭 #uyajola99",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00181,@username ulilahle wena kodwa!,Nceda undishiye.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00220,@username thiza wabanjwa unomokhwe! 😂,Kubonakala uThiza ebonwe nomokhwe.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00248,alitshisi lunuka ikaka ecape town..,Kunuka kabi eCape Town.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00335,"@USER wathi kimi ""msunu kanyoko"" azange ngikholwe. URL","@USER wathi kimi ""amagama angalunganga"" azange ngikholwe. URL",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00360,@username umsunu lo abawenzayo manje,@username into abayenzayo manje ayilunganga.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00383,@USER asisthandi isidudla esijimayo 😭😭,Asimthandi umntu otyebayo 😭😭,afrihate_human_reviewed,AfriHate,Hate,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00388,iphixiphixi lomjita liyohlezi liziveza....🤞🏿 some of us see them early! abanye benu bazo bona l8 ....,Iphixiphixi lomjita liyohlezi liziveza....🤞🏿 abanye bethu bayalibona ekuqaleni; abanye benu baza balibona kamva....,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00388,iphixiphixi lomjita liyohlezi liziveza....🤞🏿 some of us see them early! abanye benu bazo bona l8 ....,"iphixiphixi lomjita liyohlezi liziveza....🤞🏿 abanye bethu bayazibona ekuqaleni, abanye benu bazibona kamva....",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00388,iphixiphixi lomjita liyohlezi liziveza....🤞🏿 some of us see them early! abanye benu bazo bona l8 ....,Iphixiphixi lomjita liyohlala liziveza... abanye bethu bayalibona ekuqaleni; abanye benu baza kulibona kamva.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00403,@USER unxilile kwedini utsho bangxathu apha😂😂😂 URL,@USER unxilile kwedini utsho banengxaki apha😂😂😂 URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00426,@username okay... ithi lo umthakathi ahambe ayolala,@username okay... ithi lo mntu ahambe ayolala,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00493,heeeeeeee wavela umthakathi sembonile mulimisi#muvhango,"heeeeeeee kwavela umntu obonakala ngathi ungumthakathi, ndimbone umlimisi #muvhango",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00493,heeeeeeee wavela umthakathi sembonile mulimisi#muvhango,heeeeeeee wavela umntu onezinto ezingaqhelekanga sembonile mulimisi#muvhango,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00493,heeeeeeee wavela umthakathi sembonile mulimisi#muvhango,heeeeeeee wavela umntu sembonile mulimisi#muvhango,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00515,waze wanuka kabi umuntu akanuki ikwapha kodwa uyanuka nje,Kukho umntu onuka kakhulu.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00515,waze wanuka kabi umuntu akanuki ikwapha kodwa uyanuka nje,"Kwase kunuka kakhulu; umntu wayengakabi nuka, kodwa ngoku unuka.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00515,waze wanuka kabi umuntu akanuki ikwapha kodwa uyanuka nje,Ndiyaphawula ukuba umntu unephunga kancinci.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00524,xa ndicinga indlela endizomkhaba ngayo umntu ondiqhela ikaka ndive ndibena masikizi,xa ndicinga indlela endiza kumphendula ngayo umntu ondiqhela kakhulu ndive ndixhalabile,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00554,"""ungandenzi isidenge, ngoba ndikujongile kwi list yo clever awukho"".","Nceda ungadlalisi, ngoba ndikujongile kwi-list ye 'clever' kwaye awukho kuyo.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00559,ngathi funeka ziphindwe zisikwe ezi pipi zenu zange nifunde nto URL,"Ngathi kufuneka zilungiswe ezi zinto zenu, zange nifunde nto URL",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00559,ngathi funeka ziphindwe zisikwe ezi pipi zenu zange nifunde nto URL,ngathi funeka ziphindwe zilungiswe ezi mpazamo zenu zange nifunde nto URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00581,@username lol umsunu wakhe,@username lol uyandihlekisa,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00598,Uyandikhathaza manje.,Mandiphumle kancinci.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00607,umgowo womjolo undenzela ikaka😩,umgowo womjolo undenzela inkathazo😩,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00607,umgowo womjolo undenzela ikaka😩,umgowo womjolo undenza ndicaphuke😩,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00623,"🤣 🤣🤣 yeyy oksalayo ikaka yikaka, uxolweni sithi aba wrongo😌 URL","🤣 🤣🤣 yeyy oksalayo akumnandi, uxolo sithi aba abangafanelekanga😌 URL",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00635,umthakathi uyabukwa nje akenziwa lutho! nkosi isithanda sonke! URL,"umntu osolwa ngomthakathi uyabukwa nje, akenziwa lutho! nkosi isithanda sonke!",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00683,@username nalo elase gwadana igqwirha liqala,@username nalo elase Gwadana umelaphi wendabuko uqalile,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00712,"@USER uqinisile, vele uyanya mgodoyi","@USER uqinisile, vele uyasaba",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00721,kukho iqhalo elithi ihule lilala kwibedi ngebedi,kukho iqhalo elithi umntu ulala kwibhedi ngebhedi,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00721,kukho iqhalo elithi ihule lilala kwibedi ngebedi,kukho iqhalo elithi umntu ulala nabantu abaninzi,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00723,lamasimba osendelwa incanca kwi dm isuka phi? hayibo kudala ndinyamezele.,"Ezo mlayezo zicaphukisayo endizifumana kwi-DM zisuka phi? Hayi, sele ndizinyamezele ixesha elide.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00748,@username loonto lisikelelekile igeza: libanekhomkhom libaleka elangeni imini yonke. mhle unyanomtu ... qha “🗣🎼🎼akanangqondo”,@username loonto lisikelelekile igeza: libanekhomkhom libaleka elangeni imini yonke. mhle unyanomtu ... qha “🗣🎼🎼akayiqondi”,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00791,@username sundenza ikaka yomntu ndizobuza ngokustanelwa kwakho 🤦🏿‍♂️🤦🏿‍♂️,"@username uyandenza ndibe nexhala, ndizobuza malunga nokuziphatha kwakho 🤦🏿‍♂️🤦🏿‍♂️",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00824,@USER 😂🤣🤣🤣 Kubuhlungu kakhulu apha xa umntu engaqhelananga nalo mbutho,@USER 😂🤣🤣🤣 Kubuhlungu kakhulu apha xa umntu engazi nto ingako,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00831,niyathanda  undenza  ihule mxm,niyathanda undenza ndibukeke kabi,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00831,niyathanda  undenza  ihule mxm,niyathanda undenza ndingahloniphekanga,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00837,@username ndifuye ihule apha endlini. icacile. i’m chasing it out ngomso,Ndifumene into apha endlini. Icacile. Ndiza kuyicela ukuba ihambe ngomso.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00844,@username umnqundu ligama eliphambili namhlanje,@username ingxoxo ligama eliphambili namhlanje,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00878,@username siyeke isibhanxa sisi,"Sisi, nceda uyeke.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00878,@username siyeke isibhanxa sisi,siyeke le nto sisi,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00884,iyayidlala ikaka ibafanabafana qa,Iyadlala nabafana qha.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00885,@username ngathi uthi 'futsek',@username ngathi uthi 'hamba',afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00911,ukamajola ushuvu. uyalazi iphixiphixi lo mumtu wesifazane #isibaya,ukamajola ushuvu. uyalazi imeko lo mntu wesifazane #isibaya,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00939,ngathi uyanuka 😷 URL,Kubonakala kukho iphunga 😷 URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00941,pain yokubona umthakathi wangakini ephuza reboost ngo6 ntambama😭😭😭 URL,pain yokubona umntu wakini ephuza reboost ngo6 ntambama😭😭😭 URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00968,@username udakiwe wena masende kayihlo,@username ubonakala udakiwe.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00972,yoh hayi sihambe simithela isidenge ke kodwa .,yoh hayi sihambe siziphethe kabi ke kodwa.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00972,yoh hayi sihambe simithela isidenge ke kodwa .,yoh hayi sihambe sisenza izenzo ezingenangqondo ke kodwa.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00972,yoh hayi sihambe simithela isidenge ke kodwa .,yoh hayi sihambe sisenza izinto ezingenangqondo ke kodwa.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00972,yoh hayi sihambe simithela isidenge ke kodwa .,yoh hayi sihambe senze izinto ezingaqondakali ke kodwa.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_00987,"@username ay bawenzile umsunu shame, angifuni ukungasho😪💔","@username benza izinto, andifuni ukuzithetha",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01015,@username usislima sokugqibela wena mdidi,Wena unengxaki enkulu.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01028,@USER nasi esinye isibhanxa #blocksenzoooou URL,@USER nasi esinye umntu onengxaki #blocksenzoooou URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01064,@username but nawe uyishlama mgodoyi,kodwa nawe uyaziphatha gqitha,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01066,@username inja engafundisekile. umthuqasi womgodoyi othi “shut up” kubantu abadala. nx mkhangqala ndini,"@username akaziphathanga kakuhle. Ukuthi ""shut up"" kubantu abadala akwamkeleki. Ndicaphukile.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01110,le gcokama labo liyaboniswa lingazibiza ngonyazi kanjan makadelete le rabishi URL,"Le gcokama labo liyaboniswa, alibonisi ukuba ngubani. Makadelete le post URL",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01121,@username ngumlo lokukundibiza ixoki based on your belief. ndiyakucela hlukana nam.,"@username Kunzima kum ukuba undibize ixoki ngenxa yokukholwa kwakho. Ndiyakucela, hlukana nam.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01145,@username okanye uvele ukhabe isibhanxa enye nenye zayibona mva... 🤷🏾‍♂️,"@username okanye uvele uthathe isibhanxa enye nenye, zayibona mva... 🤷🏾‍♂️",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01147,yaynxiba ikaka losisi😭😭😭,yaynxiba ingubo losisi😭😭😭,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01153,@username ngakufonela mgodoyi ulibele ukubhiyoza.,@username ngakufonela kodwa ulibele ukubhiyoza.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01153,@username ngakufonela mgodoyi ulibele ukubhiyoza.,@username ndakufonela kodwa ulibele ukubhiyoza.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01203,qala uvale lo toki wakho unukayo wena URL,"Okokuqala, nciphisa izinto ozithethayo ngeli xesha.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01206,"@USER igqwirha elenze lepizza liselitsha, lenza umatric sana. wow!","@USER umpheki owenze le pizza intsha, wenze into emangalisayo kakhulu. wow!",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01218,"ndifuna lona mna, isidudla sase goli 😘 #datemyfamily URL","Ndifuna lona mna, isithandwa saseGoli 😘 #datemyfamily URL",afrihate_human_reviewed,AfriHate,Hate,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01225,@username lowo mgodoyi ungaw'lethi emzansi... uskhumbuza izikhathi ezinzima kabi ezweni lobab'omkhulu wethu.,@username lowo muntu ungaw'lethi emzansi... usikhumbuza izikhathi ezinzima kabi ezweni lobab'omkhulu wethu.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01248,ubusowubuzile kula cherry yakho okanye uqhela thina ikaka? URL,ubusowubuzile kula cherry yakho okanye uqhela thina nje?,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01248,ubusowubuzile kula cherry yakho okanye uqhela thina ikaka? URL,Ngaba uxakekile nge-cherry yakho okanye uqhelile kuthi?,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01260,"@USER news wizard, loo nto ayinangqiqo kwaye bubudenge obukhulu🖐️😅🖐️🤣",@USER umntu omtsha ofuna ukufunda okungakumbi 🖐️😅🖐️🤣,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01260,@USER umthakathi wendaba 🖐️😅🖐️🤣,@USER umxoxi weendaba 🖐️😅🖐️🤣,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01260,@username umthakathi wendaba 🖐️😅🖐️🤣,@username uthanda iindaba 🖐️😅🖐️🤣,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01264,ikaka zisela zilahleke 😭,abantu bayalahleka 😭,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01330,umuntu makasho early ukuthi unomntwana ngingathi mangishaya i video call kuvunduke igundwane lakho ngabo   🐁: shamponani mayume,umuntu makasho early ukuthi unomntwana; ngingathi ngishaya i-video call ukuze wazi.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01332,surely lo mgodoyi kwaku khokhe invoice ye tender thizeni.. URL,surely lo mntu kwakufanele akhokhe invoice ye tender thizeni.. URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01346,"@username ukuze ndibe nengqondo kufuneka ndincome ukuba banxibe kakuhle aba nontroyi? mna ndingumzali ndinabantwana abangama ntombazana,asoze owam umntana aphume endlini enxibe kanje kweli lizwe likhohlakele kanje. im not sure about you ke wena.",@username ukuze ndibe nengqondo kufuneka ndicace ukuba abantu abanjalo banxibe kakuhle? Mna ndingumzali ndinabantwana abantombazana; andifuni umntwana wam aphume endlini enxibe ngolo hlobo kweli lizwe elinemiba. Andazi ngawe.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01347,ngaske ndibeyimpukane kula court room xa isibhanxa segqwetha sidefend(a) icase yokutyelwa 😂😂😂,Ndinqwenela ukuba ndibe yimpukane kule court room xa igqwetha laliyikhusela icala lokutyelwa.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01347,ngaske ndibeyimpukane kula court room xa isibhanxa segqwetha sidefend(a) icase yokutyelwa 😂😂😂,Ndinqwenela ukuba ndibe yimpukane kule court room xa igqwetha likhusela ityala lokugwetshwa 😂😂😂,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01360,abecinga uzompendula xa ethetha ikaka ngawe URL,Ucinga uzompendula xa ethetha amagama amabi ngawe URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01375,uthethe ikaka oku kwakhe ke lo thembi URL,Uthethe into engachanekanga. Oku kukwaThembi.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01376,@USER kunyuka masende akho!,Uyakhula udlule kwixesha lokuxhomekeka kwabanye.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01379,“wenze ikaka kodwa yaz” URL,"Wenze iphutha, kodwa uyazi.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01395,@username subayikaka.indoda ayiyenze lenyo uyenzayo.don't behave like inkwenkwe bharee,"Indoda, nceda ungaziphathi njengenkwenkwe.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01395,@username subayikaka.indoda ayiyenze lenyo uyenzayo.don't behave like inkwenkwe bharee,"Indoda, ungayenzi lento oyenzayo. Sukuziphatha njengenkwenkwe.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01407,yoooo he is isidenge why did he tell you about our culture anyway akufanele ndithethe ngento zase suthwini URL,yoooo he seems confused why did he tell you about our culture anyway akufanele ndithethe ngento zase suthwini URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01407,yoooo he is isidenge why did he tell you about our culture anyway akufanele ndithethe ngento zase suthwini URL,yoooo he is confused why did he tell you about our culture anyway akufanele ndithethe ngento zase suthwini URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01407,yoooo he is isidenge why did he tell you about our culture anyway akufanele ndithethe ngento zase suthwini URL,yoooo he acted inappropriately why did he tell you about our culture anyway akufanele ndithethe ngezinto zethu URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01416,ubani othe mgodoyi ? URL,Ngubani othe umntu wabizwa negama elibi?,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01435,umnqundu wakho kehle URL,indlela yakho ayilunganga URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01455,@username empeleni bathi uliqaba kwakhona lokho abakushoyo kuyabheda angithi iqaba ngumuntu okhuluma kungathi udilika eweni ongenaso isisoka,"@username empeleni bathi uxakekile kwakhona; into abayithethayo kuyabheda, angithi—umntu okhuluma ngathi udidekile ngenxa yokuba akanamsoka",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01455,@username empeleni bathi uliqaba kwakhona lokho abakushoyo kuyabheda angithi iqaba ngumuntu okhuluma kungathi udilika eweni ongenaso isisoka,"@username empeleni bathi ubonakala uhlukile kwakhona; oko abakushoyo kuyabheda, angithi? Kunzima xa umntu ekhuluma sengathi udakile ngenxa yokungabi nesisoka.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01475,@username you see and ngapha uyanuka,@username you see and ngapha kunzima,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01521,"kubetha u10 ngoku, kunini ndisithi ndizofunda, inene igqwirha elindibulalayo inoba lihamba nomthandazo phakathi, soze uve!","kubetha u10 ngoku, kunini ndisithi ndizofunda, inene umntu endixhalabisayo noba ehamba nomthandazo phakathi, soze uve!",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01521,"kubetha u10 ngoku, kunini ndisithi ndizofunda, inene igqwirha elindibulalayo inoba lihamba nomthandazo phakathi, soze uve!","kubetha u10 ngoku, kunini ndisithi ndizofunda, inene umntu endicinga ukuba unokundilimaza noba ehamba nomthandazo phakathi, andazi ukuba uza kuyiva!",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01608,"uthi ugaya omubi i chance hoping uzokuphatha kahle, yey likudlale ixoxo 😭 uze uysole ukuth bewenzani! 🤣","Uthi uphose ithuba elihle ngoba wathemba ukuba uzakuphatha kakuhle; bakudlale, uze uyasola oko abakwenzileyo!",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01618,oh. senziwa isibhanxa 😒😒😒😂😂😂😂😂😂😂 URL,oh. siziva sihlazekile 😒,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01618,oh. senziwa isibhanxa 😒😒😒😂😂😂😂😂😂😂 URL,oh. kuyadumaza ukuba bayasihleka 😒😒😒😂😂😂😂😂😂😂,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01622,le weather indenza isibhanxa yazi 😠😠😠.,"le weather iyandikhathaza, yazi.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01622,le weather indenza isibhanxa yazi 😠😠😠.,Le weather indenza ndithukuthele yazi.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01627,mayweather uzocofa ibharu kuthule nabayiyizeli abangazinto!,mayweather uzocofa ibharu kuthule nabanye abangabalulekanga!,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01641,he is umdlwembe lamkhulu URL,Ungumntu onzima kakhulu.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01659,"undenza imenemene, ndizakubetha","Undenza imenemene, ndiza kukucela uyeke",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01659,"undenza imenemene, ndizakubetha","undenza imenemene, ndiza kuyeka ukuthetha nawe.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01678,lol! pipi yakhe ngoku mntu seyizula koo whatsapp :( anisfundi gqith isifundo maan.,"lol! umntu sele ezula kwi-WhatsApp :( andisafundi kakhulu, isifundo siyandikhathaza.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01692,kanti ubani lochampagne pipi ocasula abantu bethu?? athi ngyombheka URL,"Kanti ngubani lo ""Champagne Pipi"" okhathaza abantu bethu?? Uthi ndiyambheka URL",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
