pair_id,group_id,language,toxic_input,detox_output,source,orig_split,split,source_row_index
es-0290,es-g0022,es,"Ahí ahí, protegiendo a tus niños. A los mejores. ¿A cuantos tienes metidos en casa?","Ahí estás, protegiendo a tus hijos. A los más destacados. ¿Cuántos tienes en casa?",MultiParaDetox,es,reserve,290
es-0291,es-g0363,es,nonono este 2020 se anda pasando de verga,No no no esté 2020 se anda pasando,MultiParaDetox,es,reserve,291
es-0293,es-g0396,es,¿a que sigues los pasos del poeta maricon?,¿a que sigues los pasos del poeta?,MultiParaDetox,es,reserve,293
es-0295,es-g0271,es,"Solo vienen los mejores, los más valientes","Solo llegan los mejores, los más valientes.",MultiParaDetox,es,reserve,295
es-0297,es-g0349,es,hijo de puta subnormal cabeza de polla gilipollas mental zoquete,hombre malo,MultiParaDetox,es,reserve,297
es-0299,es-g0300,es,VIEJA PAYASA....................................... APARTA TU MIERDA DE MI MIERDA..................................... NO ME SEAS LOCA,"No acerques tus cosas a mis cosas, por favor",MultiParaDetox,es,reserve,299
es-0302,es-g0013,es,"A los machistas no les da miedo el feminismo, (muy machos ellos). Simplemente lo desprecian,.¡Imbéciles!.","A los machistas no les da miedo el feminismo, (muy machos ellos). Simplemente lo desprecian",MultiParaDetox,es,reserve,302
es-0303,es-g0041,es,Como puede ser un icono feminista una facha como ella?? 👀 estamos locos o qué?,¿Cómo puede ser ella un ícono feminista?,MultiParaDetox,es,reserve,303
es-0304,es-g0031,es,"Basta ya hijos de las mil putas. Estáis agotando a la Afición, lo único digno que queda en el club.","Basta ya. Estáis agotando a la Afición, lo único digno que queda en el club.",MultiParaDetox,es,reserve,304
es-0306,es-g0172,es,Me confirman por aquí que mi padre es subnormal.,Me confirman por aquí que mi padre está loco.,MultiParaDetox,es,reserve,306
es-0308,es-g0287,es,"This. Que puto asco de respuestas, sois repulsivos",This. Que mala respuesta,MultiParaDetox,es,reserve,308
es-0309,es-g0270,es,"Solo la fe, el dogmatismo y la estupidez te pueden hacer votar a un elemento como este #SanchezVeteATuCasa","Solo la fe, el dogmatismo y falta del sentido común te pueden hacer votar a un elemento como este #SanchezVeteATuCasa",MultiParaDetox,es,reserve,309
es-0311,es-g0061,es,Dios mi madre es subnormal en serio,Dios mi madre está mal en serio.,MultiParaDetox,es,reserve,311
es-0314,es-g0379,es,"tienen cojones pero huyen para que otros les REGALEN LA VIDA, un poco contradictorio no?","Resultado: Tienen valentía, pero buscan que otros les brinden la vida. ¿No es un tanto contradictorio?",MultiParaDetox,es,reserve,314
es-0315,es-g0216,es,"Pero que putas, maldita tensión rara entre Jaime y Brandon #GameofThrones #JaimeLannister","Pero qué es, extraña tensión entre Jaime y Brandon.  #Game of Thrones  #JaimeLannister",MultiParaDetox,es,reserve,315
es-0316,es-g0050,es,Creo que deberían explotar este país de mierda,Creo que deberían hacer algo con este país.,MultiParaDetox,es,reserve,316
es-0317,es-g0071,es,El tonto de FC. ¿Con el PP no se podía abortar?,La persona de FC. ¿Con el PP no se podía abortar?,MultiParaDetox,es,reserve,317
es-0318,es-g0251,es,Quien putas es Juan Sebastián?,"Vamos, ¿quién es Juan Sebastián?",MultiParaDetox,es,reserve,318
es-0319,es-g0347,es,"ha habido 6, no 5, 6.... Guti Guti Maricoooon, Maricoooon Maricoooooooon","ha habido 6, no 5, 6.... !!!!!!!!!",MultiParaDetox,es,reserve,319
es-0320,es-g0314,es,"Y lo dice un mongolo que se está forrando en la ""democrática"" Catar, para el parné no tiene problemas democráticos","Y lo dice uno que se está forrando en la ""democrática"" Catar, para el parné no tiene problemas democráticos",MultiParaDetox,es,reserve,320
es-0322,es-g0004,es,",, pin pon , todos los rojos delincuentes en sus ejercicio  ..","pin pon , todos los rojos en sus ejercicio",MultiParaDetox,es,reserve,322
es-0326,es-g0282,es,Tantos les cuesta entender simios de mierda,Tantos les cuesta entender,MultiParaDetox,es,reserve,326
es-0327,es-g0176,es,"Mejor obedecer a Soros que ser como VOX , el lacayo de Vladimir Putin","Es preferible seguir las indicaciones de Soros que adoptar posturas similares a VOX, que es considerado un aliado de Vladimir Putin.",MultiParaDetox,es,reserve,327
es-0329,es-g0209,es,"Perdón, que elite de mierda","Lo siento, qué mala élite",MultiParaDetox,es,reserve,329
es-0331,es-g0358,es,menudos fachas xDDDDDDDDD HIJOS DE PUTA,menudos fachas xDDDDDDDDD,MultiParaDetox,es,reserve,331
es-0332,es-g0261,es,Segurola es un subnormal desde el minuto 1.,Segurola siempre ha sido así desde el minuto 1,MultiParaDetox,es,reserve,332
es-0333,es-g0072,es,Empiezo a sospechar que los traperos quieren competir con los youtubers para ver que grupo es más subnormal.,Empiezo a sospechar que los traperos quieren competir con los youtubers para ver que grupo es el peor.,MultiParaDetox,es,reserve,333
es-0334,es-g0059,es,"Debería darte vergüenza ofender las creencias de otras persona, intolerante fascista.",Debería darte vergüenza ofender las creencias de otras persona.,MultiParaDetox,es,reserve,334
es-0335,es-g0036,es,Celebrando mas feliz una victoria del Barsa que una del Sevilla... Este subnormal no me representa como sevillista,Celebrando mas feliz una victoria del Barsa que una del Sevilla... No me representa como sevillista,MultiParaDetox,es,reserve,335
es-0336,es-g0331,es,ahora ser liberal es de retrasado? pues eres un poco hipocrita y tonto amigo,"Se considera ahora que ser liberal es poco común? Me parece que hay un contraste entre tus opiniones y acciones, amigo",MultiParaDetox,es,reserve,336
es-0337,es-g0392,es,¡Ese es mi Trump! 🇺🇸Que vean la galamierda los giligoyas y rojeras de los veinte duros ¡A mamarla!,¡Este es mi Trump! 🇺🇸Que los Giligoi y los pelirrojos del sólido veinte vean este horror.,MultiParaDetox,es,reserve,337
es-0338,es-g0242,es,Que arrechera esta economía de mierda,Que pena esta economía tan débil,MultiParaDetox,es,reserve,338
es-0339,es-g0234,es,Pura supervivencia. Me pones en riesgo? Te mato.,Esto es pura supervivencia. ¿Me pones en riesgo? Será mejor que no lo hagas.,MultiParaDetox,es,reserve,339
es-0343,es-g0325,es,Yo quería ser main puta pero listisima para lo que se viene,Yo quería estar listisima para lo que se viene.,MultiParaDetox,es,reserve,343
es-0346,es-g0165,es,Luego si empiezan a aparecer los cadáveres de esta basura alguien se echara las manos a la cabeza.,Luego si empiezan a aparecer los cadáveres alguien se echara las manos a la cabeza,MultiParaDetox,es,reserve,346
es-0347,es-g0168,es,Manda cojones que nos meta gol el subnormal de Paco Alcácer....,Nos mete gol Paco alcacer,MultiParaDetox,es,reserve,347
es-0348,es-g0073,es,"En 2013 Dalas ya se sabía que era retrasado, que cojones?!",En el 2013 salas ya se sabía que era más lento,MultiParaDetox,es,reserve,348
es-0349,es-g0164,es,Luego se queja Neymar... valiente subnormal.,Entonces Neymar se queja... valiente y extraño.,MultiParaDetox,es,reserve,349
es-0353,es-g0390,es,ya ves además a los policías nazis que tendrá esa en el whatsapp… como para creerse algo.,ya ves además a los policías que tendrá esa en el whatsapp… como para creerse algo.,MultiParaDetox,es,reserve,353
es-0354,es-g0274,es,"Son nuestros niños... ah no, que uno tiene 41 años. Da igual, son nuestros jóvenes.","Son nuestros jóvenes, aunque uno tenga 41 años.",MultiParaDetox,es,reserve,354
es-0355,es-g0076,es,"En catalán se escribe Espanya. Para dárselas usted de ser periodista, no tieene usted puta idea de escribir.","En catalán se escribe Espanya. Para dárselas usted de ser periodista, no tieene usted  idea de escribir.",MultiParaDetox,es,reserve,355
es-0356,es-g0366,es,por desgracia aún no entregan Goyas por el simple hecho de ser subnormal. Deberían empezar,por desgracia aún no entregan Goyas,MultiParaDetox,es,reserve,356
es-0357,es-g0014,es,"A saber cuantos imbéciles recibieron dinero y sin hacer una mala película siquiera.""","A saber cuantos recibieron dinero y sin hacer una mala película siquiera.""",MultiParaDetox,es,reserve,357
es-0358,es-g0195,es,"No se si me seguirá alguien católico, si es así, siento que seas tan ignorante.","No sé si algún católico me seguirá, si es así, lamento que tengas tanta experiencia.",MultiParaDetox,es,reserve,358
es-0359,es-g0048,es,Cosas que me regala mi encargado marica diciéndome que es el minion de las BOLLERAS:,Cosas que me regala mi encargado diciéndome que es el minion de las BOLLERAS:,MultiParaDetox,es,reserve,359
es-0360,es-g0269,es,Sin duda y durante los próximos meses con un email solucionan si no les llega,"Sin duda, en los próximos meses se solucionará con un correo electrónico, si es que no reciben la información.",MultiParaDetox,es,reserve,360
es-0362,es-g0262,es,"Será puerta abierta , inútiles fascistas embusteros miserables,no?","Será puerta abierta ,no?",MultiParaDetox,es,reserve,362
es-0363,es-g0343,es,eso que llamas político del  no es un político es un ¨miserable profesional¨..,"Lo que usted llama político no es un político, es un profesional”.",MultiParaDetox,es,reserve,363
es-0366,es-g0293,es,"Tu lo que eres es subnormal, punto.",Lo que eres no está bien y punto.,MultiParaDetox,es,reserve,366
es-0369,es-g0361,es,no soy del Celta subnormal. Ves como eres retrasado...,no soy del Celta.Ves como no entiendes,MultiParaDetox,es,reserve,369
es-0370,es-g0264,es,"Si ese magrebi hubiera estado en su pais, podriamos haber evitado ese hecho.","Si ese individuo de origen magrebí hubiera estado en su país, podríamos haber evitado ese incidente.",MultiParaDetox,es,reserve,370
es-0371,es-g0312,es,Y el mamón se vuelve a París con dos palmos de narices,Y se vuelve a París con dos palmos de narice,MultiParaDetox,es,reserve,371
es-0372,es-g0342,es,"ese tío no es un delicuente, en su cultura mayormente está admitido, lo que es, es un hijo de puta","Ese tio no ev un delincuente, es su cultura mayormente esta admitido",MultiParaDetox,es,reserve,372
es-0374,es-g0369,es,pues con lo puto retrasado que eres podría ser,en tu estado es posible,MultiParaDetox,es,reserve,374
es-0378,es-g0199,es,Nunca sean así de mierdas.,Nunca sean así  de malos,MultiParaDetox,es,reserve,378
es-0379,es-g0055,es,Cómo me alegro de la remontada por todos los madridistas insoportables y por el subnormal miarma de Emery!!,Cómo me alegro de la remontada por todos los madridistas y por el miarma de Emery!!,MultiParaDetox,es,reserve,379
es-0381,es-g0227,es,"Potencialmente Sánchez es el que más daño puede hacer, primer psicopata que llega a ser presidente en España.","Potencialmente Sánchez es el que más daño puede hacer, primer persona que llega a ser presidente en España.",MultiParaDetox,es,reserve,381
es-0382,es-g0374,es,"se tiene q ser subnormal profundo, pero como dice  este es la nueva manera de hacer periodismo. Pues ala","Le tiene que estar pasando algo, pero, como se dice, este es la nueva manera de hacer periodismo.",MultiParaDetox,es,reserve,382
es-0383,es-g0323,es,"Yo lo se, los mismos fascistas corruptos ladrones que estan acabando con la Civilización en la Tierra","Yo lo se, los mismos que estan acabando con la Civilización en la Tierra",MultiParaDetox,es,reserve,383
es-0384,es-g0125,es,Jajajajajaja que Martin de mierda,Jajajajaja que Martin,MultiParaDetox,es,reserve,384
es-0385,es-g0063,es,"Donde esta el venezolano de mierda, donde",Dónde está el venezolano,MultiParaDetox,es,reserve,385
es-0386,es-g0001,es,"#Lista Allanamientos, persecución y exilio: la aberración de #ANC contra diputados  `""","# Lista de invasiones, persecuciones y expulsiones: # ANC contra diputados `""",MultiParaDetox,es,reserve,386
es-0387,es-g0223,es,Por encima de la libertad de expresión está la libertad de callarse para no decir gilipolleces sin sentido,Por encima de la libertad de expresión está la libertad de permanecer en silencio para no decir cosas sin sentido,MultiParaDetox,es,reserve,387
es-0389,es-g0060,es,"Desde que los nazis falsificaron billetes en los campos,este es el peor ataque a la economia de un pais","Desde qué los nacionalsocialistas falsificaron billets en los campos, este es el peor ataque a la economía de un pais",MultiParaDetox,es,reserve,389
es-0390,es-g0098,es,"Estos fascistas de la oposición venezolana, y sus achichincles en España, tienen la suerte de que no somos como ellos.",Estas personas de la oposición venezolana y sus cómplices en España tienen la suerte de que no somos como ellos.,MultiParaDetox,es,reserve,390
es-0391,es-g0248,es,Que red social de mierda,Qué mala red social,MultiParaDetox,es,reserve,391
es-0392,es-g0038,es,"Cogiendo el testigo de su colega,el mongolo Roncero. Vaya paga que tienes,carajaula",Cogiendo el testigo de su colegaRoncero. Vaya paga que tienes,MultiParaDetox,es,reserve,392
es-0396,es-g0018,es,Ahora me leo la secta que seguro que amplian información,Voy a leer el artículo para obtener más información.,MultiParaDetox,es,reserve,396
es-0397,es-g0301,es,"Vaya, el VOXtarra guardia que se da por aludido.","Vaya, el miembro de VOX que se siente identificado.",MultiParaDetox,es,reserve,397
