pair_id,group_id,language,toxic_input,detox_output,source,orig_split,split,source_row_index
hi-0219,hi-g0186,hi,तू सही से पढ़ लिया कर रंडि साली,तुम सही से पढ़ लिया करो,MultiParaDetox,hi,reserve,219
hi-0222,hi-g0363,hi,साला गीदड़ धमकी देता है लेना देना कुछ है नहीं..,वह डरपोक इंसान धमकी देता है लेना देना कुछ है नहीं..,MultiParaDetox,hi,reserve,222
hi-0223,hi-g0144,hi,जब बात किसी को बदनाम करने की होती है तो कुछ लोग कुत्ते से भी ज्यादा तेज भोंकते हैं,जब बात किसी को बदनाम करने की होती है तो कुछ लोग बहुत तेजी दिखाते हैं,MultiParaDetox,hi,reserve,223
hi-0224,hi-g0181,hi,तू कहा अपना झोपड़ा मरवा रही है मादरचोद कूत्ती ?,तू अब कहां अपनी इज्जत से खिलवाड़ करवा रही है ?,MultiParaDetox,hi,reserve,224
hi-0233,hi-g0370,hi,साले तुम जेसे लोग कुत्तेपन की हद्द पार कर चुके हो,तुम जेसे लोग  बर्दाश्त की हद पार कर दी है,MultiParaDetox,hi,reserve,233
hi-0235,hi-g0251,hi,भेनचोद चोर लुटेरे तो भटके हुए नौजवान है,ये चोर लुटेरे तो भटके हुए नौजवान है,MultiParaDetox,hi,reserve,235
hi-0237,hi-g0056,hi,इनकी सेलेरी पहुंच जायेगी घर पर और गरीब जनता फिर से वही रंडी रोना शुरू कर देगी कि विकास नही हुआ |,इनकी सेलेरी पहुंच जायेगी घर पर और गरीब जनता फिर से वही रोना शुरू कर देगी कि विकास नही हुआ |,MultiParaDetox,hi,reserve,237
hi-0238,hi-g0393,hi,हरामी उन के खिलाफ आवाज भी न उठाए?,उन के खिलाफ आवाज भी न उठाए?,MultiParaDetox,hi,reserve,238
hi-0239,hi-g0035,hi,अरे मादरचोद इसपे क्या कहना है तेरा?,इसपे क्या कहना है तेरा?,MultiParaDetox,hi,reserve,239
hi-0241,hi-g0240,hi,भड़वा मगर तुजे तो पता चले !,मगर तुजे तो पता चले !,MultiParaDetox,hi,reserve,241
hi-0242,hi-g0029,hi,अरे देखो देखो कौन भोंकी ओ हेलो तू तेरी उंगलियों का उपयोग ट्वीट करने में नहीं कही और ही चला,तू तेरी उंगलियों का उपयोग ट्वीट करने में नहीं कही और ही चला,MultiParaDetox,hi,reserve,242
hi-0245,hi-g0338,hi,रात को भेनचोद दारु के साथ मिक्सिंग में राखी सावंत के वीडियोस देख के ये हालत हुई है इसकी...,रात को दारू के साथ अश्लील वीडियोस देख के ये हालत हुई है इसकी...,MultiParaDetox,hi,reserve,245
hi-0246,hi-g0191,hi,तेरी शक्ल देख कर वो रंडी याद आती है,तेरी शक्ल देख कर वो बेकार औरत याद आती है,MultiParaDetox,hi,reserve,246
hi-0247,hi-g0012,hi,"अब बकरिबाज कि चर्चा कर रहा है, गन्दगी ढूंढना कि आदत है!","अब उस बेकार आदमी कि चर्चा कर रहा है, गन्दगी ढूंढना कि आदत है!",MultiParaDetox,hi,reserve,247
hi-0248,hi-g0163,hi,तभी तु पैदा हुआ रंडि के पिल्ले,तभी तु पैदा हुआ बेकार इंसान,MultiParaDetox,hi,reserve,248
hi-0250,hi-g0203,hi,दलाल मीडिया दूसरों के टुकड़े पर अपना ईमान बेचने वाली दलाल मीडिया,पक्षपात मीडिया अब ईमानदार नहीं रही मीडिया,MultiParaDetox,hi,reserve,250
hi-0255,hi-g0149,hi,"जिस किसी भी दिन फॉर्ब्स गिरे हुये नीच, जलील, कमीने पत्रकारों की लिस्ट बनायेगा. तू टॉप पर आएगा",जिस किसी भी दिन फॉर्ब्स बुरे पत्रकारों की लिस्ट बनायेगा. तू टॉप पर आएगा,MultiParaDetox,hi,reserve,255
hi-0257,hi-g0355,hi,"सचाई ज़रूरी है, लेकिन तुमसे उमीद क्या करूँ नीच","सचाई ज़रूरी है, लेकिन तुमसे उमीद क्या करूँ",MultiParaDetox,hi,reserve,257
hi-0262,hi-g0150,hi,जिसका भला माँ का दूध पीने से नही हुआ वो बाप का लुंड चाट कर क्या उखाड़ लेगा ।,जिसका भला माँ की परवरिश से नही हुआ वो बाप से क्या सुधरेगा |,MultiParaDetox,hi,reserve,262
hi-0264,hi-g0264,hi,भोसड़ी के नाम के आगे चौकीदार लगाने से कुछ नहीं होगा !,नाम के आगे चौकीदार लगाने से कुछ नहीं होगा !,MultiParaDetox,hi,reserve,264
hi-0265,hi-g0236,hi,बेटा ये ऑरेंज है ना कि भगवा। समझे भड़वा।,बेटा ये ऑरेंज है ना कि भगवा। समझे।,MultiParaDetox,hi,reserve,265
hi-0267,hi-g0004,hi,अगर ये लक्षण महसूस हो रहे हैं तो तुरंत मोदी_भक्ति छोड़ दो चुतियो,अगर ये लक्षण महसूस हो रहे हैं तो तुरंत मोदी_भक्ति छोड़ दो,MultiParaDetox,hi,reserve,267
hi-0268,hi-g0248,hi,भाजपा लेटी हुई है और पत्रकार अपने-अपने हिसाब से दूध पी रहे हैं ।,पत्रकार अपने-अपने हिसाब से भाजपा की चाटुकारिकता कर रहे हैं ।,MultiParaDetox,hi,reserve,268
hi-0269,hi-g0274,hi,"भोसडीके, एक शब्द भी नहीं बोला गया आत्म मुग्ध बौने।",एक शब्द भी नहीं बोला गया आत्म मुग्ध इंसान।,MultiParaDetox,hi,reserve,269
hi-0270,hi-g0202,hi,"दलाल तक ही रहता भाई, भड्वा गिरि पे क्यूं उतर आया","स्तर तेरा पहले से ही गिरा हुआ था भाई, और नीचे क्यों गिराया",MultiParaDetox,hi,reserve,270
hi-0273,hi-g0153,hi,जिसने तुम हरामियों को पनाह दी उसने भुगता,जिसने तुम को पनाह दी उसने भुगता,MultiParaDetox,hi,reserve,273
hi-0275,hi-g0311,hi,ये कमीने दुःख देने के लिए ही पैदा होते है ||,ये बुरे लोग दुःख देने के लिए ही पैदा होते है ||,MultiParaDetox,hi,reserve,275
hi-0276,hi-g0168,hi,तुम को संस्कृत से विरोध है तो कान में लूंड़  ठूस  लो ।,तुमको संस्कृत से विरोध है तो अपने कान बंद कर लो |,MultiParaDetox,hi,reserve,276
hi-0277,hi-g0182,hi,तू क्या अपूर्वानन्द का दलाल है अपूर्वानन्द कितने साल का है जो आजादी के पहले का बता रहा है,तू क्या अपूर्वानन्द की चापलूसी करता है अपूर्वानन्द कितने साल का है जो आजादी के पहले का बता रहा है,MultiParaDetox,hi,reserve,277
hi-0278,hi-g0303,hi,यह हैं लोकतंत्र का कानून? थू,यह हैं लोकतंत्र का कानून?,MultiParaDetox,hi,reserve,278
hi-0280,hi-g0180,hi,तू ऐसे ही नालियों में भटकना,तू ऐसे ही इधर-उधर भटकते रहना,MultiParaDetox,hi,reserve,280
hi-0282,hi-g0023,hi,अबे सुअर की औलाद कौन सा चश्मा पहन रखा है?,अबे कौन सा चश्मा पहन रखा है?,MultiParaDetox,hi,reserve,282
hi-0283,hi-g0151,hi,जिसका मालिक  एक लौड़े संघी भाजपाई  है,जिसका मालिक  एक भाजपाई  है,MultiParaDetox,hi,reserve,283
hi-0285,hi-g0361,hi,सरदार के नाम पर कलंक है  ये भड़वा,सरदार के नाम पर कलंक है ये इंसान,MultiParaDetox,hi,reserve,285
hi-0286,hi-g0299,hi,मोदी जी यदि कुछ शर्म बची है तो एक बार सीवरेज में उतरिये तब हमारा दर्द पता चलेगा।,मोदी जी एक बार सीवरेज में उतरिये तब हमारा दर्द पता चलेगा।,MultiParaDetox,hi,reserve,286
hi-0288,hi-g0077,hi,उफ्फ!   बड़ी विडंबना है भोसड़ीके...!,उफ्फ! बड़ी विडंबना है...!,MultiParaDetox,hi,reserve,288
hi-0289,hi-g0179,hi,तू अपनी संपत्ति बेचकर उनका उद्धार क्यों नहीं करता ? साला भड़वा,तू अपनी संपत्ति बेचकर उनका उद्धार क्यों नहीं करता ?,MultiParaDetox,hi,reserve,289
hi-0290,hi-g0232,hi,बात ऐसे चोद रहा है जैसे ज्ञानी का जीजा है |,बात ऐसे बोल रहा है जैसे बहुत बड़ा ज्ञानी है |,MultiParaDetox,hi,reserve,290
hi-0292,hi-g0387,hi,"हम लात मारकर भगाते हैं, चल भाग सुअर","हम बेइज्जत करके भगाते हैं, चल भाग",MultiParaDetox,hi,reserve,292
hi-0293,hi-g0183,hi,तू ग़ज़िआबाद आया तो तेरी गांड में गधे का लंड दे दूंगा लैट्रिन,तू ग़ज़िआबाद आया तो तुझे अच्छा सबक सिखाएंगे,MultiParaDetox,hi,reserve,293
hi-0294,hi-g0280,hi,मादरचोद तुम सुवरो को दुनिया मे कोई देश पनाह नहीं देगा ||,तुम बेकार लोगों को दुनिया मे कोई देश पनाह नहीं देगा ||,MultiParaDetox,hi,reserve,294
hi-0295,hi-g0170,hi,तुम जैसे लोग साले गीत गधे का गाते है... भेनचोद भड़वे,तुम जैसे लोग बात बिना मतलब की ही करते हैं ।।,MultiParaDetox,hi,reserve,295
hi-0296,hi-g0116,hi,केला कहाँ मिल रहा है आज कल सुअर ?,केला कहाँ मिल रहा है आज कल ?,MultiParaDetox,hi,reserve,296
hi-0297,hi-g0121,hi,"क्या गांधीजी भी मरते वक़्त ""भेनचोद ने गान मार ली"" बोले थे?",क्या गांधी जी भी मारते वक़्त कुछ बोले थे ?,MultiParaDetox,hi,reserve,297
hi-0299,hi-g0217,hi,"नीम का पत्ता कड़वा है, .......साला भड़वा है।।","वह नीम के पत्ते जैसा कड़वा है , .... एक अच्छे आदमी नहीं है | |",MultiParaDetox,hi,reserve,299
hi-0303,hi-g0018,hi,"अबे दलाल भड़वा, जो जबरन बुलवा के मार रहा है उसपर बोल बे गाँडू ।","अबे पक्षपाती बुरे आदमी, जो जबरन बुलवा के मार रहा है उसपर बोल बे।",MultiParaDetox,hi,reserve,303
hi-0304,hi-g0347,hi,वाह भेनचोद वाह ...एक आदमी को नीचे गिराने के लिए कितने लोग लगे हुए हैं ...,वाह भाई वाह  ... एक आदमी को नीचा गिराने के लिए कितने लोग हैं,MultiParaDetox,hi,reserve,304
hi-0305,hi-g0194,hi,तेरे जैसे चूतिये नेताओ को चौराहे पर जूते मारने चाहिए ।,तेरे जैसे कामचोर नेताओ पर सख्त कार्रवाई होनी चाहिए |,MultiParaDetox,hi,reserve,305
hi-0308,hi-g0367,hi,साली चुतीया औरत नाम लेने से डरती है रंडी कही की ||,वह डरपोक औरत नाम लेने से डरती है ||,MultiParaDetox,hi,reserve,308
hi-0311,hi-g0024,hi,अबे हरामी जिन्ना की औलाद तू अपने किसी मोहल्ले में हिंदुस्तान बाले से पूछ लें मोदी ने क्या किया,तू अपने किसी मोहल्ले में हिंदुस्तान बाले से पूछ लें मोदी ने क्या किया,MultiParaDetox,hi,reserve,311
hi-0312,hi-g0205,hi,दिल्ली के अंदर तोड़फोड़ भोसड़ी वाले ने करी ।,दिल्ली के अंदर तोड़फोड़ बुरे लोगों ने करी |,MultiParaDetox,hi,reserve,312
hi-0313,hi-g0141,hi,चोदी गांड के आज बहुत मार रहे हैं,वो आज बहुत मार रहे हैं,MultiParaDetox,hi,reserve,313
hi-0314,hi-g0188,hi,तेरी बहन को चोदु मादरचोद भोसड़ी वालों  उसका नाम बिच में क्यु लाते हो.!,उसका नाम बिच में क्यु लाते हो.!,MultiParaDetox,hi,reserve,314
hi-0316,hi-g0340,hi,लगता सारे बुद्धजीवी पप्पू मूत्र पी के सो गए,लगता सारे बुद्धजीवी अपने की सोचने की शक्ति खो चुके है,MultiParaDetox,hi,reserve,316
hi-0317,hi-g0065,hi,इस मादरचोद को किसी मानसिक रोगी के डॉक्टर को दिखाओ,इस को किसी मानसिक रोगी के डॉक्टर को दिखाओ,MultiParaDetox,hi,reserve,317
hi-0318,hi-g0354,hi,शाकिब तेरी बेगम की कसम आउट हो मादऱचौद,शाकिब तुम एकदम आउट हो,MultiParaDetox,hi,reserve,318
hi-0319,hi-g0395,hi,हरामी पत्रकारिता कर दलाली नहीं |,पत्रकारिता निष्पक्षता के साथ कर |,MultiParaDetox,hi,reserve,319
hi-0320,hi-g0332,hi,ये हैं महासभा की राष्ट्रीय महासचिव जो राष्ट्रपिता पर गोली चला रहीं हैं!,ये हैं महासभा की राष्ट्रीय महासचिव जो राष्ट्रपिता को कुछ भी बोल रहीं हैं!,MultiParaDetox,hi,reserve,320
hi-0321,hi-g0220,hi,पन्नी फुक्का है क्या तब से कुछ भी बोला जा रहा है भोसड़ी के,क्या खाकर आया है तब से कुछ भी बोला जा रहा है,MultiParaDetox,hi,reserve,321
hi-0322,hi-g0157,hi,टीवी पे देखते ही सूखी टट्टी याद आ जाती है,टीवी पर देखते ही कब्ज याद आ जाती है,MultiParaDetox,hi,reserve,322
hi-0324,hi-g0318,hi,ये भेनचोद दो शब्द सही से नहीं लिख सकता और पत्रकार बना घूम रहा है.,ये दो शब्द सही से नहीं लिख सकता और पत्रकार बना घूम रहा है.,MultiParaDetox,hi,reserve,324
hi-0325,hi-g0357,hi,सबूत के लिए इनकी गाँड से गु खीरोंच देगा फावड़े से,इनसे सबूत निकलवाने के लिए कुछ भी करेगा,MultiParaDetox,hi,reserve,325
hi-0326,hi-g0016,hi,अबे तो चूतिये पुलिस तो कथित राष्ट्रवादियों की है न ??,अबे बेवकूफ पुलिस तो कथित राष्ट्रवादियों की है न ??,MultiParaDetox,hi,reserve,326
hi-0327,hi-g0017,hi,अबे दर हरामी केजरी सरकार के हाथ मैं नही होता अरेस्ट करना,अबे केजरी सरकार के हाथ मैं नही होता अरेस्ट करना,MultiParaDetox,hi,reserve,327
hi-0329,hi-g0302,hi,यह है मादरचोद कॉंग्रेस की राजनीति  इन मादर चोदो कांग्रेसियों  ने इतना गंद फैलाया है,यह है कॉंग्रेस की राजनीति इन कांग्रेसियों ने इतना रायता फैलाया है,MultiParaDetox,hi,reserve,329
hi-0330,hi-g0142,hi,"छोड़ो प्यार -वयार को,पैसे कमाओ   लोग चूतिया समझते है भोसडीके तुमको !!","छोड़ो प्यार -वयार को,पैसे कमाओ   लोग बेकार समझते हैं तुमको",MultiParaDetox,hi,reserve,330
hi-0331,hi-g0319,hi,ये भोसड़ी वाले अपनी माँ बहनो के नही होते || तो दुशरो के कैसे होंगे |,ये बेकार लोग अपनी माँ बहनो के नही होते || तो दुशरो के कैसे होंगे |,MultiParaDetox,hi,reserve,331
hi-0334,hi-g0059,hi,इस कमीने की करतूत देखिए |,इस बुरे आदमी की करतूत देखिए |,MultiParaDetox,hi,reserve,334
hi-0337,hi-g0114,hi,केजरीवाल चोर तबरेज़ अंसारी के परिवार को पैसा और नौकरी दे रहा हैं।,केजरीवाल तबरेज़ अंसारी के परिवार को पैसा और नौकरी दे रहा हैं।,MultiParaDetox,hi,reserve,337
hi-0339,hi-g0377,hi,सुवर अब तो बदल जाओ भोसडीका,अब तो बदल जाओ अपनी बुरी आदतों से,MultiParaDetox,hi,reserve,339
hi-0341,hi-g0067,hi,इस सूअर को कोई भी ग़लत काम नजर नहीं आता।,इस बुरे इंसान को कोई भी ग़लत काम नजर नहीं आता।,MultiParaDetox,hi,reserve,341
hi-0342,hi-g0307,hi,यही  साले हरामखोर डॉक्टर पहले चुप थे !,यही डॉक्टर पहले चुप थे !,MultiParaDetox,hi,reserve,342
hi-0343,hi-g0112,hi,"कुत्ते  दो प्रकार के होते है-:  एक पाला हुआ, और दूसरा ख़रीदा हुआ कमलनाथ पाला हुआ है और सिद्धु खरीदा हुआ ।",कमलनाथ और सिद्धू अच्छे व्यवहार के आदमी नहीं है |,MultiParaDetox,hi,reserve,343
hi-0344,hi-g0086,hi,औकात समझ आ गई बे ? बाप बाप होता है ।,स्तर समझ आ गया बे ? बाप बाप होता है ।,MultiParaDetox,hi,reserve,344
hi-0345,hi-g0344,hi,"लीगली 3 प्यारे प्यारे बच्चे हैं , सुंदर भाभी हैं उनके बारे में एक बार जरूर सोचिएगा !!","3 प्यारे प्यारे बच्चे हैं ,अच्छी भाभी हैं उनके बारे में एक बार जरूर सोचिएगा !!",MultiParaDetox,hi,reserve,345
hi-0347,hi-g0005,hi,अगर ये सच है तो ये भड़वा गद्दार जेल के अंदर क्यों नही ?,अगर ये सच है तो ये गद्दार जेल के अंदर क्यों नही ?,MultiParaDetox,hi,reserve,347
hi-0349,hi-g0283,hi,"मादरचोद, मां के लोड़े, लड़ पाते नहीं हो","बातें तो बड़ी करते हो, लड़ पाते नहीं हो",MultiParaDetox,hi,reserve,349
hi-0351,hi-g0315,hi,ये पिछवाड़ा चाटने वाला केजरीवाल झारखंड को पैसे देता है भड़वा,अपने आप को अच्छा दिखाने के लिए केजरीवाल झारखंड को पैसे देता है,MultiParaDetox,hi,reserve,351
hi-0355,hi-g0105,hi,किसी बहन के लौड़े की अवाज नही निकली,किसी की भी अवाज नही निकली,MultiParaDetox,hi,reserve,355
hi-0356,hi-g0107,hi,कीचड़ उकालने वाला नीच किस मुंह से श्रद्धांजलि दे रहा है?,कीचड़ उकालने वाला यह इंसान क्यों श्रद्धांजलि दे रहा है?,MultiParaDetox,hi,reserve,356
hi-0358,hi-g0099,hi,कहां से लाते है आखिर ये इतना दोगलापन?,कहां से लाते है आखिर ये इतना चापलूस व्यवहार ?,MultiParaDetox,hi,reserve,358
hi-0359,hi-g0268,hi,भोसडिका अत्याचार केवल लाचार औरतों के लिए है?,अत्याचार केवल लाचार औरतों के लिए है?,MultiParaDetox,hi,reserve,359
hi-0360,hi-g0222,hi,पालतू कुत्ता। कितना मुहँ से शौच करोगे,अपने मुँह से कितना ख़राब बोलोगे,MultiParaDetox,hi,reserve,360
hi-0361,hi-g0161,hi,तब भोसडिके चाह कर भी कुछ नहि बोल पाएगा तो आज वक़्त है बोल ले,तब चाह कर भी कुछ नहि बोल पाएगा तो आज वक़्त है बोल ले,MultiParaDetox,hi,reserve,361
hi-0362,hi-g0074,hi,"इस्लाम में जो-जो हराम है, अगर उसकी सूची बनाकर मुसलमानों पर टेस्ट किया जाए . तो अधिकतर मुस्लिम हरामी ही मिलेंगे।","इस्लाम में जो-जो हराम है, अगर उसकी सूची बनाकर मुसलमानों पर टेस्ट किया जाए . तो अधिकतर मुस्लिम हराम काम करने वाले ही मिलेंगे।",MultiParaDetox,hi,reserve,362
hi-0364,hi-g0351,hi,वो चोर झूठा बेमान दुष्ट नीच कमीना हत्यारा नफ़रत व हिंसा फ़ैलाने वाली बीमारी है,वो आदमी नफरत वह हिंसा फैलाने वाली बीमारी है,MultiParaDetox,hi,reserve,364
hi-0367,hi-g0385,hi,हम इंसानो के पूर्वज तो बंदर थे बाकी इस कुत्ते को इसके पता होंगे,हम इंसानो के पूर्वज तो बंदर थे बाकी इस्के इसको पता होंगे,MultiParaDetox,hi,reserve,367
hi-0371,hi-g0098,hi,कहां था बे भोसडीके! तुझे पोलीस ढुंढ रही है।,कहां था बे ! तुझे पोलीस ढुंढ रही है।,MultiParaDetox,hi,reserve,371
hi-0372,hi-g0261,hi,भोंसड़ी लगता है के तुम पैदा भी नौटंकी से ही हुए थे |,लगता है के तुम पैदा भी नौटंकी से ही हुए थे |,MultiParaDetox,hi,reserve,372
hi-0374,hi-g0390,hi,हर चैनल पर रंडी रोना मचा रखा था।,हर चैनल का माहौल खराब कर रखा था |,MultiParaDetox,hi,reserve,374
hi-0375,hi-g0021,hi,अबे भोसडीवाले जिसकी रंडी की तुम लोग दलाली खाते हो उससे कभी पूछो की पैसा कहाँ से उसके पास आया है।,उस भ्रष्ट औरत से कभी पूछो की पैसा कहाँ से उसके पास आया है।,MultiParaDetox,hi,reserve,375
hi-0376,hi-g0075,hi,उनकी गांड में गोली मारो।।,उनपर सख्त से सख्त कार्रवाई करवाओ ।।,MultiParaDetox,hi,reserve,376
hi-0377,hi-g0228,hi,"बच्चा अपने दोस्त से - सीघ नहीं होती लोमड़ी के, और बताओ कैसे हो खोपड़ी के?",बच्चा अपने दोस्त से - और बताओ कैसे हो?,MultiParaDetox,hi,reserve,377
hi-0378,hi-g0239,hi,भड़वा निकाल दे अपने दिमाग से हरा सौच।,निकाल दे अपने दिमाग से हरा सौच।,MultiParaDetox,hi,reserve,378
hi-0379,hi-g0038,hi,असिफा पर चिलाने वालो अब कहा गये भोसडीके?,आसिफा पर चिल्लाने वाले अब कहां है?,MultiParaDetox,hi,reserve,379
hi-0384,hi-g0329,hi,ये हरामी अपनी हरकतों से बाज नही आ रहे है,ये बुरे लोग अपनी हरकतों से बाज नही आ रहे है,MultiParaDetox,hi,reserve,384
hi-0393,hi-g0057,hi,इनके पेसो से ही चुनाव लड़ता हें चूतिया,इनके पेसो से ही चुनाव लड़ता हें बेवकूफ,MultiParaDetox,hi,reserve,393
hi-0395,hi-g0115,hi,केजरीवाल हरामी सुअर भड़वा है | ऐसा मेरे मोहल्ले वाले लोग कह रहे थे ||,केजरीवाल अच्छा आदमी नहीं है | ऐसा मेरे मोहल्ले वाले लोग कह रहे थे ||,MultiParaDetox,hi,reserve,395
hi-0396,hi-g0073,hi,इसे तो इसकी करतूत के लिए सरेआम बीच सड़क पर डाल कर जूतों से पीटते हुए बाल मूंड व मुँह काला करना चाहिए,इसे तो इसकी करतूत के लिए कार्रवाई होनी चाहिए और सख्त से सख्त सजा मिलनी चाहिए ।,MultiParaDetox,hi,reserve,396
