pair_id,group_id,language,toxic_input,detox_output,source,orig_split,split,source_row_index
uk-0278,uk-g0245,uk,"Таке враження, шо в росії не вміють норм трахатись.","Таке враження, шо в росії не вміють норм кохатися.",MultiParaDetox,uk,reserve,278
uk-0280,uk-g0123,uk,"Заходжу я в твітор, а тут Лєщєнко пиздить.","Заходжу я в твітор, а тут Лєщєнко каже.",MultiParaDetox,uk,reserve,280
uk-0281,uk-g0058,uk,Антикорупціонєр – це коли в жопу за $ дає.,Антикорупціонєр – це коли продаєтся за гроші.,MultiParaDetox,uk,reserve,281
uk-0282,uk-g0353,uk,кексложно вамна мене просто завжди похуй було,кексложно вамна мене просто завжди все одно було,MultiParaDetox,uk,reserve,282
uk-0283,uk-g0340,uk,в сраку ті дужки засунь)))))),Не потрібні мені твоі дужки)))),MultiParaDetox,uk,reserve,283
uk-0284,uk-g0321,uk,"Які, ссука вибори в умовах окупації?","Які, вибори в умовах окупації",MultiParaDetox,uk,reserve,284
uk-0286,uk-g0313,uk,Як добре що така хуйня властива лише монархіям,Як добре що таке безглуздя властиве лише монархіям,MultiParaDetox,uk,reserve,286
uk-0289,uk-g0071,uk,"Блять, я ненавиджу своє їбуче тіло, сам факт свого існування.","Я ненавиджу своє тіло, сам факт свого існування.",MultiParaDetox,uk,reserve,289
uk-0291,uk-g0365,uk,"ніколи...чуєте, ніколи! не плутайте такі речі. це ж як хуй з пальцем порівнювати))","ніколи...чуєте, ніколи! не плутайте такі речі. це ж не можлiво порівнювати))",MultiParaDetox,uk,reserve,291
uk-0293,uk-g0133,uk,Коли наїбала самого Бога Долею.,Коли надурила самого Бога Долею.,MultiParaDetox,uk,reserve,293
uk-0297,uk-g0271,uk,"Хочеш бути потрібним @ усім на тебе похуй @ люди дивуються ""А шо ж це ти такий злий?"".","Хочеш бути потрібним @ усім на тебе байдуже@ люди дивуються ""А шо ж це ти такий злий?""",MultiParaDetox,uk,reserve,297
uk-0298,uk-g0350,uk,"зайди на фб, молю! кончений вк не дає нічого зробити! це все хуйло всране","Зайди на фб, молю вк не дає нічого зробити, це все чоловік поганий",MultiParaDetox,uk,reserve,298
uk-0300,uk-g0387,uk,тобто блядь? тобі більше 25?!,тобто? тобі більше 25?!,MultiParaDetox,uk,reserve,300
uk-0303,uk-g0192,uk,"Нічого осбливого, просто новий пляж в Тернополі*АХУЄТЬ БЛЯТЬ*","Нічого осбливого, просто новий пляж в Тернополі*НЕЙМОВIРНО*",MultiParaDetox,uk,reserve,303
uk-0307,uk-g0049,uk,"А то сука навіть не мої слова, і не мої думки.","А то навіть не мої слова, і не мої думки.",MultiParaDetox,uk,reserve,307
uk-0312,uk-g0246,uk,"Тварини нас не люблять, йопт",Тварини нас не люблять,MultiParaDetox,uk,reserve,312
uk-0313,uk-g0170,uk,"Не блядство, а «високий рівень соціосексуальної орієнтації»","Не розпуста, а «високий рівень соціосексуальної орієнтації»",MultiParaDetox,uk,reserve,313
uk-0314,uk-g0369,uk,"отож і воно, гідність, бляха, поламалася","отож і воно, гідність поламалася",MultiParaDetox,uk,reserve,314
uk-0319,uk-g0241,uk,"Та ну сука лізуть і лізуть, є взагалі якісь межі цього шапіто???","Та ну лізуть і лізуть, є взагалі якісь межі цього шапіто???",MultiParaDetox,uk,reserve,319
uk-0320,uk-g0247,uk,Ти пизда як зміниласьДо того ти була ще терпимоюА зараз на кожному кроці хочеться тобі вєбати,Ти сильно як зміниласьДо того ти була ще терпимоюА зараз на кожному кроці хочеться тебе вдарити,MultiParaDetox,uk,reserve,320
uk-0323,uk-g0086,uk,"Ваулюдина, угуДякую за настрій, бляха","Ваулюдина, угуДякую за настрій",MultiParaDetox,uk,reserve,323
uk-0324,uk-g0281,uk,"Це не лєві) а тітка, яка сама ніхуя толком не прожила.","Це не лєві) а тітка, яка сама нічого толком не прожила.",MultiParaDetox,uk,reserve,324
uk-0325,uk-g0351,uk,звідки вони вобше блять вилізли?,звідки вони вобше вилізли?,MultiParaDetox,uk,reserve,325
uk-0327,uk-g0363,uk,"нє, просто мене пре фраза - няняня-хуйня) Та й який з мене нах отаку?","нє, просто мене пре фраза - няняня-фігня) Та й який з мене отаку?",MultiParaDetox,uk,reserve,327
uk-0328,uk-g0230,uk,"Сука, я ніхуя не встигну перекласти ці йобані тексти за 2 дні.",я нічого не встигну перекласти ці тексти за 2 дні.,MultiParaDetox,uk,reserve,328
uk-0332,uk-g0317,uk,"Яка різниця, хто ти за дипломом, якщо по життю ти хуй.","яка різниця хто ти за дипломом,  якщо ти не хороша людина",MultiParaDetox,uk,reserve,332
uk-0334,uk-g0355,uk,мені в школі і не таку хуйню казали,мені в школі і не так казали,MultiParaDetox,uk,reserve,334
uk-0335,uk-g0037,uk,"Іди нахуй, порошок блять, не буду я за тобою бігати.","порошок, не буду я за тобою бігати.",MultiParaDetox,uk,reserve,335
uk-0336,uk-g0214,uk,"Пора слухати величну симфонію *Ну його нахуй*, а завершувати увертюрою *Пєздєц* до симфонії *Життя*.","Пора слухати величну симфонію *Ну його в баню*, а завершувати увертюрою *капець* до симфонії *Життя*",MultiParaDetox,uk,reserve,336
uk-0337,uk-g0127,uk,"Знайому запросили гуляти двоє пацанів.Один - крутий чувак, з афігєнним почуттям гумору, інший - егоїстичне мудло.","Знайому запросили гуляти двоє пацанів.Один - крутий чувак, з афігєнним почуттям гумору, інший - егоїст.",MultiParaDetox,uk,reserve,337
uk-0338,uk-g0108,uk,"Де гарантія, шо цей підор не натворить хуйні і після смерті?","Де гарантія, шо цей людина  не натворить дурість і після смерті?",MultiParaDetox,uk,reserve,338
uk-0339,uk-g0048,uk,А ти блядь не бачиш скільки разів?!,А ти не бачиш скільки разів?!,MultiParaDetox,uk,reserve,339
uk-0341,uk-g0041,uk,"Їбати блядєй тра від тих починаючи, що гальмують законодавчі процеси, кінчаючи судами к хуям, схоже у повному складі.","Карати  тра від тих починаючи, що гальмують законодавчі процеси, кінчаючи судами, схоже у повному складі.",MultiParaDetox,uk,reserve,341
uk-0343,uk-g0087,uk,"Ви заїбали підміняти поняття, люмпенота.",Ви набридли підміняти поняття,MultiParaDetox,uk,reserve,343
uk-0344,uk-g0186,uk,Ну і йти до сраки,Ну і йти  далеко,MultiParaDetox,uk,reserve,344
uk-0345,uk-g0226,uk,Саме тому збирай манатки і пиздуй до них,Саме тому збирай  речі і йди до них,MultiParaDetox,uk,reserve,345
uk-0346,uk-g0253,uk,"То мене нахуй посилали, а не його до мене..","То мене якнайдалі посилали, а не його до мене..",MultiParaDetox,uk,reserve,346
uk-0348,uk-g0017,uk,"(Як я вже хочу приїхати, пизда просто, а ще два тижні).","(Як я вже хочу приїхати, а ще два тижні).",MultiParaDetox,uk,reserve,348
uk-0350,uk-g0333,uk,"блять, забув на вписці зарядку від ноута. попереду 11годинний робочий день. сука.сука.сука",забув на вписці зарядку від ноута. попереду 11годинний робочий день.,MultiParaDetox,uk,reserve,350
uk-0352,uk-g0322,uk,а мені нравПросто гріх дрищів не падйобувать,а мені нравПросто гріх противних не підколювати,MultiParaDetox,uk,reserve,352
uk-0353,uk-g0242,uk,Та сукк пиздую з сльозами на очах,Та іду з сльозами на очах,MultiParaDetox,uk,reserve,353
uk-0354,uk-g0158,uk,На Вашу візову заяву в Консульстві положили хуй і дуже довго сміялися,На Вашу візову заяву в Консульстві забули і дуже довго сміялися,MultiParaDetox,uk,reserve,354
uk-0355,uk-g0303,uk,Я можу їбанути по попі))))...,Я можу шльопнути по попі))))...,MultiParaDetox,uk,reserve,355
uk-0356,uk-g0199,uk,"Особливо в тексті для перекладу, блядь.",Особливо в тексті для перекладу,MultiParaDetox,uk,reserve,356
uk-0360,uk-g0062,uk,Ахахахха блятьЯ б пішов пішкиЯкби дойшов,Ахахахха Я б пішов пішки Якби дойшов,MultiParaDetox,uk,reserve,360
uk-0365,uk-g0360,uk,"не плєд хуйня, а ти хуйня","Не плед фігня,а ти",MultiParaDetox,uk,reserve,365
uk-0366,uk-g0116,uk,"Дякую за сміх, мораль і 3 срані сльозини!","Дякую за сміх, мораль і 3 сльозини!",MultiParaDetox,uk,reserve,366
uk-0368,uk-g0187,uk,Ну і хуй з тим брезентом),Ну його з тим брезентом),MultiParaDetox,uk,reserve,368
uk-0369,uk-g0070,uk,"Блядь, у мене відчуття, що я ревную геть усіх.","у мене відчуття, що я ревную геть усіх.",MultiParaDetox,uk,reserve,369
uk-0372,uk-g0294,uk,Що це за блядський цирк в Москві?)),Що це за цирк в Москві?)),MultiParaDetox,uk,reserve,372
uk-0373,uk-g0110,uk,Дивна срань відбувається в моєму житті.,Дивні події відбуваються в моєму житті,MultiParaDetox,uk,reserve,373
uk-0375,uk-g0342,uk,виступав колись перед дітьми - їм похуй. ти для них лох без айфона.,виступав колись перед дітьми - їм байдуже. ти для них ніхто без айфона.,MultiParaDetox,uk,reserve,375
uk-0376,uk-g0261,uk,"Тільки підпишешся на якусь цікаву людину, а вона одразу перестає твітити, знаходить собі мужика, товстіє чи починає постити хуйню.","Тільки підпишешся на якусь цікаву людину, а вона одразу перестає твітити, знаходить собі мужика, товстіє чи починає постити нісенітницю.",MultiParaDetox,uk,reserve,376
uk-0377,uk-g0377,uk,сука я йду презіки купувати бо ну нах,я йду презики купувати про всяк випадок,MultiParaDetox,uk,reserve,377
uk-0380,uk-g0111,uk,"Для всіх хто вважає, що я, блять, забагато матюкаюся наступна цитата:","Для всіх хто вважає, що я забагато матюкаюся наступна цитата:",MultiParaDetox,uk,reserve,380
uk-0382,uk-g0276,uk,"Хуй там, хіба шо поблажку і замість вовчиці - Ніно","Ні, хіба шо поблажку і замість вовчиці - Ніно",MultiParaDetox,uk,reserve,382
uk-0383,uk-g0175,uk,Новий говнотєрцєц - директор Россотруднічєства Воробйов.,Новий тєрцєц - директор Россотруднічєства Воробйов.,MultiParaDetox,uk,reserve,383
uk-0384,uk-g0021,uk,"- Мені похуй, що про мене говорять.","- Мені все рiвно, що про мене говорять.",MultiParaDetox,uk,reserve,384
uk-0385,uk-g0370,uk,пмс - це ніхуя не весело,Пмс це взагалі не весело,MultiParaDetox,uk,reserve,385
uk-0388,uk-g0386,uk,"то не росіяни, то сука італійці! боже ЯК Я НЕ ЛЮБЛЮ ІТАЛІЙЦІВ!!!","то не росіяни, то італійці! боже ЯК Я НЕ ЛЮБЛЮ ІТАЛІЙЦІВ!!!",MultiParaDetox,uk,reserve,388
uk-0391,uk-g0284,uk,"Ця спека думає, шо змусить мене вдіти майку з шортами, але хуй там пєл.","Ця спека думає, шо змусить мене вдіти майку з шортами, але ні вже.",MultiParaDetox,uk,reserve,391
uk-0392,uk-g0003,uk,"' відчуваю себе говнарем, бо знаю цю пісню напам''ять'","'відчуваю себе дивно, бо знаю цю пісню напам''ять'",MultiParaDetox,uk,reserve,392
uk-0393,uk-g0354,uk,"колись розкажу, але не тут, а то злетяться всякі збоченці, які почнуть хуйню писати)","колись розкажу, але не тут, а то злетяться всякі збоченці, які почнуть дурість писати)",MultiParaDetox,uk,reserve,393
uk-0395,uk-g0016,uk,"(Ну або які в нас там ще є елітарні мудаки, яким власна елітарність без тупоголових донецьких недостатньо елітарна)","(Ну або які в нас там ще є елітарні хлопці, яким власна елітарність без хлопці донецьких недостатньо елітарна)",MultiParaDetox,uk,reserve,395
uk-0397,uk-g0154,uk,"Моя улюблена ""помаранчева"" пісня - це ""Зимова спека""  #піснісвободи","Моя улюблена ""помаранчева"" пісня - це ""Зимова спека""  #піснісвободи",MultiParaDetox,uk,reserve,397
uk-0399,uk-g0320,uk,"Якщо я когось не читаю, значить я, блять, не хочу їх бачити в стрічці.","Якщо я когось не читаю, значить я не хочу їх бачити в стрічці.",MultiParaDetox,uk,reserve,399
