pair_id,group_id,language,toxic_input,detox_output,source,orig_split,split,source_row_index
ar-0209,ar-g0170,ar,دي قلة ادب جديدة ولا شنو ؟؟ لعنة الله عليكم اجمعين ما تسوقون بهكذا افكار وأساليب تخدم اجندة بنو علمان واشباه الرجال ..,دي قلة ادب جديدة ولا شنو ؟؟ ما تسوقون بهكذا افكار وأساليب تخدم اجندة بنو علمان واشباه الرجال ..,MultiParaDetox,ar,reserve,209
ar-0210,ar-g0336,ar,هذول شراميط اعطينا اخبار الفقراء والايتام والعجزهه,هذول فاسدين اعطينا اخبار الفقراء والايتام والعجزهه,MultiParaDetox,ar,reserve,210
ar-0211,ar-g0095,ar,المشكله من صورتك انك مخنوث قصدي رجال من تكلم تعرف كعلة أمك يافتال,المشكله من صورتك انك غير قصدي رجال من تكلم تعرف,MultiParaDetox,ar,reserve,211
ar-0213,ar-g0178,ar,سافر إلى أماريلو من ألاسكا ليجعل من نفسه حمارا .,سافر إلى أماريلو من ألاسكا و تقدم ليتخذ قرارات سيئة,MultiParaDetox,ar,reserve,213
ar-0215,ar-g0258,ar,لقد أذهلني التأكيد على أن الناخبين الأمريكيين مجرد أغبياء.,لقد أذهلني التأكيد على أن الناخبين الأمريكيين مجرد اتباع.,MultiParaDetox,ar,reserve,215
ar-0217,ar-g0192,ar,طب ايه واحنا رحنا فين يا شراميط,طب ايه واحنا رحنا فين,MultiParaDetox,ar,reserve,217
ar-0218,ar-g0239,ar,لئيم، بخيل، وقح، ضيق الأفق، ناقص اللياقة.,غير لطيف، غير سخي، وقح، ضيق الأفق، ناقص اللياقة.,MultiParaDetox,ar,reserve,218
ar-0221,ar-g0366,ar,ولك كول هوا يازلمه، ليش مش فاهم,اسكت يازلمه، ليش مش فاهم,MultiParaDetox,ar,reserve,221
ar-0223,ar-g0362,ar,وفي سياقٍ آخر الصعايدة احلى واحسن ناس بالعالم,وفي سياقٍ آخر المصريين احلى واحسن ناس بالعالم,MultiParaDetox,ar,reserve,223
ar-0227,ar-g0150,ar,حان الوقت لتغيير مستوى تحملنا لهذه القمامة.,حان الوقت لتغيير مستوى تحملنا لهذه المواد.,MultiParaDetox,ar,reserve,227
ar-0229,ar-g0201,ar,على الاقل بس يأدون يا شراميط تصويتنا مايروح عالفاضي,على الاقل بس يأدون يا ناس تصويتنا مايروح عالفاضي,MultiParaDetox,ar,reserve,229
ar-0230,ar-g0008,ar,"أعان الله امرأة أنجبت ذكرا ف فرحت واستبشرت فيه خيرا ف أصبح مع مرور الزمن قردوغان فخاب املها "" احسن الله عزائك يا خالة""","أعان الله امرأة أنجبت ذكرا ف فرحت واستبشرت فيه خيرا ف أصبح مع مرور الزمن أردوغان فخاب املها "" احسن الله عزائك يا خالة""",MultiParaDetox,ar,reserve,230
ar-0231,ar-g0300,ar,مع ذلك، شخص جاهل مثلك يتجاهل الواقع.,مع ذلك، شخص بريء مثلك ربما يتجاهل الواقع.,MultiParaDetox,ar,reserve,231
ar-0232,ar-g0327,ar,هذا السلام الذي يتغنى يه المطبعون لعنة الله عليكم ابد الدهر,هذا السلام الذي يتغنى يه المطبعون,MultiParaDetox,ar,reserve,232
ar-0234,ar-g0338,ar,هل كان الخطأ لترامب أن جون بوديستا كان غبيًا بما فيه الكفاية ليفتح رسالة تصيد الكتروني؟,هل كان الخطأ لترامب أن جون بوديستا كان ساذجا بما فيه الكفاية ليفتح رسالة تصيد الكتروني؟,MultiParaDetox,ar,reserve,234
ar-0236,ar-g0186,ar,شويه شراميط بيتحدفوا علينا يعم 😂 💔,شويه ناس بيتحدفوا علينا يعم 😂 💔,MultiParaDetox,ar,reserve,236
ar-0237,ar-g0107,ar,انت مثل عمك قردوغان يتكلم بالاسلام ويسمح بالدعارة ويسمح للمثلين بممارسة الرذيلة ويتاجر مع اس…,انت مثل عمك أردوغان يتكلم بالاسلام ويسمح بالدعارة ويسمح للمثلين بممارسة الرذيلة ويتاجر مع اس…,MultiParaDetox,ar,reserve,237
ar-0241,ar-g0156,ar,حقائق ديوثية مداعبة الحلمات تثير الشهوة عند بالمئة من الرجال,حقائق علمية مداعبة الحلمات تثير الشهوة عند بالمئة من الرجال,MultiParaDetox,ar,reserve,241
ar-0243,ar-g0221,ar,قطر اختلفت مع كل المحيط العربي لأنو تحالفت مع حليفك الخامنئي ، حليف حليفك يعني حليفك كيف سياستكن يا شياطين ما بعرف,قطر اختلفت مع كل المحيط العربي لأنو تحالفت مع حليفك الخامنئي ، حليف حليفك يعني حليفك كيف سياستكن ما بعرف,MultiParaDetox,ar,reserve,243
ar-0244,ar-g0292,ar,مش اي حد يقولك بحبك يبقي بيحبك فعلا متبقاش غبي.,مش اي حد يقولك بحبك يبقي بيحبك فعلا متبقاش سطحي.,MultiParaDetox,ar,reserve,244
ar-0245,ar-g0098,ar,الناس ينشرون لماذا لا يفعل الملاعين هذا وذاك، مزعج.,الناس ينشرون لماذا لا يفعل بعضهم هذا وذاك، مزعج.,MultiParaDetox,ar,reserve,245
ar-0248,ar-g0077,ar,الصراحة اذا ما عجبك الله يلعن امك,الصراحة اذا ما عجبك الله يرحم امك,MultiParaDetox,ar,reserve,248
ar-0249,ar-g0030,ar,إذاً، ميركوسكي وسوليفان كانوا حثالة لسنوات.,إذاً، ميركوسكي وسوليفان كانوا غير جيدين لسنوات.,MultiParaDetox,ar,reserve,249
ar-0250,ar-g0399,ar,😅😂😂😂😂مهم خلاص بتوع اسكندريه بقيوا صعايدة خلاص,😅😂😂😂😂مهم خلاص بتوع اسكندريه بقيوا بسطين خلاص,MultiParaDetox,ar,reserve,250
ar-0251,ar-g0021,ar,أهؤلاء الأثرياء الساقطين، ماذا نفعل الآن، نفرض عليهم ضرائب؟,أهؤلاء الأثرياء، ماذا نفعل الآن، نفرض عليهم ضرائب؟,MultiParaDetox,ar,reserve,251
ar-0252,ar-g0398,ar,٣ مليون زنجي يقومون ب تشي تشي,٣ مليون إفريقي يقومون ب تشي تشي,MultiParaDetox,ar,reserve,252
ar-0253,ar-g0007,ar,أزمة الوفيات الناجمة عن شبائه الأفيون هي نتيجة مباشرة لسياسة الحظر الغبية والفاسدة.,أزمة الموت بالأفكار هي نتيجة مباشرة لسياسة الحظر الفاسدة.,MultiParaDetox,ar,reserve,253
ar-0255,ar-g0303,ar,مفش منه كلام هذا ياما قلنا شكلك دبه ومصرش شي يصير بلوك بعدها,مفش منه كلام هذا ياما قلنا شكلك سمينة ومصرش شي يصير بلوك بعدها,MultiParaDetox,ar,reserve,255
ar-0256,ar-g0055,ar,اشرف وانزه من ابوك يا ابن سته وستين زنوه,اشرف وانزه من ابوك يا ابن سته وستين محترم,MultiParaDetox,ar,reserve,256
ar-0261,ar-g0130,ar,تبغى تعيش في إسرائيل روح انقلع الله يلعن أمك,تبغى تعيش في إسرائيل روح ما حدا مانعك,MultiParaDetox,ar,reserve,261
ar-0262,ar-g0349,ar,هيا شوف بنفس الوقت اللي كهرمان قال لسنجار مابغا القصر الهطف ناره سلمت القصر لابوها الا لعنة الله عليكم,هيا شوف بنفس الوقت اللي كهرمان قال لسنجار مابغا القصر الهطف ناره سلمت القصر لابوها,MultiParaDetox,ar,reserve,262
ar-0263,ar-g0043,ar,احذفيه لا ادعس على وجهك,احذفيه افضلك,MultiParaDetox,ar,reserve,263
ar-0265,ar-g0100,ar,الي متي سيظل العالم صامت على إجرام قردوغان في ليبيا,الي متي سيظل العالم صامت على أعمال أردوغان في ليبيا,MultiParaDetox,ar,reserve,265
ar-0266,ar-g0194,ar,ع أساس هؤلاء ولدوا كفار!! هؤلاء صار لهم مسلمين منذ مئات السنين يا بطبوط,ع أساس هؤلاء ولدوا كفار!! هؤلاء صار لهم مسلمين منذ مئات السنين,MultiParaDetox,ar,reserve,266
ar-0268,ar-g0042,ar,اجل النجار يسجل علينا الله يلعن امك فريق,اجل النجار يسجل عليناق,MultiParaDetox,ar,reserve,268
ar-0271,ar-g0370,ar,ومع ذلك، أعتقد أن هذا هو هوية غبية .,ومع ذلك، أعتقد أن هذا هو هوية غير ذكية.,MultiParaDetox,ar,reserve,271
ar-0274,ar-g0152,ar,حبيبي ،،، الله حسيبك ... اذا باعوا ارضهم كان هم اغنى اغنياء العالم يا متخلف ... ايش يج…,حبيبي ،،، الله حسيبك ... اذا باعوا ارضهم كان هم اغنى اغنياء العالم ... ايش يج…,MultiParaDetox,ar,reserve,274
ar-0276,ar-g0341,ar,ههههه ٧٠سنه والاموال والتسليح يرسل لحكومة فلس وياسر عرفات يرفض اي صلح لحتى ماقال له حسني مبارك وقع يا…,ههههه ٧٠سنه والاموال والتسليح يرسل لحكومة فلسطين وياسر عرفات يرفض اي صلح لحتى ماقال له حسني مبارك وقع يا…,MultiParaDetox,ar,reserve,276
ar-0278,ar-g0121,ar,بعض الأغبياء لم يعودوا يؤمنون بالسيادة الوطنية,بعض الناس لم يعودوا يؤمنون بالسيادة الوطنية,MultiParaDetox,ar,reserve,278
ar-0279,ar-g0137,ar,ترامب هو كومة قمامة.,ترامب هو شخص سيء جدًا.,MultiParaDetox,ar,reserve,279
ar-0281,ar-g0144,ar,جالس انتظر بلوبي لي ٤ دقايق احتري الناس يدخلون عشان يبدا الماتش ، اخر واحد دخل كان هاك ومعطيه بلوك :) ، يلعن امك من…,جالس انتظر بلوبي لي ٤ دقايق احتري الناس يدخلون عشان يبدا الماتش ، اخر واحد دخل كان هاك ومعطيه بلوك :) ، …,MultiParaDetox,ar,reserve,281
ar-0284,ar-g0155,ar,حسنا، تبا، إقضي عليهم إذا.,حسنا، من أن نتخلص منهم إذا,MultiParaDetox,ar,reserve,284
ar-0286,ar-g0230,ar,كلكم شراميط بس على مستويات,كلكم فاشلين بس على مستويات,MultiParaDetox,ar,reserve,286
ar-0287,ar-g0210,ar,فقط الكنائس تعطي حماقة على ما يبدو.,فقط الكنائس تهتم به يبدو,MultiParaDetox,ar,reserve,287
ar-0289,ar-g0140,ar,تقتلوا القتيل وتمشوا بجنازته عليكم لعنة الله,تقتلوا القتيل وتمشوا بجنازته,MultiParaDetox,ar,reserve,289
ar-0290,ar-g0368,ar,وماذا قدم في مشوار البطولة يا عبقرينوا سوي مباراة واحده كانت هزيمة وحيدة يا جحش ؟ ولكني ساحترمك,وماذا قدم في مشوار البطولة يا عبقرينوا سوي مباراة واحده كانت هزيمة وحيدة؟ ولكني ساحترمك,MultiParaDetox,ar,reserve,290
ar-0292,ar-g0269,ar,ليس هجومًا شخصيًا، أنت معتوه حساس.,ليس هجومًا شخصيًا، أنت شخص حساس.,MultiParaDetox,ar,reserve,292
ar-0293,ar-g0218,ar,قزم وانتهى النقااش معك الى الأبد,انتهى النقااش معك الى الأبد,MultiParaDetox,ar,reserve,293
ar-0294,ar-g0161,ar,خلصوا الناس مالقيت الا فلسطيزي تتناقش معه 🤔,خلصوا الناس مالقيت الا فلسطيني تتناقش معه 🤔,MultiParaDetox,ar,reserve,294
ar-0296,ar-g0143,ar,جاء رجل الى حكيم ساله كيف اصبح غنيا؟ فكان رد الحكيم ان رماه بجزمة سكتشر وقال الله يلعن ابوك انا لو اعرف كان ماصرت,جاء رجل الى حكيم ساله كيف اصبح غنيا؟ فكان رد الحكيم ان رماه بجزمة سكتشر وقال انا لو اعرف كان ماصرت,MultiParaDetox,ar,reserve,296
ar-0298,ar-g0102,ar,انا اقدر اقول انك لحجية,انا اقدر اقول انك بسيطة,MultiParaDetox,ar,reserve,298
ar-0300,ar-g0033,ar,إنا نواجه في الدنيا موجة من سائقين عدوانيين جاهلين جاهلين.,نواجه موجة من السائقين العدوانيين والمستعجلين .,MultiParaDetox,ar,reserve,300
ar-0301,ar-g0223,ar,كان هاربر عظيم مقارنة مع هذا المهرج.,هاربر كانت رائعة بالمقارنة معه,MultiParaDetox,ar,reserve,301
ar-0305,ar-g0249,ar,لا يهمني قواعدك اللعينة .,لا يهمني قواعدك.,MultiParaDetox,ar,reserve,305
ar-0307,ar-g0132,ar,تدخل تبغي تشوف كلام الناس وكيف بكو من الفرحه والمواقف تشوف فواتير وشحاذه ونصب الا لعنة الله عليكم,تدخل تبغي تشوف كلام الناس وكيف بكو من الفرحه والمواقف تشوف فواتير وشحاذه ونصب,MultiParaDetox,ar,reserve,307
ar-0308,ar-g0115,ar,ببساطة، الأشخاص مثلك يعتبرون من الحيوانات .,ببساطة، الأشخاص مثلك يعتبرون من الساذجين .,MultiParaDetox,ar,reserve,308
ar-0311,ar-g0054,ar,اسمه إرهابي الكره المصريه يا شراميط,اسمه إرهابي الكره المصريه يا فشلة,MultiParaDetox,ar,reserve,311
ar-0312,ar-g0328,ar,هذا السلام اللي تتكلمون عنه ؟ لعنة الله عليكم يا خونة,هذا السلام اللي تتكلمون عنه ؟ حسبي الله عليكم,MultiParaDetox,ar,reserve,312
ar-0313,ar-g0252,ar,لست بحاجة إلى إيذاء عائلاتهم أكثر من ذلك من خلال نشر تعليقات حكمية جاهلة.,ليس عليك أن تؤذي عائلاتهم أكثر بالتعليق على قرارات حكمية,MultiParaDetox,ar,reserve,313
ar-0316,ar-g0333,ar,هذا واحد قليل بحقه الحذاء,هذا واحد قليل بحقه الشتيمة,MultiParaDetox,ar,reserve,316
ar-0317,ar-g0287,ar,مدرب غبي وسط سيئ ودفاع شوارع,مدرب ساذج وسط سيئ ودفاع شوارع,MultiParaDetox,ar,reserve,317
ar-0318,ar-g0111,ar,انها وعاء من الروث، وأنت تعرف ذلك .,هذا لا معنى له، كما تعلمون,MultiParaDetox,ar,reserve,318
ar-0321,ar-g0118,ar,بس مش كل البنات شراميط زيها كدا,بس مش كل البنات زيها كدا,MultiParaDetox,ar,reserve,321
ar-0325,ar-g0214,ar,قبل أن يتحدث أي منكم مخانيث معارضي حقوق السلاح.,قبل أن يتحدث أي منكم معارضي حقوق السلاح.,MultiParaDetox,ar,reserve,325
ar-0327,ar-g0119,ar,بس ملزم بكل اتفاقيات قردوغان,بس ملزم بكل اتفاقيات أردوغان,MultiParaDetox,ar,reserve,327
ar-0329,ar-g0265,ar,لورين، عملية تفكيرك سخيفة.,لورين، عملية تفكيرك ضعيفة.,MultiParaDetox,ar,reserve,329
ar-0332,ar-g0101,ar,ان الثورة تولد من رحم الأحزان يا منايك,ان الثورة تولد من رحم الأحزان يا عالم,MultiParaDetox,ar,reserve,332
ar-0333,ar-g0052,ar,استمتع بكونك جبانا على ما أظن,استمتع بكونك رجلا سيئا على ما أظن,MultiParaDetox,ar,reserve,333
ar-0335,ar-g0035,ar,إنه يعمل مع روسيا للقضاء على أمريكا والمهرجين مثلك جاهلين جدا ليلاحظوا ذلك,إنه يعمل مع روسيا للقضاء على أمريكا وأنت لم تلاحظ,MultiParaDetox,ar,reserve,335
ar-0336,ar-g0112,ar,انون حدك على لين انكتمي لا اقتلك,انون حدك على لين اسكتي,MultiParaDetox,ar,reserve,336
ar-0337,ar-g0356,ar,والواحد بعترض ليه وهو مبسوط من شراميط عيلته,والواحد بعترض ليه وهو مبسوط من فاشلين عيلته,MultiParaDetox,ar,reserve,337
ar-0338,ar-g0103,ar,انا حرفيا بكيت لمن قالت لي رفيف سالفتها طيب دموعي راحت على الفاضي يلعن ابوك مايضحك انك تاخذين,انا حرفيا بكيت لمن قالت لي رفيف سالفتها طيب دموعي راحت على الفاضي، حرام عليك مايضحك انك تاخذين,MultiParaDetox,ar,reserve,338
ar-0339,ar-g0145,ar,جزاك الله خير ي اخونجي بريده,جزاك الله خير ي شيخ بريده,MultiParaDetox,ar,reserve,339
ar-0342,ar-g0257,ar,لعنة الله عليكم، تعتبروننا محتلين، و ترذدوننا ان نحارب من اجل حريتكم؟ ازيدك من البيت شعرا يا غدار,تعتبروننا محتلين، و ترذدوننا ان نحارب من اجل حريتكم؟ ازيدك من البيت شعرا يا,MultiParaDetox,ar,reserve,342
ar-0345,ar-g0039,ar,ابتلشنه كل ساقط ولاقط قام يفتي ويتكلم عن المجتمع وعن الناس اذا بيئتك وصخه لاتعمم على الناس,ابتلشنه كل شخص قام يفتي ويتكلم عن المجتمع وعن الناس اذا بيئتك سيئة لاتعمم على الناس,MultiParaDetox,ar,reserve,345
ar-0346,ar-g0367,ar,ولماذا بحق الجحيم أي شخص يريد أن يستمع إلى هذا الهذيان ؟,لا أحد يريد أن يستمع إليه,MultiParaDetox,ar,reserve,346
ar-0350,ar-g0383,ar,ياربي دخلك ؟ كس اختك واخت هيك ثورة,ياربي دخلك ؟ لهيك ثورة,MultiParaDetox,ar,reserve,350
ar-0351,ar-g0212,ar,في كثير من الأحيان يريدون فقط أن يثبتوا أفعالهم الغبية,في كثير من الأحيان يريدون فقط أن يصادقوا على أفعالهم.,MultiParaDetox,ar,reserve,351
ar-0352,ar-g0172,ar,ربما تحتاج مؤخرتك المفتوحة الى أن تهدأ بعض الوقت,ربما عليك أن تهدأ بعض الوقت,MultiParaDetox,ar,reserve,352
ar-0355,ar-g0280,ar,ما شاء الله كل دول شراميط,ما شاء الله كل دول فاشلين,MultiParaDetox,ar,reserve,355
ar-0361,ar-g0245,ar,لا تعتب عليه هيدا اسمه ابو صرماي,لا تعتب عليه هيدا اسمه ابو فلان,MultiParaDetox,ar,reserve,361
ar-0363,ar-g0205,ar,عنجد هيدا شارون هيدا جماعة شارون لعنة الله عليك يا مجرم يا ابن الحرام لعنة الله يارب تخسر أولادك,عنجد هيدا شارون هيدا جماعة شارون يارب تخسر أولادك,MultiParaDetox,ar,reserve,363
ar-0365,ar-g0348,ar,هي كانت سليطة جدا على المنصة!,كانت غير لائقة على منصة الشهود.,MultiParaDetox,ar,reserve,365
ar-0366,ar-g0019,ar,أنت واحد مليء بالكراهية ياصديقي!,أنت صديق لا يحب الآخرين,MultiParaDetox,ar,reserve,366
ar-0368,ar-g0004,ar,أحقر جريدة شفتها بهذا الوجود,أسوأ جريدة شفتها بهذا الوجود,MultiParaDetox,ar,reserve,368
ar-0369,ar-g0355,ar,والله يا استاذ صلاح انك تستنقص من مكانتك لما ترد على أمثال هذا الواضح من حسابه انه تكفيري ومشبوه,والله يا استاذ صلاح انك تستنقص من مكانتك لما ترد على أمثال هذا الواضح من حسابه انه متشدد مثير للقلق,MultiParaDetox,ar,reserve,369
ar-0370,ar-g0094,ar,اللي يسب القصيم كمنطقه عشان هالبزارين ابن زنوه,اللي يسب القصيم كمنطقه عشان هالبزارين مو محترم,MultiParaDetox,ar,reserve,370
ar-0371,ar-g0293,ar,مش باقي خسارة، مش باقي حداد بقا، غضب الناس رح يفترسكم يا شراميط,مش باقي خسارة، مش باقي حداد بقا، غضب الناس رح يفترسكم,MultiParaDetox,ar,reserve,371
ar-0373,ar-g0391,ar,يحمار انت والحبتور كنتو مجتمعين في باريس قبل سنه في فندق الريتس ممكن تحكيلي كم دفعلك؟؟,انت والحبتور كنتو مجتمعين في باريس قبل سنه في فندق الريتس ممكن تحكيلي كم دفعلك؟؟,MultiParaDetox,ar,reserve,373
ar-0374,ar-g0225,ar,كسم يوفينتوس ياخي فريق كله شراميط,ايه يوفينتوس ياخي فريق كله فاشلين,MultiParaDetox,ar,reserve,374
ar-0377,ar-g0393,ar,يرجع نسبة للنبي محمد صلئ الله عليه وسلم من وين من اي اتجاه بلاش كذب يا اولاد الكلب,يرجع نسبة للنبي محمد صلئ الله عليه وسلم من وين من اي اتجاه بلاش كذب يا ناس,MultiParaDetox,ar,reserve,377
ar-0378,ar-g0075,ar,السبب الوحيد لهذا الغباء هو أنها على أرضها الفيدرالية,السبب الوحيد الذي يسمح بحدوث هذا هو أنها أرض فيدرالية,MultiParaDetox,ar,reserve,378
ar-0379,ar-g0022,ar,أوقفوا التغطية واجعلهم يتعفنون .,من فضلكم أوقفوا التغطية,MultiParaDetox,ar,reserve,379
ar-0380,ar-g0204,ar,عن جد عم تحكي يا وئام يا جحش صاير كمان خبير بالمتفجرات انت عن جد ضايع حقك حتا يلي متحالف معن ما عامليلك…,عن جد عم تحكي يا وئام صاير كمان خبير بالمتفجرات انت عن جد ضايع حقك حتا يلي متحالف معن ما عامليلك…,MultiParaDetox,ar,reserve,380
ar-0381,ar-g0031,ar,إن أكثر الناس لا يكترثون بما يظن هؤلاء الأغبياء النرجسيون .,إن أكثر الناس لا يبالون بما يظن هؤلاء النرجسيون .,MultiParaDetox,ar,reserve,381
ar-0382,ar-g0325,ar,هذا الرجل غبي جداً.,هذا الرجل غير مدروس جداً.,MultiParaDetox,ar,reserve,382
ar-0383,ar-g0291,ar,مستحيه تقول انها دبه وتفطر بروست,مستحيه تقول انها مليانة وتفطر بروست,MultiParaDetox,ar,reserve,383
ar-0384,ar-g0013,ar,أنا لله وإنا إليه راجعون ولا حولا ولا قوة الا بالله. زهرة شبابنا تقتل بدم بارد وبايدى اقزام كنا نحسبهم وطنيين!,أنا لله وإنا إليه راجعون ولا حولا ولا قوة الا بالله. زهرة شبابنا تقتل بدم بارد وبايدى ناس كنا نحسبهم وطنيين!,MultiParaDetox,ar,reserve,384
ar-0386,ar-g0091,ar,اللهم إنا نعوذ بك من الخبث و الخبائث ما بقى غير هالاشكال تملي علينا اوامرها لعنة الله عليكم,اللهم إنا نعوذ بك من الخبث و الخبائث ما بقى غير هالاشكال تملي علينا اوامرها حسبي الله عليكم,MultiParaDetox,ar,reserve,386
ar-0388,ar-g0017,ar,أنت غبيا بما فيه الكفاية لفهم الدعابة.,أنت لست ذكيًا بما فيه الكفاية لفهم الدعابة.,MultiParaDetox,ar,reserve,388
ar-0389,ar-g0255,ar,لعنة الله عليكم دامك تنشرون الاخبار الكاذبه والرعب بين الناس,حسبي الله دامك تنشرون الاخبار الكاذبه والرعب بين الناس,MultiParaDetox,ar,reserve,389
ar-0391,ar-g0157,ar,حقيقة انتي وامثالك قحاب لان مافيه احد يدافع عنها,حقيقة انتي وامثالك سلبيين لان مافيه احد يدافع عنها,MultiParaDetox,ar,reserve,391
ar-0392,ar-g0345,ar,هو السلام بتاعكم خاص بالصهاينة فقط لعنة الله عليكم وعلى سلامكم,هو السلام بتاعكم خاص بالصهاينة فقط ، يا له من سلام,MultiParaDetox,ar,reserve,392
ar-0395,ar-g0086,ar,الله يسعدك شوفي الواتس لا ادعسك,الله يسعدك شوفي الواتس,MultiParaDetox,ar,reserve,395
ar-0397,ar-g0057,ar,اصلا غبي اذا يبقى بعد هاي الكارثة .,اصلا ساذج اذا يبقى بعد هاي الكارثة .,MultiParaDetox,ar,reserve,397
ar-0398,ar-g0062,ar,اقسم بالله الهلال ما عمره بيتعلم تطقطق عند المرمى يا قحاب,اقسم بالله الهلال ما عمره بيتعلم تطقطق عند المرمى,MultiParaDetox,ar,reserve,398
ar-0399,ar-g0339,ar,هناك ثلاثة أنواع من الأكاذيب: الأكاذيب، الأكاذيب الملعونة، والإحصائيات.,هناك ثلاثة أنواع من الأكاذيب: الأكاذيب، الأكاذيب، والإحصائيات.,MultiParaDetox,ar,reserve,399
