pair_id,group_id,language,toxic_input,detox_output,source,orig_split,split,source_row_index
de-0205,de-g0009,de,#Rosenmontag in Mainz und Nordafrikadüsseldorf abgesagt. Hat aber nichts mit #rapefugees zu tun.,#Rosenmontag in Mainz und Nordafrikadüsseldorf abgesagt. Hat aber nichts mit Geflüchteten zu tun.,MultiParaDetox,de,reserve,205
de-0207,de-g0095,de,Die Dummheit und Deutschfeindlichkeit eines Maas ist nicht mehr akzeptabel!. Dieser Kriminologe Pfeifersollte wohl vorher auf Drogen getestet werden!,Die Naivität und Deutschfeindlichkeit eines Maas ist nicht mehr akzeptabel!. Dieser Kriminologe Pfeifersollte wohl vorher auf Drogen getestet werden!,MultiParaDetox,de,reserve,207
de-0211,de-g0107,de,"Die Zersetzung,die Vernichtung der Kultur,der Abschaum,hat immer nur einen Ursprung!","Die Zersetzung,die Vernichtung der Kultur,hat immer nur einen Ursprung!",MultiParaDetox,de,reserve,211
de-0214,de-g0334,de,Was für eine ekelhafte Person....der alte..!!,Was für eine unangenehme Person....der alte Mann..!!,MultiParaDetox,de,reserve,214
de-0215,de-g0333,de,Was für ein Volltrottel ...der hat den Gürtel nicht lange und von wegen für Deutschland Boxen...😂😂,Was für ein Typ ...der hat den Gürtel nicht lange und von wegen für Deutschland Boxen...😂😂,MultiParaDetox,de,reserve,215
de-0216,de-g0228,de,Klar doch . Die Schlimmsten im Lande sind die Rechten.die Moslems aber die Bedaerungswürdigen denen um JEDEN Preis geholfen werden muß.💩💩💩💩,Klar doch . Die Schlimmsten im Lande sind die Rechten.die Moslems aber die Bedaerungswürdigen denen um JEDEN Preis geholfen werden muß.,MultiParaDetox,de,reserve,216
de-0218,de-g0270,de,Prost Heike (Wat hat der Kerl für`n geiles Höschen (vorne gelb und hinten braun 😂😂😂) ich fasse es nicht 😂😂😂,Prost Heike (Wat hat der Kerl für`n schönes Höschen (vorne gelb und hinten braun 😂😂😂) ich fasse es nicht 😂😂😂,MultiParaDetox,de,reserve,218
de-0219,de-g0111,de,"Die ganze Welt schüttelt den Kopf oder lacht uns aus und dieses dumme Weib, Merkel, macht fleißig weiter !","Die ganze Welt schüttelt den Kopf oder lacht uns aus und diese Frau, Merkel, macht fleißig weiter !",MultiParaDetox,de,reserve,219
de-0220,de-g0028,de,"@USER_15 @USER_12 @USER_10 @USER_0 @USER_7 @USER_5 @USER_16 @USER_17 @USER_9 @USER_2 @USER_11 @USER_1 @USER_4 @USER_6 @USER_3 @USER_8 @USER_13 @USER_14 Es ist zum Kotzen, seit Tagen!","@USER_15 @USER_12 @USER_10 @USER_0 @USER_7 @USER_5 @USER_16 @USER_17 @USER_9 @USER_2 @USER_11 @USER_1 @USER_4 @USER_6 @USER_3 @USER_8 @USER_13 @USER_14 Es ist frustrierend, seit Tagen!",MultiParaDetox,de,reserve,220
de-0221,de-g0053,de,Da macht sich die Bildung aus der Bild mal wieder bemerkbar. So ein Sau dummer Kommentar,Da macht sich die Bildung aus der Bild mal wieder bemerkbar. Ein sehr unüberlegter Beitrag,MultiParaDetox,de,reserve,221
de-0222,de-g0140,de,Endlich wurde dem Linken Anarchisten-Pack eine auf die Fresse gehauen!🤛,Endlich wurde den Linken Anarchisten ein Denkzettel verpasst!,MultiParaDetox,de,reserve,222
de-0225,de-g0013,de,#rapefugees in der Siedlung? #hartzundherzlich,Geflüchtete in der Siedlung? #hartzundherzlich,MultiParaDetox,de,reserve,225
de-0226,de-g0154,de,Frauen die sich nicht freiwillig von Flüchtlingen ficken lassen sind sind ein Verstoß gegen die Menschenwürde. #Hungerstreik #Rapefugees,Frauen die sich nicht freiwillig auf Geflüchtete einlassen sind sind ein Verstoß gegen die Menschenwürde. #Hungerstreik,MultiParaDetox,de,reserve,226
de-0228,de-g0306,de,"Streit um Flüchtlings-Obergrenze - So könnten CDU und CSU ihr Gesicht wahren 😜 Wenn eine hässliche Fratze gemeint ist, geht`s 😜",Streit um Flüchtlings-Obergrenze - So könnten CDU und CSU ihr Gesicht wahren 😜,MultiParaDetox,de,reserve,228
de-0229,de-g0008,de,#Myanmar #Islamisierung: Aber irgendwie muss das globale #Dreckspack wohl von seiner krachenden Niederlage in #Syrien ablenken,#Myanmar #Islamisierung: Aber irgendwie muss die globale Gemeinschaft wohl von seiner krachenden Niederlage in #Syrien ablenken,MultiParaDetox,de,reserve,229
de-0234,de-g0150,de,"Facebook ist verkommen zu einem Medium, dass nur noch die Darmbewohner der abgefuckten Altparteien und die sogenannte Religion der Steinzeitzombies vertritt.","Facebook ist verkommen zu einem Medium, dass nur noch die Mitglieder der Altparteien und eine bestimmte Religion  vertritt.",MultiParaDetox,de,reserve,234
de-0236,de-g0298,de,Sogar künstl. Intelligenz erkennt dem Dämon Merker!,Sogar künstl. Intelligenz erkennt den Einfluss Merkels!,MultiParaDetox,de,reserve,236
de-0237,de-g0300,de,Sollen sie doch ihre sieben Sachen packen und Erdowahn direkt in der Türkei unterstützen! 🤑🖕👎,Sollen sie doch ihre sieben Sachen packen und Erdogan direkt in der Türkei unterstützen!,MultiParaDetox,de,reserve,237
de-0238,de-g0388,de,von der Leyen sollte endlich entsorgt werden! #RausAusDemKabinett #illner,von der Leyen sollte endlich ersetzt werden! #RausAusDemKabinett #illner,MultiParaDetox,de,reserve,238
de-0239,de-g0026,de,@USER_0de @USER_0 Mit dummen Türken diskutiere ich nicht! Basta!,@USER_0de @USER_0 Mit naiven Türken diskutiere ich nicht! Basta!,MultiParaDetox,de,reserve,239
de-0240,de-g0088,de,Deswegen unterstützen Sie auch Kinderehen?! Kotz!,Deswegen unterstützen Sie auch Kinderehen?!,MultiParaDetox,de,reserve,240
de-0241,de-g0068,de,"Das ist mir scheiss-egal Hauptsache sie scheiden aus ,bin 60er Fan!!!!!!!!!","Das ist miregal Hauptsache sie scheiden aus ,bin 60er Fan!!!!!!!!!",MultiParaDetox,de,reserve,241
de-0244,de-g0350,de,Werden die Namen überführter Museldiebe auch sofort veröffentlicht ??? Wann wird unser Land geheilt von RotGrünenMuselmist !,Werden die Namen überführter muslimischer Straftäter auch sofort veröffentlicht ??? Wann wird unser Land geheilt von RotGrünen-Quatsch !,MultiParaDetox,de,reserve,244
de-0249,de-g0237,de,"Mannheim, Multikulti versiffte Stadt. Klein Istambul und Rumänen/ Bulgaren ☠🖕","Mannheim, Multikulti Stadt. Klein Istambul und Rumänen/ Bulgaren",MultiParaDetox,de,reserve,249
de-0250,de-g0161,de,Georg Restle treibt immer noch sein Unwesen gespickt mit Hetze u Fake News gegen die AFD in d ARD dieser Schweinejournalist gehört entsorgt,Georg Restle treibt immer noch sein Unwesen gespickt mit Nachrichten u Fake News gegen die AFD in d ARD dieser Journalist gehört gekündigt,MultiParaDetox,de,reserve,250
de-0252,de-g0366,de,die Quotenmusel in der Sharia Partei D. für was das auch immer steht der Blonde ist aber auch nicht ganz hell auf der Platte,die Quotenvertreterin in der Sharia Partei D. für was das auch immer steht der Blonde ist aber auch nicht ganz aufgeklärt,MultiParaDetox,de,reserve,252
de-0253,de-g0162,de,Gesicht???? Was für ein Gesicht. Der hat nicht einmal einen Hals. Bei uns heißt so etwas Wutzekopp.,Gesicht???? Was für ein Gesicht. Der hat nicht einmal einen Hals.,MultiParaDetox,de,reserve,253
de-0254,de-g0373,de,hören Sie ihren Gören zu ? verkehrte Welt.,hören Sie ihren Kindern zu ? verkehrte Welt.,MultiParaDetox,de,reserve,254
de-0255,de-g0073,de,Das wird nie aufhören...die fucking Gutmenschen würden ihr eigenes opfern um diesen Völkerwahn aufrechtzuerhalten,Das wird nie aufhören...die Gutmenschen würden ihr eigenes opfern um diesen Völkerwahn aufrechtzuerhalten,MultiParaDetox,de,reserve,255
de-0257,de-g0060,de,Das darf man bei den Grünen Kinderfi....n nicht so eng sehen! 😎,Das darf man bei den Grünen nicht so eng sehen! 😎,MultiParaDetox,de,reserve,257
de-0258,de-g0272,de,Quatsch! Das ist die deutschfeindliche Schuld von ihnen und ihrer Kanzlerin des Grauens!,Quatsch! Das ist die deutschfeindliche Schuld von ihnen und ihrer Kanzlerin!,MultiParaDetox,de,reserve,258
de-0259,de-g0216,de,Jakarta nur Drecks Islamisten !!! sie wollen Christen verfolgen ....!!!,Jakarta nur Islamisten !!! sie wollen Christen verfolgen ....!!!,MultiParaDetox,de,reserve,259
de-0260,de-g0155,de,"Frauen u Christen bekommen Extraunterkünfte, um sie vor den #Asylanten zu schützen.U wer schützt die Deutschen wenn die rausgekommen?","Frauen u Christen bekommen Extraunterkünfte, um sie vor den #Asylbewerbern zu schützen.U wer schützt die Deutschen wenn die rausgekommen?",MultiParaDetox,de,reserve,260
de-0261,de-g0051,de,"Da diese Meldung von den Vasallen Merkels kommt, würde ich sagen das diese Meldung der Tagesschau gelogen ist!! Lügenpresse und Lügen Medien","Da diese Meldung von den Unterstützern Merkels kommt, würde ich sagen das diese Meldung der Tagesschau gelogen ist!! Unehrliche Presse und lügende Medien",MultiParaDetox,de,reserve,261
de-0262,de-g0348,de,Wer so redet gehört sich Verdroschen,Wer so redet sollte liebr leise sein,MultiParaDetox,de,reserve,262
de-0263,de-g0033,de,"Ach ja stimmt, Eure bekloppte Religion...","Ach ja stimmt, Eure Religion...",MultiParaDetox,de,reserve,263
de-0264,de-g0264,de,"Obergrenze 😂😂😂 Hoffentlich haben es die Bayern endlich begriffen, dass man ihren ""Eierlosen"" und seinen Haufen lieber nicht gewählt hätte 😜","Obergrenze 😂😂😂 Hoffentlich haben es die Bayern endlich begriffen, dass man ihren Politiker und seinen Haufen lieber nicht gewählt hätte 😜",MultiParaDetox,de,reserve,264
de-0265,de-g0343,de,Welch ein Schwachsinn - überlegt die Wahlergebnisse obwohl sie äußerst selten eine Bühne bekommen ihr Träumer,Welch ein Quatsch - überlegt die Wahlergebnisse obwohl sie äußerst selten eine Bühne bekommen ihr Träumer,MultiParaDetox,de,reserve,265
de-0267,de-g0059,de,Das Video ist gesperrt - aus urheberrechtlichen Gründen - durch die Lügenpresse.,Das Video ist gesperrt - aus urheberrechtlichen Gründen - durch die Presse.,MultiParaDetox,de,reserve,267
de-0268,de-g0047,de,Bin 1947 geboren und habe mit diesem ganzen Scheiß nichts am Hut! Basta!,Bin 1947 geboren und habe mit diesem ganzen Kram nichts am Hut! Basta!,MultiParaDetox,de,reserve,268
de-0269,de-g0087,de,"Der ist nicht die hellste Kerze. Wer behaupte, daß die Türken Deutschland aufgebaut haben den kann ich nicht für voll nehmen.","Der ist nicht der größte Experte. Wer behaupte, daß die Türken Deutschland aufgebaut haben den kann ich nicht für voll nehmen.",MultiParaDetox,de,reserve,269
de-0273,de-g0167,de,"Habe einige Male für ihn dolmetschen müssen - frag` mich besser nicht. Und wenn er Merkel sieht, kriegt er `nen Stän*** 😜","Habe einige Male für ihn dolmetschen müssen - fragmich besser nicht. Und wenn er Merkel sieht, freut er sich",MultiParaDetox,de,reserve,273
de-0274,de-g0108,de,Die deutsche Lügenpresse und Nazi Medien sind nur noch zum kotzen 🤢 schlimmer als Göbbels eben alle samt Vasallen Merkels!!,"Die deutsche Presse und Medien sind nur noch schlecht, eben alle samt Unterstützer Merkels!!",MultiParaDetox,de,reserve,274
de-0275,de-g0083,de,Der Wechsel auf neue Modelle lässt die alten Diesel nicht. verschwinden. Das ist ein saudummer Vorschlag. Die Schiffe. versauen die Luft mehr,Der Wechsel auf neue Modelle lässt die alten Diesel nicht. verschwinden. Das ist kein guter Vorschlag. Die Schiffe. belasten die Luft mehr,MultiParaDetox,de,reserve,275
de-0276,de-g0043,de,"Behörden WARTEN auf mehrere Morde, von diesem Abschaum!","Behörden WARTEN auf mehrere Morde, von diesen Leuten!",MultiParaDetox,de,reserve,276
de-0277,de-g0063,de,Das haben wir dem kleinen Wicht zu verdanken...😃,Das haben wir dieser kleinen Person zu verdanken...😃,MultiParaDetox,de,reserve,277
de-0278,de-g0239,de,Martin Schulz ist 2x sitzen geblieben und hat keinen Schulabschluss.. Wie kann denn so ein Nulltipper als Kanzlerkandidat aufgestellt werden?,Martin Schulz ist 2x sitzen geblieben und hat keinen Schulabschluss.. Wie kann denn so eie Person als Kanzlerkandidat aufgestellt werden?,MultiParaDetox,de,reserve,278
de-0279,de-g0301,de,Sry aber Preetz hat nicht viel beizutragen. Er MUSS der Politik in den Hintern kriechen damit sein Verein Zuschauer ins Stadion bekommt. Er ist abhängig von der Politik.,"Entschuldigung, aber Preetz scheint nicht viel beizutragen. Er ist auf gute Beziehungen zur Politik angewiesen, um sicherzustellen, dass sein Verein Zuschauer ins Stadion bekommt. Er ist abhängig von der Politik.",MultiParaDetox,de,reserve,279
de-0280,de-g0148,de,Es wäre sehr sinnvoll die Aktionen und Verflechtungen der Linken Antifantenbrut zu prüfen und zu Dokumentieren,Es wäre sehr sinnvoll die Aktionen und Verflechtungen der Linken Antifa zu prüfen und zu Dokumentieren,MultiParaDetox,de,reserve,280
de-0282,de-g0327,de,Wahrscheinlich...wenn ich alt und gebrechlich...an welchen sich Feiglinge gerne zu schaffen machen.... Aber noch bin ich nicht soweit....ist nicht der erste den ich verprügle...,Wahrscheinlich...wenn ich alt und gebrechlich...an welchen sich diese Leute gerne zu schaffen machen.... Aber noch bin ich nicht soweit....ist nicht der erste der es mit mir zutun bekommt...,MultiParaDetox,de,reserve,282
de-0286,de-g0120,de,Die.linken können tun was sie wollen dieses pack,Die.linken können tun was sie wollen,MultiParaDetox,de,reserve,286
de-0287,de-g0109,de,Die einzige Frage ist: Lassen sich die #Österreicher wieder von der #Kern-#Kurz-affinen #MSM-#Lügenbande verarschen oder nicht?,Die einzige Frage ist: Lassen sich die #Österreicher wieder von der #Kern-#Kurz-affinen #MSM-#bande hinters Licht führen oder nicht?,MultiParaDetox,de,reserve,287
de-0288,de-g0138,de,"Eine zusätzliche Folge der islamischen Masseneinwanderung, gesteuert von Merkel und den Grünen Dummköpfen!","Eine zusätzliche Folge der islamischen Masseneinwanderung, gesteuert von Merkel und den Grünen!",MultiParaDetox,de,reserve,288
de-0289,de-g0170,de,"Hahaha vllt gönn ich mir das ma. Aber diese asiaten sind einfach freaks, das is nich menschlich","Hahaha vllt gönn ich mir das ma. Aber diese asiaten sind einfach unglaublich, fast übermenschlich",MultiParaDetox,de,reserve,289
de-0291,de-g0201,de,"Ihr Grünen-Würstel, haltet Euch raus aus Dingen, von denen Ihr. nichts versteht. Geht Fahrräder putzen, anstatt über die Nato. zu reden.","Ihr Grünen, haltet Euch raus aus Dingen, von denen Ihr. nichts versteht. Geht Fahrräder putzen, anstatt über die Nato. zu reden.",MultiParaDetox,de,reserve,291
de-0292,de-g0149,de,"FDP..bisher immer unbedeutend, wirklichen Schaden konnten sie nie anrichten..bis jetzt.. Lindner?.noch eine größere Pfeife als Westerwelle..!","FDP..bisher immer unbedeutend, wirklichen Schaden konnten sie nie anrichten..bis jetzt.. Lindner?.noch schlimmer als Westerwelle..!",MultiParaDetox,de,reserve,292
de-0295,de-g0225,de,"Keine Unterhaltung, liebe Poetin, eher billige Wahlwerbung, weich klopfen der Wahlschafshirne 😜","Keine Unterhaltung, liebe Poetin, eher billige Wahlwerbung, weich klopfen die Wähler 😜",MultiParaDetox,de,reserve,295
de-0296,de-g0164,de,"Grüner Scheiss ,wer sitzt hat keine Rechte mehr!","Grüne ,wer sitzt hat keine Rechte mehr!",MultiParaDetox,de,reserve,296
de-0297,de-g0055,de,Danke für die billigen Phrasen.Zum Kotzen!,Danke für die leeren Worte. Gefällt mir nicht!,MultiParaDetox,de,reserve,297
de-0298,de-g0288,de,"Sie können gelassen auf jeden Polit-Idioten warten, der auch einen Krieg nur in Erwägung zieht 😜","Sie können gelassen auf jeden Politiker warten, der auch einen Krieg nur in Erwägung zieht 😜",MultiParaDetox,de,reserve,298
de-0299,de-g0121,de,"Diese Migrantenkrieg der Schmarotzergegen Deutschland, ist schon in Vorbereitung!","Diese Migrantenkrieg der Einwanderer gegen Deutschland, ist schon in Vorbereitung!",MultiParaDetox,de,reserve,299
de-0300,de-g0153,de,"Frau Kerestan hat frisch und gut argumentiert. Herr Weinberg ist ein Betonkopf, der nur rückwärtsgewandt zu blicken scheint.",Frau Kerestan hat frisch und gut argumentiert. Herr Weinberg schneint nur rückwärtsgewandt zu blicken.,MultiParaDetox,de,reserve,300
de-0302,de-g0075,de,Der Auftritt der AfD ist richtig gut....absolut verständliche nachvollziehbare Politik..... Es wird Zeit die Sesselschnarcher abzuservieren ...!,Der Auftritt der AfD ist richtig gut....absolut verständliche nachvollziehbare Politik..... Es wird Zeit die alteingesessenen Politiker abzuservieren ...!,MultiParaDetox,de,reserve,302
de-0304,de-g0119,de,Die öffentlich-rechtlichen sind Merkels Vasallen und unterstehen der Zensur Merkels!! Die Lügenpresse ebenfalls so wie SAT1 und RTL,Die öffentlich-rechtlichen sind Merkels Anhänger und unterstehen der Zensur Merkels!! Die Presse ebenfalls so wie SAT1 und RTL,MultiParaDetox,de,reserve,304
de-0305,de-g0291,de,So ein Mist....die Unfähigsten aller zusammen bekleiden egal welche Ministerien...blödes dummes Deutschland was hast du nur angestellt...😡😡,So ein Mist....die Unfähigsten aller zusammen bekleiden egal welche Ministerien... Deutschland was hast du nur angestellt...😡😡,MultiParaDetox,de,reserve,305
de-0306,de-g0212,de,"JETZT REDET DER PFAFFE ,, Im LARVE''","JETZT REDET DER GEISTLICHE ,, Im LARVE''",MultiParaDetox,de,reserve,306
de-0308,de-g0206,de,In einer nicht #PoliticalCorrectness-geistesgestörten Welt würden sie dem #Invasoren-#Abschaum die Scheiße aus dem Hirn prügeln,In einer nicht #PoliticalCorrectness-gestörten Welt würden sie den neuankämmlingen die Flausen austreiben,MultiParaDetox,de,reserve,308
de-0309,de-g0057,de,"Das Pflaster müsste über sein dummes Maul reichen,😷","Das Pflaster müsste über seinen Mund reichen,😷",MultiParaDetox,de,reserve,309
de-0310,de-g0319,de,Und wieder wird mit einem #falseflag (giftgaseinsatz) ein Terrorakt gegen Syrien durch USA gestartet.. Bei dem Wahnsinnigen Trump droht WW3,Und wieder wird mit einem #falseflag (giftgaseinsatz) ein Terrorakt gegen Syrien durch USA gestartet.. Bei dem Trump droht WW3,MultiParaDetox,de,reserve,310
de-0311,de-g0004,de,#HETZERIN 💩@USER_0💩 ⛔ #GEBLOCKT ! ⛔ WEG ist diese KRANKE deutschen - feindliche Person ! ⚠,#HETZERIN @USER_0 ⛔ #GEBLOCKT ! ⛔ WEG ist diese deutschen - feindliche Person ! ⚠,MultiParaDetox,de,reserve,311
de-0312,de-g0331,de,Was erwarten Sie von Rothschild Sklaven die ihre Seele dem Satan verkauf haben!,Was erwarten Sie von Rothschild Anhängern die ihre Interessen anderen überlassen!,MultiParaDetox,de,reserve,312
de-0314,de-g0329,de,Was bist Du denn für ne Göre?,Was bist Du denn für ne Person?,MultiParaDetox,de,reserve,314
de-0315,de-g0218,de,"Jeder der mit Gabriel und Steinmeier paktiert hat bei mir verschissen. SPD - SCHMAROTZER, PÄDOPHILE UND DENUNZIANTEN !!!",Jeder der mit Gabriel und Steinmeier paktiert ist bei mir unten durch.,MultiParaDetox,de,reserve,315
de-0322,de-g0372,de,haha sucht man schon Ausreden für die völlig Dumme Berichterstattung der letzten Wochen...?,haha sucht man schon Ausreden für die Berichterstattung der letzten Wochen...?,MultiParaDetox,de,reserve,322
de-0325,de-g0131,de,Dummes Geschwätz. Er sitzt alle Dumnscheätzer aus. Zu Recht,Dummes Geschwätz. Er sitzt alle mit anderer Meinung aus. Zu Recht,MultiParaDetox,de,reserve,325
de-0327,de-g0024,de,"@USER_0de @USER_0 Bald seid ihr alle hier ""Entsorgt""!",@USER_0de @USER_0 Bald seid ihr alle hier weg!,MultiParaDetox,de,reserve,327
de-0328,de-g0213,de,"Ja @USER_0? Pst, auch für dich nochmals, die Grenzen waren seit dem Schengen Abkommen offen, also was willst du bezwecken mit Staatsgrenzen schützen Gebrabbel?","Ja @USER_0? Pst, auch für dich nochmals, die Grenzen waren seit dem Schengen Abkommen offen, also was willst du bezwecken mit Staatsgrenzen schützen Gerede??",MultiParaDetox,de,reserve,328
de-0329,de-g0020,de,100% der AfD scheißt auf die Menschenrechte,100% der AfD sind die Menschenrechte egal,MultiParaDetox,de,reserve,329
de-0331,de-g0190,de,Ich kann diesen Bullshit nicht mehr hören...die dummen 🇩🇪haben sich entschieden.... Die sollen weiterhin in ihrer Scheißprovinz bleiben,Ich kann diesen Bullshit nicht mehr hören...die 🇩🇪haben sich entschieden.... Die sollen weiterhin in ihrer Provinz bleiben,MultiParaDetox,de,reserve,331
de-0334,de-g0023,de,@USER_0_Hoffenheim @USER_0 Mit besseren Kommentatoren Pinkeln gehen aber das Urinal nicht treffen,@USER_0_Hoffenheim @USER_0 Mit besseren Kommentatoren das Ziel verfehlen,MultiParaDetox,de,reserve,334
de-0335,de-g0132,de,Düsseldorf ist nicht die einzige dumme Stadt...und mit dem Messerstecher habe ich mehr Mitleid als mit dem Möchtegernbürgermeister...!!,Düsseldorf ist nicht die einzige Stadt mit diesen Herausforderungen...und mit dem Täter habe ich mehr Mitleid als mit dem Bürgermeister...!!,MultiParaDetox,de,reserve,335
de-0336,de-g0065,de,Das ist die Folge wenn Schwachmaten wie Laschet und Konsorten Politik machen! 😨 👎,Das ist die Folge wenn Leute wie Laschet und Konsorten Politik machen! 😨 👎,MultiParaDetox,de,reserve,336
de-0337,de-g0122,de,"Diese ganze #metoo Kampagne einfach zum kotzen. Wie viele Männer werden von Frauen unterdrückt, misshandelt und missbraucht. Darüber spricht Mann nicht, aus Scham.","Diese ganze #metoo Kampagne einfach schlecht. Wie viele Männer werden von Frauen unterdrückt, misshandelt und missbraucht. Darüber spricht Mann nicht, aus Scham.",MultiParaDetox,de,reserve,337
de-0338,de-g0397,de,Öffentlich-rechtlichen Nazi Medien und Merkel Vasallen setzten ihre Hetzkampagne gegen den Präsidenten der Vereinigten Staaten fort!!,Öffentlich-rechtlichen Medien und Merkel Anhängern setzten ihre Kampagne gegen den Präsidenten der Vereinigten Staaten fort!!,MultiParaDetox,de,reserve,338
de-0340,de-g0204,de,"In Polen sagte man mir heute, da erhielt doch ein Arschloch einen Preis dafür, weil er sein Heimatland Polen in Brüssel verklagen wollte 💩🤢","In Polen sagte man mir heute, da erhielt doch ein Typ einen Preis dafür, weil er sein Heimatland Polen in Brüssel verklagen wollte 🤢",MultiParaDetox,de,reserve,340
de-0341,de-g0145,de,"Es ist unglaublich dieses Politische Pack posaunt in die Welt hinaus es können 220.000 plus die, d zusätzlich kommen in unser Land strömen","Es ist unglaublich diese Politiker posaunen in die Welt hinaus es können 220.000 plus die, d zusätzlich kommen in unser Land strömen",MultiParaDetox,de,reserve,341
de-0342,de-g0005,de,#Kinderfickerpartei hat im Bundestag nichts verloren,Diese Partei hat im Bundestag nichts verloren,MultiParaDetox,de,reserve,342
de-0344,de-g0341,de,Weil er eine linke Bazille ist....😃,Weil er ein Linker ist....😃,MultiParaDetox,de,reserve,344
de-0346,de-g0271,de,"Prostituierte kann sich nicht mal ein Hartz IV leisten, Asylanten sucht euch Wichsvorlageni n Pornos!",Prostituierte kann sich nicht mal ein Hartz IV leisten,MultiParaDetox,de,reserve,346
de-0351,de-g0036,de,"Alternative: Frauen bekommen von alleine ihren Hintern hoch und geben nicht immerzu Männern die Schuld, wenn ihnen irgendetwas nicht passt.","Alternative: Frauen schaffen es, sich aufzuraffen und geben nicht den Männern die Schuld, wenn ihnen irgendetwas nicht passt.",MultiParaDetox,de,reserve,351
de-0353,de-g0380,de,"n-tv: ""Startschwierigkeiten bei Antiterror-Übung"" > Ich: ""Wenn Dilettanten unter Flintenuschis ""Obhut""  schon Krieg spielen!"" 😂😂😂","n-tv: ""Startschwierigkeiten bei Antiterror-Übung"" > Ich: ""Wenn Dilettanten unter Von der Leyens ""Obhut"" schon Krieg spielen!"" 😂😂😂",MultiParaDetox,de,reserve,353
de-0354,de-g0188,de,"Ich kann diese Hackfresse Lanz nicht mehr sehen, noch weniger hören.","Ich kann diesen Lanz nicht mehr sehen, noch weniger hören.",MultiParaDetox,de,reserve,354
de-0356,de-g0041,de,Auf die Bewährung schei.......ss ich!,Die Bewährung ist mir egal!,MultiParaDetox,de,reserve,356
de-0357,de-g0185,de,Ich finde er ist einfach ein unlustiger Spasst,Ich finde er ist einfach nciht lustig,MultiParaDetox,de,reserve,357
de-0360,de-g0233,de,Laßt doch verdammt noch mal das NS Regime aus dem Spiel. Es war damals viel besser für das Volk als ihr euch vorstelle,Laßt doch mal das NS Regime aus dem Spiel. Es war damals viel besser für das Volk als ihr euch vorstelle,MultiParaDetox,de,reserve,360
de-0361,de-g0186,de,"Ich fordere eine ""Forschungsgruppe islamistischer Mob""","Ich fordere eine ""Forschungsgruppe islamistischer Banden""",MultiParaDetox,de,reserve,361
de-0362,de-g0124,de,"Dieses ""Propaganda-TV"" ist nicht mehr mit anzusehen 🤢 Hoffentlich tritt Trump den politisch Verantwortlichen gehörig in den Arsch, Murksel!","Dieses ""Propaganda-TV"" ist nicht mehr mit anzusehen 🤢 Hoffentlich weckt Trump die politisch Verantwortlichen endlich auf, Merkel!",MultiParaDetox,de,reserve,362
de-0363,de-g0362,de,da ist sie ja wieder die Moderatorin der @USER_0 mit der alten schwarzen Schmodder Hose und den fettigen Haaren #WDR,da ist sie ja wieder die Moderatorin der @USER_0 mit der alten schwarzen Hose und den fettigen Haaren #WDR,MultiParaDetox,de,reserve,363
de-0364,de-g0197,de,Ich schäme mich in solchem Verbrecherstaat mit deutschfeindlichen Ganoven-Richtern und korrupten Politikern zu leben!,Ich schäme mich in solchem Staat mit ungerechten Richtern und bestechlichen Politikern zu leben!,MultiParaDetox,de,reserve,364
de-0365,de-g0259,de,"Netanjahu wirft Gabriel Instinktlosigkeit vor. Tatsächlich ist Gabriel. ein völliger Versager, der einen Abgeschobenenposten bekleidet.","Netanjahu wirft Gabriel Instinktlosigkeit vor. Tatsächlich ist Gabriel. ein Mann, der einen Abgeschobenenposten bekleidet.",MultiParaDetox,de,reserve,365
de-0366,de-g0214,de,Ja die schauen auch abgemagert aus...speziell das fette Altmaier-Etwas....,Ja die schauen auch abgemagert aus...speziell der kräftige Altmaier...,MultiParaDetox,de,reserve,366
de-0369,de-g0224,de,Kein Land möchte diese Schmarotzer haben. In Deutschland leben sie wie im Paradies und beschweren sich noch. Haut endlich ab und belastet nicht länger unser Sozialsystem.,Kein Land möchte diese Leute haben. In Deutschland leben sie wie im Paradies und beschweren sich noch. Haut endlich ab und belastet nicht länger unser Sozialsystem.,MultiParaDetox,de,reserve,369
de-0371,de-g0302,de,"Stattdessen sollte man das gesamte Führungspack der SPD wegsperren. SPD - Schmarotzer, Pädophile und Drnunzianten",Stattdessen sollte man die gesamte Führung der SPD wegsperren.,MultiParaDetox,de,reserve,371
de-0372,de-g0037,de,"An Merkel, Gauck, Flintenuschi &amp; Co: ""Wer Krieg predigt, ist des Teufels Feldprediger"" (altes Deutsches Sprichwort) 😜","An Merkel, Gauck, Von der Leyen & Co: ""Wer Krieg predigt, ist des Teufels Feldprediger"" (altes Deutsches Sprichwort) 😜",MultiParaDetox,de,reserve,372
de-0373,de-g0128,de,"Du weißt, dass du #geistesgestört bist, wenn deine größte Sorge ist von #linke n Clowns ""#Rassist"" od. ""#islamophob"" genannt zu werden","Du weißt, dass du #verwirrt bist, wenn deine größte Sorge ist von #linken ""#Rassist"" od. ""#islamophob"" genannt zu werden",MultiParaDetox,de,reserve,373
de-0374,de-g0377,de,ist eine Körperverletzung! Sorry diese Frau ist einfach Dumm!,ist eine Körperverletzung! Sorry diese Frau ist einfach nicht schlau!,MultiParaDetox,de,reserve,374
