language,toxic_input,detox_output,source,split,sta_score,sim_score
ha,Kai wawa ne kuma ba ka da wanda zai gaya maka,Ba ku da shari'ar mutum daya ya sa kiyayya.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.8733111023902893,0.3662572503089905
ha,"Mr. Shugaban kasa, don Allah ka daina bin inuwa, abin da Najeriya ke bukata a yanzu shi ne umarnin zartarwa ga Fulani Shepherdmen Killer!","Mai shugabancin ƙasar, Allah ya sa idan wannan matsalar, haka nan ba ta samu nasara a Nijeriya, domin hakan ya nufići a kan sabon tsari ga 'yan Fulani na daba.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.5048606991767883,0.4786020815372467
ha,"Ba wai kawai murabus ba , ya kamata a kai masa kara ...","Muna son rantsaye, za ku iya tura masa karanta.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.9525439739227295,0.26728934049606323
ha,"A'a, na yi hakuri, ba a nan gaba ba, 'yan siyasa sun kasance da haɗin kai a matakin su, duk game da haɗama da son kai ne, rabuwa ne kawai tsakanin talakawa talakawa","Wannan abun da aka yi, ba zai faru a gaban gaba, 'yar siyasar suna cikin tarbiya a matsayar, duk da karamar adi da kawanci, hadin kan ce kawai ya bambanta.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.933759331703186,0.5802803635597229
ha,"""Tauraruwar itace mai ban sha'awa 'Ramsey Nouah' ta daina yin fim!"" *ta yi mamaki* *ta yi dariya*","""Ramsey Noah ya ci rabin wasu fina-finai.""",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.8588827252388,0.6251893639564514
ha,Chelsea tana wasa da banza a yanzu.,Chelsea ya yi nasarar ci gaba a yau.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.877626359462738,0.7407400608062744
ha,"Clown, ka fi so ne sakamakon dare daya.",Ko da makomai ya yi shi ne a yau.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.6895118951797485,0.18327485024929047
ha,"Idan ba ka son wani, ka guji su!",Ba zan jira wa wannan abu.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.9278184771537781,0.2570033669471741
ha,̊̅ don haka ƙi da wauta yarjejeniya,Ba ta shiga yin wata kafa cikin wautar yarjejeji.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.49078452587127686,0.19733288884162903
ha,A yawancin masu fasaha na Nija suna da hankali ga saurin da kuma bugun jini. lokacin da na saurari wasu kiɗa na Nija kuma na yi kokarin fahimtar abun ciki ba ka ji komai sai wauta da wauta... ka daina canja wurin halin ka na wauta ga yara marasa laifi.,"Ba a dacewa ku ya fiyawon Nijarwa, domin kuwa wasu mutane suna iya bukatar suka. Lokacin da ka saurarwa kuma ka yi kokari neman fahima, sai ka yi watsi wa kan al'ada kuma da kanta kuma, ka kawo shi ga muku.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.7061187028884888,0.39963197708129883
ha,Ba ka samun hankali kanka!!,Ku iya wata rana don tafiwa.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.8563203811645508,0.23369863629341125
ha,Gaskiya mafi munin banki na taba samun rashin sa'a na bude wani asusu da ban san abin da na yi tunani ba fuck reverse my kudi ka shirya bakin ciki sata pedophiles kusan dukan wata yanzu da ko da amsa DM ne matsala kunya da kuma m hali,Muna soke banki don haɗe kuri gamsu a duk asusu ba da ya hada aikin ku.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.9635560512542725,0.3265988826751709
ha,Ya kasance mai cin nasara mai tsanani,Kuna iya yardar da tsoho.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.8720837235450745,0.1268753856420517
ha,Ka kama yarinyar ka 🤣🤣🤣,Ku da cikin shiga.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.9040396213531494,0.2529568672180176
ha,: Hausa-magana Fulani Scum LINK,Ba ku yaɗe kuma ba ta fito da ƙungiyar Fulani.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.42542898654937744,0.1498410403728485
ha,Kai ne wani wawa abin da!!!@,Wannan shine kawai!,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.21979022026062012,0.49736809730529785
ha,Ka yi tunanin cewa ina aiki kuma ina taimakawa wajen kula da gidana wataƙila saboda mijina ba zai iya kula da ni ba? Wace irin wawaye kuke haifawa a wannan app ɗin? Wace mace ce har yanzu take yin irin wannan tunani? Anuofia.,"Ba ta dace aikin ku ya yi tunani cewar ku na iya taimaka wa ku akan kulawa da gida, saboda miji na iyalta ba zato kuwa shi. Wace abokinta ke haifawan wannan apps don hankali? Wane mace take take tunaninsu kan wannan wurin? Alkalin ci.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.9459351897239685,0.7608059644699097
ha,Shit Ina bukatar in koyi yaren Yoruba da wuri-wuri.,Ina bu kiran yaren Hausa ba wuri.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.972926676273346,0.4742100238800049
ha,"Haka ne, yaya hakan ba zai faru ba idan mace ta iya rubuta jerin abubuwa game da fyade a cikin ""Handsmaids tale"" - Abun ƙyama... Smh*","Ba zato ya shiga cikinsa, wannan jerin kuma bane shi za'a iya farawa idan mata ta yi rubutu na 'yan uwa a ciki.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.9545930624008179,0.4247390031814575
ha,Yawan mumu mumu zai iya haifar da kisan aure ohhh,Kun tafi mu kun sabon lokaci don ya karanta wannan abokin Aure.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.9385707974433899,0.10772237181663513
ha,Ka ga kamar ka b kamar ba a dafa wake 😭😭😭,"Ina farin cikin ku, ku yi kama da ku ya sa idan ku ya yi wata rana.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.9260158538818359,0.3516154885292053
ha,"Na san ""Ishaku"" suna ne na kowa a Arewacin &amp; Middle Belt, amma yana kama da ""Coconut Head"" a Igbo.","Ina farin cikin yadda ""Ishaqu"" ya cancanta a Auren Tsakiyar da Kudu maso Yamma, amman shi ba shi ne babban mutum a Igbol.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.8147956728935242,0.7594975233078003
ha,Miliyan 1 na wahala ga yara miliyan 1 na rashin hankali.,Miliyanta shanu ya fi soya da wasu abokai shanun.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.27754756808280945,0.2862846851348877
ha,"kuma wasu idan u yi wani mataki kuma sowore kuma yi wani mataki abin da yake da mummunan abu a cikinsa lokacin da Sahara rp ya ce yele da sauransu, bari mu ci gaba da natsuwa girman kai kada mu biya lissafin. bari mu hada kai kamar Biafra da Arewa matasa yele ba mu matsala ooooh u kira shi agbaya haka bakin ciki.","Kuma wasun annabin da yafe ta samu wannan matsala, sannan suka janye daga wannan wurin domin ya tsokana da sauranmu, kuma zuwa ga karamar hukumar nan ta biya katin rantsaye.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.8236204385757446,0.37449851632118225
ha,"Ina son 'yan Arewa a kan abu daya, suna da aminci ga kansu da kashi 2000%... 'yan Kudu masu Sabi suna samun ilimi sosai kuma ba United ba","Ba za ku iya fahimta da cikin manyan yankuna na Arewan, sun samu damar karatun ilimin jiki da dama, amma kuma suna ci gaba da hulda akan karatunan.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.8910947442054749,0.3945334851741791
ha,Ƙarƙashin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙarancin ƙaran,Mai shi yin ciwon mutum ya fara magana da ku.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.7155145406723022,-0.020297665148973465
ha,"Wole Soyinka Ya Ce Lokacin da Ka Aure Matar Bauta, Kana Yin Yanke Shawara Masu Wauta Kamar Jonathan  Gaskiya ne ko ƙarya?","Ko soyayya ya ce lokacin da ka aure mata karami, ko yin shawara masu wauta?",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.946269690990448,0.6083922386169434
ha,Baƙon ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙaramin ƙar,Ba ku yafasa cikin girmamani.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.39300695061683655,0.02443401701748371
ha,Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙ Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙ Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙ Ƙ Ƙungiyar Ƙungiyar Ƙungiyar Ƙungiyar Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙungiyar Ƙ Ƙ Ƙ Ƙungiyar Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ Ƙ,Mai tsoron ya tabbatar da shi cikin gurgu.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.8907773494720459,-0.04995712265372276
ha,": 2. kuma shugaban da Allah ya ba Ndi Igbo Nnamdi KANU, domin gamsar da Hausa Fulani kwari bayi masters.","Ba zai yi nasara kanmu shugaba Nnamdu Kanu, domin magana da juna kan cin iya sabon tsari.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.8901348114013672,0.30944234132766724
ha,""" 'Yan mata masu lalata suna amfani da Sarki a matsayin wani ɓangare na ayyukansu, Shin Wannan Rayuwa Ce? "" """,Ina fara ya samu amsarinsa suke shiga cikin sarakuna a matsayi na wannan rayuwa.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.9310813546180725,0.2458137571811676
ha,Addini shine opium na taro...,Mai addinin ya fi son rana karo.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.8798259496688843,0.1906045377254486
ha,"""Kuɗi ne karewa ga yawa bullshit"" Wannan sanarwa hits wuya👌","Muna kudi ba da gagarri, wannan labarin ya fiya.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.8964394927024841,0.32603371143341064
ha,"Me yasa wadannan abokis na keken keken keken suke da rashin kulawa??? Wannan ya karya akwati daya na qwai na sayi, omo.",Kuma wadansu abokin nan ke neman shawarwar ne? Kwaren wannan baya ba zasu iya tsoron.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.5202701091766357,0.36572253704071045
ha,Ya kamata ka kwafa rubutun ka fassara shi zuwa Hausa da ka fahimta kafin ka rubuta wauta... baranda!!!!..mtchew,Kuna iya aikin rubutu shi a Hausa domin ku fahimsa kafin ku rubuta.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.9597955346107483,0.6687315702438354
ha,"Ta yaya wani mutum mai hankali zai iya kwatanta Dubai da baya, primitive da redundant Arewacin Najeriya? idan wani ilimi Arewa iya post wannan ina mamaki yadda kwakwalwa wanke illiterate taro za su yi tunani.","Kuma kana a gane shi ya fi so da dubu zuwa wasu wurin, ko ba a dace shi a ganin gudun hijirar Arewaciya? Idan a cikin iliminmu na samu masa irin waɗannan maganar, sannan kuma zaku iya tambayyar shi.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.9065131545066833,0.35203349590301514
ha,Abubuwan da hoes yi domin iko 🏻 ♂️,Ba zai yiwu wani abu a cikin gida don kaucewa.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.9452741146087646,0.10959602892398834
ha,'Yan Afirka ta Kudu masu kishin ƙasa,Ba zai dace ku da hankali ya zuwa kan wani yanki na Afirika.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.8293747305870056,0.3527138829231262
ha,Lol 😂🤣 miyagun mutane suna ba da labari ba bawo..,Muna yi masa labarin ba daga nan.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.9150660634040833,0.2695750594139099
ha,"Ba za ku so ku ga Fulani makiyaya ko wani kamanin shanu a kusa da ku ba amma ku ne na farko da za ku yi ihu ""Mama Nkechi, nyem ikwobi"" duk lokacin da kuka isa wurin da kuka fi shahara.",Kuna iya zuwa ga wata shugaba Fulani ta tafi ya cikin hanyar da ku ke son. Kana daya na zama cikinsa ta ci gaba don samun maganar.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.590344250202179,0.36057785153388977
ha,Yuh suna da wauta Yuh Yoruba tunanin yah turn ba zai zo Fulani subjects,"Kuma yaudara, kuna a cikin wata ya sabo kawai ku kiran Fula ta hanyar kwararruwa.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.6341716051101685,0.16116578876972198
ha,Na san shi tun lokacin da yake a Science Gombe zuwa ATBU har zuwa lokacin da ya tafi Saudiyya bayan ya zauna daga Nazarin a Birtaniya zuwa matsayin Minista. mutumin ya kasance babban zamba boye a karkashin Musulunci don ciyar da kamar kowane dan siyasa. Ya kasance wani yaro daga waɗanda a cikin adawa,Ya fara karatun Science a Gompe zuwa Jami'ar ATBU kuma ya yi iya zuwan Saudiyyar Arab ta hanyar Najeriya zuwaye na Nazarin Ɗaura daga Birtanya zuwa mukamin Minista a nan. Shi ya samu nasarar yin jari-kari mai zuwa al'ada musulmi don tabbatar da kyakkyawar siyasar kowacewa.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.8489421606063843,0.740225076675415
ha,"Janar Buhari ya kira taron a kasa da biyu domin an share sakon da ya wallafa na kisan kiyashi da aka yi wa 'yan Igbo, amma ana yanka mutane a kowace rana kamar dabbobi kuma bai ce ko kalma daya ba, Tsarin gwamnati a Najeriya ya lalace har zuwa ainihinsa.","Shugaban kasa, Janar Bihari, ya buɗe hannu a kan tattara daga biyu don karɓe masaƙa ga harsassan ɗaya, wanda ke ɓurɓura tsakanin jama'a.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.8981679081916809,0.5442864298820496
ha,Hey dumb!! kada ku zo da zubar da saliva a cikin ambaton kamar yadda na kira ku. Yanzu je ka sami abokanka!,"Ku zo da gani? Wannan abokan ku suna ciki, kuma ku yi iya so?",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.880888044834137,0.39139702916145325
ha,"Ba za su taɓa hutawa ba, an horar da su tun daga haihuwa su zama wawaye!","Ina son kira ku yadda ku ke so, amma kuma zuwa ku iya janye ku a cikin gurguzu.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.9423618912696838,0.19466817378997803
ha,"Gwamnoni a Najeriya, musamman daga arewacin Najeriya, musamman daga Arewacin Tsakiya sun gaji juyin juya hali. A gaskiya, wasu daga cikin wadannan 'ya'yan lazy na gwamnatin tarayya (ƙungiyoyin) shugabannin ba su tunani a ciki.","Ina son karamar tsari da ke faruwa a Najeriyar, musammaman a yankunan arewa da kuma Arewa maso tsakiya. Kuma, ana iya ganin an haɗe yawancin mutane da suke da ɓangon gurguzu a kan al'umma ko kungiyar gwamnatinsu.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.9216090440750122,0.6317943930625916
ha,Yanzu na fahimci sarai cewa kai na asalin Fulani ne.,Ba da nasu jijjiya kuma ku yin rashin la'akari cewar ku asali daga cikin Fulani.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.31523534655570984,0.4485596716403961
ha,HMmmm o Boi dem sabi fuck mutu,Muna so ya dace su maɗe kallon abin da ke takai.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.9198861122131348,0.12029122561216354
ha,Wasu 'yan niggas ne kawai bitches da aka ɗaure da zaki * rai *,Muna soƙiya waɗannan mace-mace masu son kawai suna son yaɗe wannan raƙon.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.6547747850418091,0.38991016149520874
ha,Wannan wani abu ne mai ban mamaki ga makiyaya masu kisan kai da ake turawa a kudancin Najeriya. Sun san yawancin 'yan kasuwar Crypto 'yan kudanci ne. kwakwalwarsu ta Malu Malu ba ta iya tunanin komai sai shanu.,"Muna ganin wannan matsalar a cikin manyan ƙasar Najeriyya. Suna samun yaran kasuwancin kuɗi na kudu a ciki. Kamar yadda suka yi masa magana, suna son kallon su.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.844815731048584,0.44007307291030884
ha,Kyakkyawan rukunin wawaye,Ko da karamar yadda suke samuwa.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.9596795439720154,-0.007974213920533657
ha,Maza suna da lalata amma 'yan mata suna yaudarar juna 🤔,Ina son kuma ajiya a cikin maza amma ana iya yaudara a cikiyar 'yan uwa.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.9645740389823914,0.4824858605861664
ha,Don Allah ka gaya wa 'yan sanda su rufe bakinsu,Allah ya yarda da shi domin hanyar sake dacewa.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.9613138437271118,0.14633376896381378
ha,"Mata masu lalata suna da ban dariya, idan suna iya taimaka wa wata mata, sai su zama masu ban tsoro da kuma baƙin ciki.",Ba za ku iya samun damuwa idan ku cece ku zuwa wata Mata.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.7710878252983093,0.3360705077648163
ha,da kuma,Ba da damuwa.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.9355973601341248,0.15926127135753632
ha,Ka gaya wa Buhari ya kira wadanda ke tallafawa Boko Haram kamar yadda Dubai ta yi?,Kan gani shugaban karamar Buharin tabbata mabudummu da ke tallafa wa Boko haram daga cikin dubai?,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.554680585861206,0.7098814249038696
ha,"Sans sune mafi yawan 'yan Afirka marasa tsaro, wariyar launin fata a kasarmu tsakanin fararen & baƙar fata sun fi yawa fiye da waɗanda aka samu a fadin tekun Afirka.","Wannan labarin ya nufi cewa, duniya ta da rahoton manyan 'yan Afrika ba sa da nasara, amma kuma ba ka iya ganin launatarwa a fadar na farko tare da juna a fadinsa.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.9408177733421326,0.30918756127357483
