language,toxic_input,detox_output,source,split,sta_score,sim_score
yo,Ṣé o ti rí i pé ó ti ṣe àdàkàdekè?,Bá ń ṣi wá yì ígbà tó kúrò lórí èsùn re?,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.9194737076759338,0.433003306388855
yo,"lol, a ó yí gbogbo àwọn obìnrin wa padà sí àwọn àǹtí tí wọ́n ní ìdààmú ọkàn lórí twitter. lẹ́yìn náà gbogbo àgbègbè náà á kún fún àwọn aṣẹ́wó àti àwọn obìnrin tí kò ní nǹkan kan. ṣé iṣẹ́ àti iṣẹ́ kò ní sú Naija?","Kò sí àbáláyé èsì, àwùnlẹ́rin ti a gbogbon owo aṣiṣe si ibi Twitter. Ti a ti fi iba ni fun awon asiwaju ati awon obirin ti ko gba.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.8985242247581482,0.4909548759460449
yo,"Kí ni àríyànjiyàn? Ọlọ́run fìyà jẹ́ wifi, ọ̀gá àti àwọn oníṣe mìíràn.","Ọlórun ṣe ọna pèsè wifi, ènìyàn tó wà níi.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.9448565244674684,0.4715078473091125
yo,Ṣé bí àwọn Fulani ṣe máa ṣe lórí ilẹ̀ àwọn baba wa nìyẹn?,Wọ́n ti ń ṣiṣẹ́ fún wára rí ilé èdè baba?,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.9430186152458192,0.4961292147636413
yo,Ọmọdékùnrin kan tó ti di ara ẹni òmùgọ̀ ni ẹ́,Omo ọrẹ kan ti ṣe àṣìyàn fún ènìyàni.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.8349508047103882,0.4319658279418945
yo,"kò ní ṣe irú nǹkan bẹ́ẹ̀ rí, ó máa ń ṣe nǹkan pẹ́, kò sì ní bìkítà, àmọ́ bí ó bá jẹ́ ọ̀kan lára àwọn Fulani, ó máa gbé ìgbésẹ̀.","Kò sí èrè, ó ló fún àṣeyẹ, ó ti kúnrín, ó wón tọ́jú ènìyàn, kà wón ni gbogbo.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.5630903840065002,0.3752840161323547
yo,"Olùgbà tó gba ẹ̀bùn àkànṣe sọ fún ẹ pé, bí òun ṣe ń bá àwọn àdàkàdekè yìí lọ, tó ń jẹ́ àwọn òṣèré ni àṣeyọrí tó ṣe jù lọ gẹ́gẹ́ bí olùkọ́, gbogbo ẹ̀yin ló ń ṣe àríyànjiyàn nípa rẹ̀.","Olùgba tó wò sí ibi ọmọ ọlọrun ti ó di Ọlọ́run, ki o le fi agbara re sori fun e pe, bi o se n be awon adekede yi lo, to se je awon osere ni asoro ti o se ju lo gegebi olukoko.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.9559372067451476,0.396250307559967
yo,"Yorubas rò pé àwọn hausas kò gbọ́n nígbà tí de hausa ń hùwà òmùgọ̀ sí àwọn yoruba, nígbà tó yá wọ́n sì wá gbọ́n sí wọn..... ní ti àpapọ̀, hausas ló gbọ́n ju yorubas lọ, yoruba ni ohun èlò tí kò ní nǹkan kan tí wọ́n ń sọ, tí wọ́n sì ń sọ̀rọ̀ lókè ọ̀run.","Óṣèré ré é, Hausa àti Yorùbá kò bẹ̀rí. Wón fi ojú wọn pa sí ilé, ó ṣe pèsè sí ọkàn, ó lè máa ṅdára. Hausa kì í ṡe èló lórí Yorúbá, èyí yìí fẹ̀ẹ́ràn.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.8617538809776306,0.5192855000495911
yo,Àwọn apaniyan Fulanis ló gbé inú ẹ̀dá ènìyàn fulani kan láti dáàbò bo...,Ẹ n ṣe ni àwon Fulani ti oṣèlẹ fun oni rí igbagbọle yato si ibi ti won fún àkọ́.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.8663790822029114,0.4276855587959289
yo,Ṣé àwọn èèyàn lásán ló ń ṣe é? mo kábàámọ̀ pé o ní obìnrin tó máa ń tìtorí pé ó máa ń ṣe ẹ́ lábùkù.,Ẹnìyàn ti wón gbogbo kan ṅ pèsè? Mo ká bá mọ́ pé ó fẹ́ tó dín kúrò sí i.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.8600342273712158,0.518458366394043
yo,"ẹ̀yin èèyàn ti ń mú wọn wá sí ìwé fún ọdún mélòó kan. ṣé àwọn ló ń darí yín àbí ẹ ń darí wọn? fún yín (ìjọba) láti rò pé ẹ lè ṣàkóso wa láìsí ìṣòro, nípa bẹ́ẹ̀... sísọ pé a jẹ́ onígbàgbọ́ ni apá tó máa ń bíni nínú ohun gbogbo!","Omo, kini iwo ni pe o ni fi owo re eko fun awon oludero ninu itan ati ipa re lati ri ire ni? Ti o lehin si, ko so finu omo ni iwa niwon loju niwon.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.9242072701454164,0.3688074350357055
yo,O yoo kú akọkọ ati awọn iyokù yoo gbe lori .. Tani o fẹ ipaniyan? ani awọn Musulumi ko fẹ ipaniyan nitori awọn Musulumi tun ko wa kuro ninu awọn ti wọn ipaniyan iṣẹ. o si ṣii ẹnu rẹ waaaaaah ati sọrọ ni awọn gun. OKPONU!,"Oyinbo ko to bá áwọn àgbàrin, ki ó di ogún àwọn ènìyàn tí wọn gbé lóri. Wón fi ibi òun tán ṣiṣe nítorí ẹnìyè.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.9158341884613036,0.3206215500831604
yo,"Mi ò ní fi ẹ́ hàn rárá, mi ò sì ní ìdánilójú pé ò ń ṣe àdàkàdekè ọkùnrin","E kò sí ẹ yíò gbogbo, ènìyàn tó wà nínú ẹgbé.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.84493488073349,0.3376264572143554
yo,àwọn ará àríwá yìí/àwọn ọkùnrin Fulani yìí jẹ́ àwọn ẹranko ẹhànnà títí kan Buhari fúnra rẹ̀. ó ṣe kedere látinú ìdáhùn wọn sí àwọn ìbéèrè pé wọ́n wà lẹ́yìn àwọn ìpànìyàn náà ní àṣírí,Ẹni ti àrìwá wọn ni wọn sọ tó pàá ọkan Buharin fúnwa. Wọn kò si fi iṣẹlẹ lati ṣiṣé iṥun wọn ti gbogbo ènìyán.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.9097363352775574,0.4237492084503174
yo,"Ó dùn mí láti sọ èyí, ṣùgbọ́n wíwo ọkùnrin Yorùbá kan tí ó ń jẹ́ àlìkámà tí ó ń mú àlìkámà jẹ́ ohun ìríra gan-an","Ojú rere ni èmi fi gbogbo ohun ti oṣe lati ṣiṣẹ, ko si awọn ọmọ Yorúbá yẹn tó ṅjẹ oun ṍo.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.8017005920410156,0.3255769908428192
yo,Mo ti pàdánù oúnjẹ tí mo ń jẹ... báwo ni àwọn Mùsùlùmí ṣe lè jẹ́ aláǹkàkà?,Oṣé ni tó wọlé wára rí eeyítì kò sí iṣẹ́ ọmọ Mùsílimi?,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.906524121761322,0.3984155356884002
yo,"Óòòò, ọlọ́run mi...àgbẹni akàn...kí nìdí tí o fi ní láti ṣe àgbáyé ìwà òmùgọ̀ rẹ...ṣe ohun tó o ṣe ní Biafra láìtanni jẹ...kí o má ṣe tanni jẹ.","Omo alára, baba mi...kó èyí ti wọn yálé, kí ni gbogbo ojú re l'ohun ti o se nle.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.7779507040977478,0.5089589357376099
yo,"Ẹ̀yin ará, ẹ̀rù kò bà yín, ohun tí ọ̀pọ̀ àwọn ará àríwá kàn ń ṣe ni ẹ̀sìn tí wọ́n ń ṣe, ẹ̀kọ́ tí kò ní láárí, báwo ni àwọn aláìmọ̀wé tó wà níbẹ̀ ṣe máa rí èyí nígbà tí wọ́n kórìíra ẹ̀kọ́ àwọn ará ìhà ìwọ̀ oòrùn ayé, wọn ò sì lè ṣe nǹkan kan tó burú nínú ayé yìí.","Ọmọ̀rìṣé, ọjà kò fún yín. Àwon àrìwá ṣiṣẹ́ ọkàn pàtàkì jùlọ̀, ko le ṅfẹ́ èyítí wón Ṣe. Eko kò gba, ó ṇlé wọlé, àti àwon alaimo to wa ni bi awon ti o ṿo mú ẹka àwon ará iwa iworo aye.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.8328256607055664,0.5305470824241638
yo,"p.h, abuja, ibadan, ìlú beini. àwọn ẹ̀yà,ogun,delta a mọ gbogbo ẹ̀yà náà. bí ó ti jẹ́ pé àwọn huasa/fulani ni wọ́n ń ṣe àdàkàdekè.","Ojú baba, Abújá, Ìbádàn, ilé beiní. Àwọn èyà olokó sí ibi tó dé ọmọ́, ogún, Delta àti àwón èyàn wòhùn. Bí ó ti ṅ jẹ pé àṣeyó oun pẹlu àwán àti Fulání.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.908521294593811,0.5789363384246826
yo,"Mugu! nígbà táwọn Mùsùlùmí bá fún àwọn oníṣọ́ọ̀ṣì láṣẹ láti mú àwọn èèyàn wá tàbí kí wọ́n yí wọn padà láti jọ́sìn Ọlọ́run wọn, kí nìdí tí ìwọ Kristẹni kò fi fún àwọn oníṣọ́ọ̀ṣì láṣẹ láti fi Ìhìn Rere sí CD kí ó lè dé àwọn èèyàn.","Àwon Musulumi bi omo re gbohin si, oun ti máa fi awon onisosoosi lati mo awon eniyan wa ati ki won pa da lati joso Onilowo won, ki o ni di ti ifo Kristiani ko fi fun awon omo sisun CD ki o le de awon ẹnian.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.8861786723136902,0.6386657357215881
yo,Kí ni ìyàtọ̀ tó wà láàárín ìwọ àti àwọn alágbára ìsìn alágbára tí kò gbà pé àwọn aṣáájú ìsìn wọn ló wà lára ìṣòro náà?,"Awon ẹni ti o ṣe èṣùpá àti awọn ọmọ àgbà, kan naa nìyàn lára àwón aṣiṣo àti àsoro?",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.9189512729644777,0.4149351119995117
yo,Ó sàn kéèyàn kú gẹ́gẹ́ bí akọni nínú ìjà ìjọba àjùmọ̀lọ̀ ní Nàìjíríà ju kéèyàn máa gbé gẹ́gẹ́ bí òmùgọ̀ tó ti di ara ẹni tó ti kọ́ láìdáa bíi ti Itsai Sagey.,"Ẹnìkan tó wọn kú lé yí sí ẹkúnrin kéréédé èdèwàrà níná ajọ́bá àjúmòlé lóní Nàijiría, ó lè gbe lé yín sí ọmúgò tó ṣe pàtó wípé àrà ẹnìkan tí o ṅkán bókunrin tí kó láì dásó.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.7635760307312012,0.4613239169120788
yo,"Nítorí náà, àwọn olùṣọ́ àgùntàn Fulani tó ń pa àwọn èèyàn yìí yẹ kí wọ́n lọ sí Borno kí wọ́n sì kó àwọn ọmọ ogun Boko Haram jọ kí wọ́n lè dá àwọn arákùnrin wọn tó wà nígbèkùn sílẹ̀ dípò kí wọ́n ṣe àwọn aráàlú tí kò ní ẹ̀ṣẹ̀, tí wọ́n bá jí wọn gbé, tí wọ́n bá pa àwọn aráàlú tí kò ní ẹ̀ṣẹ̀ tí wọ́n sì ń pa run tí wọ́n sì ń gbé ìgbésí ayé wọn lọ́nà àlàáfíà.","Èyí ti wà pẹlu ọkùnrín Fulani ti ko fi omo ogun Kọkómárán kúrò sí ilé-nísín, ó ṣi ọjú orí àti Ṣùgbọ́mọ̀ kú àwón ọ̀run tó ṅbẹ́.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.8616817593574524,0.3766108751296997
yo,Bí obìnrin tí ọkùnrin mìíràn yàtọ̀ sí ọkọ rẹ bá rí àyà rẹ àti ẹsẹ̀ rẹ. mo sọ òtítọ́ fún ọ; ìwọ ni aṣẹ́wó pátápátá. ronú pìwà dà!,"Ojúrí ko l'ogunrin ti o le ṣe iru ẹgbẹ jẹ ọkan l'oko re, ẹnì wọn ko si ọmọ; ènìyàn ti aṣiwo kán.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.7786537408828735,0.3897058069705963
yo,"Hmmmmmmm àwọn ará áfíríkà wà ní òde òní, ẹrú, ẹrù àtijọ́ tí kò dára, kò sí ohun tó dára fún un, jọ̀wọ́ 🙏🙏 tẹ̀ lé mi mo máa ń tẹ̀ lé ọ̀nà tó ń lọ","Baba/béèni, èmi owo ree ni ó wo nìwon, ère ọlọrun ṣe oṣoṣe, ènìyàn ti ko gba e, ko si ohun ti yio mu fun wa, johun tete mi mo ma nte le omo na.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.9524701833724976,0.4032526314258575
yo,"Láti inú ìdáhùn tí mo rí látọ̀dọ̀ àwọn kan, ó ṣe kedere pé àwọn yóò lo gbogbo ọjọ́ ayé wọn ní kígbe ""Mo gbà á ní orúkọ Jésù"" máa dúró de owó ìyanu, àwọn ọ̀dọ́ ọmọ Nàìjíríà tó jẹ́ aláìníjàánu","Ko lese ibi ti awon kan fi ri, ki o wo gba oruko Jesu, ko s'owo itan.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.9559715390205384,0.3979494571685791
yo,Ọ̀rọ̀ ṣì ń lọ lọ́kàn mi...,Ojú mi ó ṣi ń wà lókàn.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.7807618379592896,0.6385046243667603
yo,Àwọn kan tó wà lábẹ́ ipò òṣì gidi ń gbọ́ pé àwọn ń gbèjà àwọn tó ń ṣàkóso ilẹ̀ ọba.,Ènìyàn tó nínú àgbéẹlẹ̀ ń bẹrí pé ènìwáán ni ń jẹ́ olùdásílẹ̀ ilẹ.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.9553083181381226,0.5086334943771362
yo,"Àwọn èèyàn tó ń ṣe ìkà ni àwọn ọmọ ogun ìjọba ìbílẹ̀ tó ń gbé ní Ìwọ̀ Oòrùn ayé, tí wọ́n fi àwọn ìfinilára tó ń mú kí nǹkan sú Írán, tí wọ́n sì ń retí pé kí àbájáde àbáyọ àgbáyé nípa ohun tó ń ṣẹlẹ̀ nídìí àgbáyé yìí kúnnú ayé.","Awon ènìyàn ti o ṣiṣẹ́ ika ni awon ọ̀run wà wón gbé ni Ìwole Orún, wón fi ifin iranra t'ori kii kan si Ilé, w'on si ri pe ki abajade abiaye nipá ohun ti o si siselé ni agbayé yi.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.958142340183258,0.5509200692176819
yo,"Àwọn ọmọ Uganda ti tẹ́ àwọn ọmọdé Soro Soke tí wọ́n ń pè ní ""Awọn tí kò ní ìtumọ̀"" lójú 😂😂😂 Ìjọba tí kò ní láárí yẹn ni wọ́n pè láti gbà wọ́n là.",Wọn Ọmọ omo Uganda ti gbohin to n pa omode soro soke. Ojo ibi ti won fi gba won la.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.7229900360107422,0.4575502872467041
yo,Láti rí àwọn èèyàn kan ní gúúsù ìwọ̀ oòrùn tí ń ṣọ̀wọ́n fún àwọn alátakò Fulani yìí kò ju pé ó ń ṣe ìtìjú lọ.,Èyin won ni ibi ti awon oniṣẹ́lẹ̀ ni ko si ipa fun awon Fulani yi.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.6745496988296509,0.568395733833313
yo,"O ṣì wà níbí, ọmọ ọmọ ọmọ ńlá?",Ẹ ni tí aṣe kò ló àbálé?,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.9029818177223206,0.4034308791160583
yo,"Ìgbéyàwó àwọn ọkùnrin tí wọ́n bá ń bára wọn lòpọ̀ jẹ́ ìbálòpọ̀, ibi tí wọ́n sì ń gbé ni Ọ̀run Àpáàdì. Ó jẹ́ ti sátánì àti ti kò sí ní ilẹ̀ Áfíríkà. Ó wulẹ̀ jẹ́ ti sátánì.","Àwon ará ènìyàn tó wà lára wón, wón fi hàn ohun to wón ṣe ni ojú orí ẹni, ó ṣiṣẹ́ pẹ̀lú orísun yìí. Wón kò gba àtúnṣe fún orísún Áfíkàrì.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.9228762984275818,0.3614450693130493
yo,"Shebi, àwọn ará gúúsù ni àwọn almajiris tí ń bẹ̀bẹ̀ ní gbogbo ibi ayé, tí wọ́n ń mú àwọn alábùwàdà kékeré jáde níbi gbogbo tí wọ́n ti lọ.","Óun sì, ènìyàn òkèèrè tó báyìí jùlọ nì, wón ṣe àgbeyo kan pẹ̀lẹ́ ni ibi aye, wò n máa ṣiṣẹ́ lójú ọmọ ọba.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.6477305293083191,0.3921036720275879
yo,"Mo gbẹ́kẹ̀ lé àwọn èèyàn ní ìpínlẹ̀ yìí, wọn ò ní fara da irú ẹ̀rọ̀ yìí, wọn ò ní jẹ́ kí ẹ̀rù bà wọ́n, wọn ò ní jẹ́ kí ẹ̀rù bà wọ́n, wọn ò ní jẹ́ kí ẹ̀rù bà wọ́n, wọn ò ní jẹ́ kí ẹ̀rù bà wọ́n, wọn ò ní jẹ́ kí ẹ̀rù bà wọ́n, wọn ò ní jẹ́ kí ẹ̀rù bà wọ́n, wọn ò ní jẹ́ kí ẹ̀rù bà wọ́n.","Ó ṣe pé àwön tí wón tó sìn ìwé yìín, wón kò ló fá ìdá ẹrọ yìi, wión kò bá ń fẹ́ ibi wón, wion kò ń jẹ kí éru wón.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.7358555793762207,0.5287590622901917
yo,"Hausas, àwọn tó ń pín àpò àjàrà fún orílẹ̀-èdè, àwọn tó ń ṣe ìpániláyà àti àwọn tó ń ṣe ẹrú fún àwọn èèyàn wọn","Omo oba, àwon ti nse ọba fun awon ẹni, ti npe awon iṣẹle ati ti nfi ewe fun awọn ẹnì.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.8788917064666748,0.4504899978637695
yo,Ojú ẹ̀ ń rí mi gan-an 😭😂😭💔 Buhari yìí máa ń sọ̀rọ̀ nípa àwọn ará Hausa láti máa sọ̀rọ̀ nípa Tunde Bakara láti máa sọ̀rọ̀ nípa àwọn ará Nigeria láti máa sọ̀rọ̀ nípa àwọn ará Biafra LINK,Ojó ẹṣè ṣe nínú ètò mi. Buharin naa ṣiṣẹ́ sí wà pé aṣoju àwon Hausa lórí àṣe Tunde Bakerá lóró àwon omo ilẹ̀ Nàìjíríà lórú àwon ọmọ Biafrá.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.9073008894920348,0.575637936592102
yo,"Ẹ̀gàn yìí tún tún ń ṣe eré ẹ̀bi, kí ló dé tí Jonathan ò fi ṣe é ní ìgbà yìí, ẹ̀yẹ ewúrẹ́ sàn ju Adesina lọ, nítorí pé ó ń ṣe àwọn Kristẹni àti àwọn Mùsùlùmí ní àfiyèsí sí ọ̀ràn yìí.","Ó ṣiṣẹ́ ènìyàn ti ó ṥi gbogbo ènèè ni, wón ṅkàkùnrin ńfẹ, àwón Kristẹini àti Àmùsulimi, èdè ènínì.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.8418919444084167,0.3344442844390869
yo,"Ọkùnrin kan tí kò mọ ohun tó ń ṣe fún un ni , torí pé ó mọ̀ pé ó máa ń ṣe ohun tó wù ú","Awo nikan ti o fi ohun re to di iṣẹ fun e ni, ko se pe o maṣe.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.6244136691093445,0.4156839251518249
yo,"Àwọn Igbo àti Yoruba wọ̀nyẹn jẹ́ àárè ọkàn, wọ́n kórìíra wa nítorí pé a ń ṣàkóso orílẹ̀-èdè náà ",Wọ́nn t'igbò àti òrìṣà Yorùbá nitori èdè yorùba.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.8729458451271057,0.5647279620170593
yo,"Láìka gbogbo èyí sí, àwọn ará àríwá, lẹ́yìn tí wọ́n ti fún wọn ní $500, ṣì máa ta àwọn àbò wọn.","Ojú Ọlọ́run tó wón n ṣiṣẹ, ẹni to wà lára ń lè jẹ́, kí wón ṅ dúró nípa $500.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.9530960321426392,0.4800979495048523
yo,"O ṣeun fún ọ pé o fẹ́ràn Mali ju bó ṣe yẹ lọ, kí nìdí tí àwọn Fulanis fi ń pa àwọn èèyàn ní Nàìjíríà?",O ḿo fún wọn pé wọn fi ǹpa àwón ènìyàn ni Nàijiria.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.9032938480377196,0.3194721341133117
yo,"ṣé Buhari ń bá ìwà ìbàjẹ́ jà? àwọn míì tó wà nínú ẹ̀ka ìgbìmọ̀ rẹ̀ ńkọ́? ẹ tún jẹ́ Aboki, bí ẹ̀yin Mùsùlùmí tí ẹ̀yin ò sì lè ṣe dáadáa, ẹ ò ní rí ojú tó tọ́!","Ọmọ ọba, Buharin fi ń gbogbo ohun to wà. Wón ni ńrówó fún àwon ẹka òfin rẹ. E kò sí iye fun awọn ẹni ti o ba ma ṣiṣẹ lati daada.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.8795503973960876,0.4868741631507873
yo,"Mo rò pé nítorí pé àwọn èèyàn ò kàwé, tí wọ́n sì ń gbé nílùú yẹn ni wọ́n fi rí Adamu Garba àti ọkùnrin kan tó ń jẹ́ Northern cockroach.","Mọ̀rò pé ẹni t'ó kàwon, ó ṣe pèlú àṣẹ lórí àwón ènìyàn, ó sì ṅgbọ́hùn sí ipa láti fún àwùn Adamu àti àkọrin kan.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.9199286699295044,0.4387900829315185
yo,Mo nireti pe gbogbo wa ni oye pe APC jẹ ẹtan!!! a nilo lati wa pẹlu ẹgbẹ kan ti yoo fun awọn eniyan ni etí gbọ..... a ni ọjọ iwaju Nigeria ,"Ojo omode ree, ti a nṣe ohun towa si ibi ti APC fi owo lati se awọn igbala ti a fi ipaṣa ilọrin iṣẹgun ṣe fun awon ẹni ti won fi odo Nigeria.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.8059338927268982,0.47234907746315
yo,ṣé o máa ń ran àwọn Kristẹni tó ń lọ jọ́sìn tàbí tó ń gbàdúrà lọ́wọ́ láti pa ìjọba kan tó lè ṣàkóbá fún wọn?,Ẹnìyàn ko sọ ń rán Kristẹini tó ṅlọwọ̀ sí iṣẹ́ àti tó bálẹ́ fún àṣeyọrin kan tò sí ipò.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.9124739766120912,0.4460241198539734
yo,"Ebinna, títí tí ìwọ yóò fi gé ọjọ́ iwájú Ur àti ti àwọn ọmọ Ur!","Ojo, ibi ti Ebinna omo ni fi gbe Orun l'oke!",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.853704571723938,0.5201079249382019
yo,Ó yà mí lẹ́nu pé ọ̀pọ̀ àwọn obìnrin tó jẹ́ ọlọ́rọ̀ ní Nàìjíríà ló ṣì wà láìní ọkọ.,Oyinbo yà mi pé àwón obirin ti je oloro ni Naijiria lo wa ninu ọko.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.8083657026290894,0.7074589729309082
yo,"mo fẹ́ràn àwọn ará Igbo, ṣùgbọ́n ìwà àwọn èèyàn yìí ti mú mi rẹ́wẹ̀sì ooo bí ó bá jẹ́ pé lóòótọ́ ni na Biafra dem bi. àwọn òmùgọ̀ yẹn nílò ìrànlọ́wọ́. mo kórìíra ohunkóhun bíáfírà. kódà ní àgbègbè mi mi mi, mi ò tíì fọwọ́ sowọ́ pọ̀ pẹ̀lú àwọn òmùgọ̀ yìí tí wọ́n ń pè ní Biafra.","Mo fa'ni awon ará igbò, tó máa ṅjẹ́ kí ni Èkó wà. Awon ènìyàn náà ti gba mi rí. Ogun ti won ni ó wà, è sùn ré. Mi kò sí àgbébé mi, àti mi kó di owónrin.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.8353343605995178,0.4554730057716369
yo,"àwọn ọmọ abẹ́rẹ́ àti àwọn apẹ́rùn ń fa ẹ̀jẹ̀ sínú ní nàìjíríà, àwọn kristẹni tó lé ní ẹgbẹ̀rún méjì lọ́nà ìkà ni wọ́n fi ṣe àgbákò àti ìpànìyàn, gbogbo wa la sì ń dákẹ́, títí kan àwọn bíṣọ́ọ̀bù wa","Awọn ẹnu ńtè sí èjè, awọn Kristi tó wá lónì yẹn ti wá fún òfin òrun àti ilè àgbakin, gbàgbọ́ wá lo sì í ṅdaké, titi ko pèsè ẹni.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.9042853713035583,0.4425532817840576
yo,"Mo ní láti máa sọ ohun tí mo rò, àmọ́ obìnrin tí kò ní nǹkan kan tàbí tí kò ní nǹkan kan, ó máa ń mú kí èèyàn máà mọ nǹkan kan nípa rẹ̀, ó sì máa ń mú kí èèyàn máa hùwà bí ẹranko.","Mo ni la ti ma so ohun ti mo ro, ko si obirin to ba nle wahala ki o maa mu ki eni ma mo nikan ni pa re, o si maa fi ri iwe re.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.9621108770370485,0.511256217956543
yo,"Pẹ̀lú gbogbo ìbọ̀wò, èyí ò dáa, kò sì bójú mu. Gbogbo àwọn Yorubas ni òmùgọ̀ nítorí pé kì í ṣe gbogbo wa ló ń ṣètìlẹ́yìn fún ẹni kan pàtó? nítorí pé a ní kí àwọn èèyàn wa ṣe ohun tó dára jù lọ? nítorí pé a pe onítọ̀hún ní alátakò, olè jíjà nítorí ohun tó jẹ́ ní kedere?","Aṣálá àwon ibówò, àwo ènìyàn tojúkó, oti wón tó ṣiṣé yìí ni. Àwon Ọyọbi ó gbogbó wà ni mo gba orí ranti fun ẹnìkan pataki? Nitori wón fi iṣe àwon ẹnín tó dárá jù là, nitori won fi ịfẹ oniṣo ni alatiko.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.8420923352241516,0.4879935979843139
yo,"Ojú òmùgọ̀, wọn yóò rí i pé ó bófin mu nígbà tí wọ́n bá dá ara wọn lẹ́bi fún àgbèrè, panṣágà, ọmọdé, ìwà ìbàjẹ́ àti àwọn nǹkan mìíràn tí wọ́n ń ṣe lábẹ́ àbójútó wọn.","Ojù kọ, èyí ti wọn fi ipa kan sílẹ, tó wọlé lórílẹ̀, ẹni to wà nínú ọrọ̀ ńlá, àti èyítò wọn.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.907978653907776,0.3142646849155426
yo,bí mo ṣe ń fi gbogbo nǹkan ṣe àbùkù sí i,Mo niyen fi owo re si ibi.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.6934263110160828,0.3241557478904724
yo,"Ìpínlẹ̀ yín ni àgbègbè tí àwọn apániláyà ń gbé ní Nàìjíríà, ipò òṣì sì ń pa yín.","Ojú ènìyàn ojú rere ni àwón ìkàsíwájú ń ṣe ní Naijiria, ko si ń máa ṣiṣẹ́ fún wọn.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.9185383319854736,0.3458721041679382
yo,Mo máa ń ronú pé bóyá ni Femi Falana jẹ́ ẹni tó mọ́jú tó ń ṣe ohun tó burú jù lọ.,Ojú mi dà àbò sí Femi ó bá ń gbé ènìyàn tí wón ṣiṣẹ́ ohun èdèrìn.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.893687903881073,0.5874555706977844
