language,toxic_input,detox_output,source,split
,"ó hàn kedere pé, wọn kò wúlò láìsí bíáfírà ní ní níg, ó sì hàn kedere pé, kò wúlò fún wọn ju bíbá àwọn ẹ̀gbin ara jẹ́.","ó hàn kedere pé, wọn kò wúlò láìsí bíáfírà ní níg, ó sì hàn kedere pé, kò wúlò fún wọn ju bíbá ara jẹ́.",mt0xl_detox_synthetic,yo_synthetic_400
,"Ó, Ọlọ́run dá ọkùnrin méje tí ó kéré ní ọmọbìnrin.","Ó, Ọlọ́run dá ọkùnrin méje tí ó kéré ní ọmọbìnrin.",mt0xl_detox_synthetic,yo_synthetic_400
,"Ohun tí àwọn ọmọbìnrin tó ń ṣe àdàkàdekè ṣe fún mi nìyẹn , o ṣeun .","Ohun tí awọn ọmọbìnrin tó ń ṣe àdàkàdekè ṣe fún mi nìyẹn, o ṣeun.",mt0xl_detox_synthetic,yo_synthetic_400
,"Kò yani lẹ́nu pé o ní ojú tó ń rọ̀ mọ́lẹ̀... ṣé gbogbo àwọn Yorùbá ló rí i gbà bí ìwọ ti rí i gbà, arákùnrin rẹ kò wúlò bí bàbá rẹ ṣe rí nínú ìran yìí, lọ fi ojú rẹ pa mọ́ nínú ìran mi.","Kò yani lẹ́nu pé o ní ojú tó ń rọ̀ mọ́lẹ̀... ṣé gbogbo àwọn Yorùbá ló rí i gbà bí ìwọ ti rí i gbà, arákùnrin rẹ kò wúlò bí bàbá rẹ ṣe rí nínú ìran yìí, lọ fi ojú rẹ pa mọ́ nínú ìran mi.",mt0xl_detox_synthetic,yo_synthetic_400
,"Àwọn èèyàn tó ń ṣe ẹrú ní gbogbo àgbègbè orílẹ̀-èdè náà, láìfọ̀rọ̀ sábẹ́ ahọ́n","Àwọn ènìyàn tó ń ṣe ẹrú ní gbogbo àgbègbè orílẹ̀-èdè náà, láìfọ̀rọ̀ sábẹ́ ahọ́n",mt0xl_detox_synthetic,yo_synthetic_400
,Mo ti mọ nigbagbogbo awọn wọnyi ṣeto ti feminist ni ipalara awọn ọmọbirin diẹ ninu awọn paapaa sinu ere-ipa ti o kere. wo pson nigbati o mọ o. ti o lọ fẹ eyi fun ọmọbinrin kan link,Mo ti mọ nigbagbogbo awọn wọnyi ṣeto ti feminist ni ipalara awọn ọmọbirin diẹ ninu awọn paapaa sinu ere-ipa ti o kere. wo pson nigbati o mọ o. ti o lọ fẹ eyi fun ọmọbinrin kan link,mt0xl_detox_synthetic,yo_synthetic_400
,ìgbà kan fún àwọn arábìnrin mi ní nàìjíríà ìgbà kan fún hoelosho mi ní nàìjíríà ìgbà kan fún àwọn nìjíríà mi tí kò mọ ìyàtọ̀,ìgbà kan fún àwọn arábìnrin mi ní nàìjíríà ìgbà kan fún hoelosho mi ní nàìjíríà ìgbà kan fún àwọn nìjíríà mi tí kò mọ ìyàtọ̀,mt0xl_detox_synthetic,yo_synthetic_400
,Dákẹ́!,Dákẹ́!,mt0xl_detox_synthetic,yo_synthetic_400
,Omo boobs ara na scam 😂😂,Omo ara na scam 😂😂,mt0xl_detox_synthetic,yo_synthetic_400
,"Ẹ̀yin ọmọ-ọ̀ta, ìṣòro kan ṣoṣo tó o lè rí nìyẹn.","Ẹ̀yin ọmọ-ọ̀ta, ìṣòro kan ṣoṣo tó o lè rí nìyẹn.",mt0xl_detox_synthetic,yo_synthetic_400
,"Mo fẹ́ lọ sùn, àmọ́ lẹ́yìn tí gbogbo yín ti pinnu láti jẹ́ òmùgọ̀, mo ti pinnu láti tẹ̀ lé ìlànà Bíbélì.","Mo le lọ sùn, àmọ́ lẹ́yìn tí gbogbo yín ti pinnu láti jẹ́ òmùgọ̀, mo ti pinnu láti tẹ̀ lé ìlànà Bíbélì.",mt0xl_detox_synthetic,yo_synthetic_400
,kí ló ṣẹlẹ̀ sí àwọn ọmọdé almajiri tí wọ́n ń lo àwọn ọmọdé ẹlẹ́yà ẹlẹ́yà ẹlẹ́yà ẹlẹ́yà ẹlẹ́yà ní minna.... kí ló ṣẹlẹ̀ sí àwọn tí wọ́n ń pè ní boko haram tí wọ́n ronú pìwà dà tí wọ́n ti kú ju covid lọ? ta ni a ṣẹ̀? gbogbo wa ni alágàbàgebè ẹlẹ́yà!!! LINK,kí ló ṣẹlẹ̀ sí àwọn ọmọdé almajiri tí wọ́n ń lo àwọn ọmọdé ẹlẹ́yà ẹlẹ́yà ẹlẹ́yà ní minna.... kí ló ṣẹlẹ̀ sí àwọn tí wọ́n ń pè ní boko haram tí wọ́n ronú pìwá dà tí wọ́n ti kú ju covid lọ? ta ni a ṣẹ̀? gbogbo wa ni alágàbàgebè!!! LINK,mt0xl_detox_synthetic,yo_synthetic_400
,N óo fi iye kan kún ètò ọ̀rọ̀ ajé wa,N óo fi iye kan kún ètò ọ̀rọ̀ ajé wa,mt0xl_detox_synthetic,yo_synthetic_400
,Twitter ní láti yí ọkàn yìí padà sí ìràwọ̀ nítorí pé mi ò nífẹ̀ẹ́ àwọn aṣẹ́wó yìí.,Twitter ní láti yí ọkàn yìí padà sí ìràwọ̀ nítorí pé mi o nífẹ̀ẹ́ àwọn aṣẹ́wó yíi.,mt0xl_detox_synthetic,yo_synthetic_400
,"Ẹ wá àwọn olùṣọ́ àgùntàn tó ń gbéjà kò yín, àwọn tó ń fi ìbọn AK-47 panṣágà yín, àwọn tí kì í ṣe aláìmọ́láa àti aláìlera ará àríwá.","Ẹ wá awọn olùṣọ́ àgùntàn tó ń gbéjà kò yín, awọn tó ń fi ìbọn AK-47 panṣágá yín, awọn tí kì í ṣe aláìmọ́láa àti aláìlera ará àríwá.",mt0xl_detox_synthetic,yo_synthetic_400
,Àwọn ọmọ Yorùbá kì í ṣe ọ̀dàlẹ̀.,Àwọn ọmọ Yorùbá kì í ṣe ọ̀dàlẹ́.,mt0xl_detox_synthetic,yo_synthetic_400
,Thomas kò ní bá wọn ṣòfin 😅 niqqa ní láti pa ẹ̀yin lẹ́yìn tí ẹ bá ti parí ọjà,Thomas kò ní bá wọn ṣófin 😅 niqqa ní láti pa ẹ̀yin lẹ́yìn tí ẹ bá ti parí ọjà,mt0xl_detox_synthetic,yo_synthetic_400
,Kí ló wá di àjèjì yìí? O yẹ kó o ti kọ ẹsẹ náà kó o sì túmọ̀ sí èdè tí o mọ̀ kó o tó kọ àpòkù... kokoro!!!!..mtchew,Kí ló wá di àjèjì yìí? O yẹ kó o ti kọ ẹsẹ náà kó sì túmọ̀ sí èdè tí o mọ̀ kó o tó kọ àpòkù...,mt0xl_detox_synthetic,yo_synthetic_400
,"ohun tí o kọ́ láti ṣe nínú ìbò 2019 ni o ń gbìyànjú láti ṣe pẹ̀lú ẹ̀jẹ̀ aláìmọ́-mẹ́ta Niaja. kò sí sí sí ìdìbò irú Lybian, a fẹ́ kí ìdìbò wáyé, nígbà tí o bá kọ́ láti ṣe bẹ́ẹ̀, gbìyànjú léraléra léraléra léraléra léraléra. bóyá, ìgbà kẹwàá, o lè ṣàṣeyọrí. gba àpẹẹrẹ kan láti PMB","ohun tí o kọ́ láti ṣe nínú ìbò 2019 ni o ń gbìyànjú láti ṣe pẹ̀lú ẹ̀jẹ̀ aláìmọ́-mẹ́ta Niaja. kò sí sí sí ìbò irú Lybian, a fẹ́ kí ìbò wáyé, nígbà tí o bá kọ́ láti ṣe bẹ́ẹ̀, gbìyànjú léraléra léraléra léraléra. bóyá, ìgbà kẹwàá, o lè ṣeyọrí. gba àpẹẹrẹ kan láti PMB",mt0xl_detox_synthetic,yo_synthetic_400
,Àwọn tí mo ní ti kúrò ní ọjà nítorí àwọn ọmọbìnrin tí wọ́n ń fi aṣọ wé e,Àwọn tí mo ní ti kúrò ní ọjà nítorí àwọn ọmọbìnrin tí wọ́n ń fi aṣọ wé e,mt0xl_detox_synthetic,yo_synthetic_400
,"mo bá àwọn ọkùnrin kan ní jà nípa àwọn tó ń fipá báni lòpọ̀, ṣé o mọ ohun tí wọ́n sọ, ""ẹ̀yin obìnrin ni obìnrin tó mú kí wọ́n fipá báni lòpọ̀"" wọ́n sọ pé aṣọ tí wọ́n ń wò ní àwọ̀ tí kò ní láárí ni wọ́n ń pè fún ìfipa báni lòpọ̀... mo sì mọ̀ pé ẹ̀rí ọkàn wọn ti kú. bí wọ́n bá wà níbí, wọ́n á sọ pé ẹ̀bi òun ni.","mo bá àwọn ọkùnrin kan ní jà nípa àwọn tó ń fipá báni lòpọ̀, ṣé o mọ ohun tí wọ́n sọ, ""ẹ̀yin obìnrin ni obìnrin tó mú kí wọ́n fipá báni lòpọ̀"" wọ́n sọ pé aṣọ tí wọ́n ń wó ní àwọ̀ tí kò ní láárí ni wọ́n ń pè fún ìfipa báni lòpọ̀... mo sì mọ̀ pé ẹ̀rí ọkàn wọn ti kú. bí wọ́n bá wà níbí, wọ́n á sọ pé ẹ̀bi óun ni.",mt0xl_detox_synthetic,yo_synthetic_400
,Nwanne má ṣe fi àkókò àti okun rẹ ṣòfò fún àwùjọ àwọn aláìmọ̀wé tí kò mọ̀wé tí wọ́n ń ṣe bí àwọn èèyàn tó ní ìjìnlẹ̀ òye àti òye.,Nwanne má ṣe fi àkókò àti okun rẹ ṣòfò fún àwùjọ àwọn aláìmọ̀wé tí kò mọ̀wé tí wọ́n ń ṣe bí àwọn èèyàn tó ní ìjìnlẹ́ òye àti òye.,mt0xl_detox_synthetic,yo_synthetic_400
,Ke kinada hankali kuwa wa yan'nan gingima gingiman malam sunna kike ce musu yan kame kame allah ya shiryeki,Ke kinada hankali kuwa wa yan'nan gingima gingiman malam sunna kike ce musu yan kame kame allah ya shiryeki,mt0xl_detox_synthetic,yo_synthetic_400
,"Nǹkan ò rí bí ẹ̀yin ṣe ń sọ nípa ilé iṣẹ́ tẹlifíṣọ̀n tó dára jù lọ lọ lọ ní ọdún yìí, ìròyìn ò dáa ni.","Nǹkan ò rí bí ẹ̀yin ṣe ń sọ nípa ilé iṣẹ́ tẹlifíṣọ̀n tó dára jù lọ lọ ní ọdún yìí, ìròyìn ò dáa ni.",mt0xl_detox_synthetic,yo_synthetic_400
,Mo ṣẹ̀ṣẹ̀ wá rí i pé ọ̀dàlẹ̀ ni ẹ́.,Mo ṣẹ̀ṣẹ̀ wá rí i pé ọ̀dàlẹ̀ ni ẹ́.,mt0xl_detox_synthetic,yo_synthetic_400
,"Gbogbo àwọn ibos tàbí àwọn igbo tàbí àwọn heebo tàbí àwọn e-bo ni kòkòrò, nígírà delta kò ní di apá kan àwọn òmùgọ̀ bíáfírà, múmu, màlúù ńlá.","Gbogbo àwọn ibos tàbí àwọn igbo tàbí àwọn heebo tàbí àwọn e-bo ni kòkòrò, nígírà delta kò ní di apá kan àwọn òmùgọ̀ bíáfírà, múmu, málúù ńlá.",mt0xl_detox_synthetic,yo_synthetic_400
,Pélégirino kì í ṣe nǹkan kan ju onímọtara-ẹni-nìkan lọ,Pélégirino kì í ṣe nǹkan ju onímọtara-ẹni-nìkan lọ,mt0xl_detox_synthetic,yo_synthetic_400
,Èṣù Yorùbá 🤣,Èṣù Yorùbá 🤣,mt0xl_detox_synthetic,yo_synthetic_400
,Ati awọn iyokù non-Musulmani awọn ẹya ti Nigeria yoo di Southern Kaduna ... a ko wa ni idii Malam LINK,Ati awọn iyokù non-Musulmani awọn ẹya ti Nigeria yoo di Southern Kaduna... a ko wa ni idii Malam LINK,mt0xl_detox_synthetic,yo_synthetic_400
,àwọn ọmọkùnrin kan tí wọ́n ń jẹ́ baba Buhari níyà ni wọ́n ń dá sí... kí ló dé tí wọ́n fi ń dá sí nílẹ̀ Nàìjíríà? àwọn orílẹ̀-èdè tó jẹ́ kristẹni nìkan ni wọ́n ń dá sí? ṣé àwọn ọmọ ogun Hausa/Fulani nìkan ni wọ́n ń ṣe? ṣé àwọn ọmọ ogun àti ọlọ́pàá wa ń báà ń báà ń fàánú hàn sí Gaddafi?,àwọn ọmọkùnrin kan tí wọ́n ń jẹ́ baba Buhari níyà ni wọ́n ń dá sí... kí ló dé tí wọ́n fi ń dá sí nílẹ̀ Nàìjíríà? àwọn orílẹ̀-èdè tó jẹ́ kristẹni nìkan ni wọ́n ń dá sí? ṣé àwọn ọmọ ogun Hausa/Fulani nìkan ni wọ́n ń ṣe?,mt0xl_detox_synthetic,yo_synthetic_400
,O mọ pe awọn ile-iṣẹ n san owo-ori si ọlọpaa Naijiria paapaa ti o ba ṣe ere tabi rara FIRS portal ṣe iṣiro iye kan ti o lọ si ọlọpaa nigbakugba ti mo ba pade owo-ori yẹn Mo binu pupọ. Awọn wọnyi ni awọn ẹranko ti a san owo ti a ti ni wahala si APC ni imudojuiwọn ṣafihan rẹ.,O mọ pe awọn ile-iṣẹ n san owo-ori si ọlọpaa Naijiria paapaa ti o ba ṣe ere tabi rara FIRS portal ṣe iṣiro iye kan ti o lọ si ọlọpaa nigbakugba ti mo ba pade owo-ori yẹn Mo binu pupọ. Awọn wọnyi ni awọn ti a san owo ti a ti ni wahala si APC ni imudojuiwọn ṣafihan rẹ.,mt0xl_detox_synthetic,yo_synthetic_400
,"Báwo ni ìwọ ṣe ń gbádùn rẹ̀, mo nírètí pé o ń gbádùn rẹ̀","Báwo ni iwọ ṣe ń gbádùn rẹ̀, mo nírètí pé o ń gbádùn rẹ̀",mt0xl_detox_synthetic,yo_synthetic_400
,Oun sugar daddy ko gba owo ?? 😂😂😂😂 Nonsense,Oun sugar daddy ko gba owo?? 😂😂😂😂,mt0xl_detox_synthetic,yo_synthetic_400
,"Àwọn ọmọbìnrin kan jẹ́ apànìyàn, ẹ máa bẹ̀rù wọn.","Àwọn ọmọbìnrin kan jẹ́ apànìyàn, ẹ máa bẹ̀rù wọn.",mt0xl_detox_synthetic,yo_synthetic_400
,Ẹ dúró kí ẹ sì rí bí àwọn ọmọ Yorubà tí kò ní nǹkan ṣe yóò ṣe máa kábàámọ̀ pé àwọn ti bí àwọn ìyá aṣẹ́wó wọn.,Ẹ dúró kí ẹ sì rí bí awọn ọmọ Yorubà tí kò ní nǹkan ṣe yóò ṣe máa kábáámọ̀ pé awọn ti bí àwọn ìyá aṣẹ́wó wọn.,mt0xl_detox_synthetic,yo_synthetic_400
,Igbo ọkunrin ọna ko ni oye. o fẹ bi orilẹ-ede yi ni na,Igbo ọkunrin ọna ko ni oye. o fẹ bi orilẹ-ede yi ni na,mt0xl_detox_synthetic,yo_synthetic_400
,"Àwọn olóṣèlú tí kò dára gbàgbé pé àwọn ọmọ wọn yóò ní ipa ọ̀kan lára àwọn àjálù náà, tààràtà tàbí tààràtà.","Àwọn olóṣèlú tí kò dára gbàgbé pé àwọn ọmọ wọn yóò ní ipa ọ̀kan lára àwọn àjálù náà, tààràtà tàbí tààràtà.",mt0xl_detox_synthetic,yo_synthetic_400
,"Àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa-èké, àwa-ké, àwa-kéwe, àwa-kéwe, àwa-kéwe, àwa-kéwe, àwa-kéwe, àwa-kéwe, àwa-kéwe, àwa-kéwe, àwa-kéwe, àwa-kéwe, àwa-kéwe, àwa-kéwe, àwa-kéwe, àwa-kéwe, àwa-kéwe, àkéwe.","àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọmọ-èké, àwa ọ",mt0xl_detox_synthetic,yo_synthetic_400
,"Àwọn obìnrin tí kò ní nǹkan kan láti fi hàn nínú ìbálòpọ̀, kódà àwọn tí wọ́n ń pè ní ""ìbọn"" kì í ṣe nǹkan kan ju ilé ìgbọ̀nsẹ̀ tó wà ní gbangba àti ilé ìtura fún àwọn ọkùnrin.","Àwọn obìnrin tí kò ní nǹkan kan láti fi hàn nínú ìbálòpọ̀, kódà àwọn tí wọ́n ń pè ní ""ìbọn"" kì í ṣe nǹkan ju ilé ìgbọ̀nsẹ̀ tó wà ní gbangba àti ilé ìtura fún àwọn ọkùnrin.",mt0xl_detox_synthetic,yo_synthetic_400
,"Níkẹyìn, gẹ́gẹ́ bí Kristẹni🤣🤣🤣kí ẹ̀mí mímọ́ máa tù yín nínú nígbà tí ọkàn-àyà ń ṣàn àti tí ọkàn ń bà jẹ́ nítorí àwọn ọkùnrin! bí ẹ̀yin kò bá ní òun ó máa ṣòro, èyí tó pọ̀ jù lọ ìgbà ni a lè yẹra fún ìjákulẹ̀ nítorí ó sọ fún yín ní iwájú ẹ̀yin, ṣùgbọ́n ẹ kò gbọ́ ọ̀rọ̀ kan o gba orí kokó!","Níkẹyìn, gẹ́gẹ́ bí Kristẹni🤣🤣🤣kí ẹ̀mí mímọ́ máa tù yín nínú nígbà tí ọkàn-àyá ń ṣàn àti tí ọkàn ń bà jẹ́ nítorí awọn ọkùnrin! bí ẹ̀yin kò bá ní ó máa jẹ́, èyí tó pọ̀ jù lọ ìgbà ni a lè yẹra fún ìjákulẹ̀ nítorí ó sọ fún yín ní iwájú ẹ̀yin, ṣùgbọ́n ẹ kò gbọ́ ọ̀rọ̀ kan o gba orí kokó!",mt0xl_detox_synthetic,yo_synthetic_400
,"Ẹ̀yin òmùgọ̀ wo ló máa gbádùn kí ẹ̀yin èèyàn máa sọ lórí Twitter pé ẹ̀yin òmùgọ̀ èèyàn ni? Ẹ̀yin òmùgọ̀ ẹ̀yin ò ní ríran yín lójú, ẹ̀yin ò ní ríran yín lójú, ẹ̀yin ò ní ríran yín lójú, ẹ̀yin ò ní ríran yín lójú.","Ẹ̀yin òmùgọ̀ wo ló máa gbádùn kí ẹ̀yin èèyàn máa sọ lórí Twitter pé ẹ̀yin òmùgọ̀ èèyàn ni? Ẹ̀yin òmùgọ̀ ẹ̀yin o ní ríran yín lójú, ẹ̀yin o ní ríran yín lójú, ẹ̀yin o ní ríran yín lójú.",mt0xl_detox_synthetic,yo_synthetic_400
,"Àwọn olùṣọ́ àgùntàn Fulani ṣì ń pa àwọn ará Nàìjíríà títí di àkókò yìí, ó sì ti kú níbi iṣẹ́.","Àwọn olùṣọ́ àgùntàn Fulani sì ń pa àwọn ará Nàìjíríà títí di àkókò yìí, ó sì ti kú níbi iṣẹ́.",mt0xl_detox_synthetic,yo_synthetic_400
,"bọ̀wọ̀ fún ara rẹ, má ṣe fipá mú mi láti máa fi ẹ̀rù ṣe nǹkan kan.","bọ̀wọ̀ fún ara rẹ, má ṣe fipá mú mi láti máa fi ẹ̀rù ṣe nǹkan kan.",mt0xl_detox_synthetic,yo_synthetic_400
,"àwọn ọmọ orílẹ̀ - èdè yìí kò ṣeé fọkàn tán , wọ́n ń ṣe gbogbo ohun tí wọ́n bá ṣe , kódà àwọn aṣáájú wọn tó ń jẹ́ elzakzaky ni wọ́n fi mọ̀ pé wọ́n mọ̀ nípa àwọn orílẹ̀ - èdè wa , wọ́n sì ti ṣe ohun tó lòdì sí wọn , wọ́n jẹ́ ọ̀gá méjì , gbogbo àwọn tó ń ṣe ìjọba àjùmọ̀ṣe ni àdàkàdekè .","àwọn ọmọ orílẹ̀ - èdè yìí kò ṣeé fọkàn tán, wọ́n ń ṣe gbogbo ohun tí wọ́n bá ṣe, kódà aṣáájú wọn tó ń jẹ́ elzakzaky ni wọ́n fi mọ̀ pé wọ́n mọ̀ nípa àwọn orílẹ̀ - èdè wa, wọ́n sì ti ṣe ohun tó lòdì sí wọn, wọ́n jẹ́ ọ̀gá méjì, gbogbo àwọn tó ń ṣe ìjọba àjùmọ̀ṣe ni àdàkàdekè.",mt0xl_detox_synthetic,yo_synthetic_400
,Kí ìjì líle mú ọ àti ọ̀rọ̀ tí ẹ̀yin aráàlú fẹ́ràn jù lọ,Kí ìjì líle mú ọ àti ọ̀rọ̀ tí ẹ̀yin aráàlú fẹ́ràn jù lọ,mt0xl_detox_synthetic,yo_synthetic_400
,Àjọṣe àárín àríwá àti gúúsù Nàìjíríà ni àṣìṣe tó burú jù lọ tí wọ́n ti ṣe rí.,Àjọṣe àárín àríwá àti gúúsù Nàìjíríà ni àṣìṣe tó burú jù lọ tí wọ́n ti rí.,mt0xl_detox_synthetic,yo_synthetic_400
,"Àwọn Igbo si na akwulu ọtọ tụwa obìnrin ịme, omughi onye nzuzu ọ mụọ onye ara. (bí o bá lo obìnrin kan ní oyún nígbà tó dúró, ó lè bí ẹni òmùgọ̀ tàbí kó bí ẹni tó ń ṣeré) Ẹ̀kọ́ ìwà rere: Tó o bá má ṣe ohun tó tọ́, àbájáde rẹ̀ kò ní dára","Áwọn Igbo si na akwulu ọtọ tụwa obìnrin ịme, omughi ọ mụọ onye ara. (bí o bá lo obìnrin kan ní oyún nígbà tó dúró, ó lè bí ẹni òmùgọ̀ tàbí kó bí ẹni tó ń ṣeré) Ẹ̀kọ́ ìwà rere: Tó o bá má ṣe ohun tó tọ́, àbájáde rẹ̀ kò ní dára",mt0xl_detox_synthetic,yo_synthetic_400
,"O ti ń ṣe ìfòyemọ̀ sí àwọn èèyàn tó yàtọ̀ síra níbí, o sì ń sọ̀rọ̀ nípa gbígba wa ní agbẹjọ́rò.","O ti ń ṣe ìfòyemọ̀ sí àwọn èèyàn tó yàtọ̀sìra níbí, o sì ń sọ̀rọ̀ nípa gbígba wa ní agbẹjọ́rò.",mt0xl_detox_synthetic,yo_synthetic_400
,"Wetin rán fun mumu fulani janjaweed ọkunrin, ebi fẹ lati pari wa nibi o dey lọ Niger","Wetin rán fun mumu fulani janjaweed ọkunrin, ebi fẹ lati pari wa nibi o dey lọ Niger",mt0xl_detox_synthetic,yo_synthetic_400
,"àwọn kan lára àwọn ará àríwá tó kẹ́kọ̀ọ́ dáadáa ṣì ò mọ ohun tó ń mú kí àwọn èèyàn yín hùwà bí ẹranko, ẹ̀yin ò mọ ohun tó ń fa ìṣòro yín, ẹ̀yin ò sì mọ ohun tó ń fa ìṣòro yín mọ́, ẹ̀yin ò sì mọ ohun tó ń fa ìṣòro yín mọ́, ẹ̀yin ò sì mọ ohun tó ń fa ìṣòro yín mọ́, ẹ̀yin ò sì mọ ohun tó ń fa ìṣòro yín mọ́, ẹ̀yin ò sì mọ ohun tó ń fa ìṣòro yín mọ́, ẹ̀yin ò sì mọ ohun tó ń fa ìṣòro yín mọ́, ẹ̀yin ò sì mọ ohun tó ń fa ìṣòro yín mọ́, ẹ̀yin ò sì mọ ohun tó ń fa ìṣòro yín mọ́.","àwọn kan lára àwọn ará àríwá tó kẹ́kọ̀ọ́ dáadáa ṣí ò mọ ohun tó ń mú kí àwọn èèyàn yín hùwà bí ẹranko, ẹ̀yin ò sì mọ ohun tó ń fa ìṣòro yín mọ́, ẹ̀yin ò sì mọ ohun tó ń fa ìṣòro yín mọ́, ẹ̀yin ò sì mọ ohun tó ń fa ìṣòro yín mọ́, ẹ̀yin ò sì mọ ohun tó ń fa ìṣòro yín mọ́, ẹ̀yin ò sì mọ ohun tó ń fa ìṣòro yín mọ́, ẹ̀yin ò sì mọ ohun tó ń fa ìṣòro yín mọ́, ẹ̀yin ò sì mọ ohun tó ń fa ìṣòro yín mọ́, ẹ̀yin ò",mt0xl_detox_synthetic,yo_synthetic_400
,"àwọn ọmọ orílẹ̀-èdè nàìjíríà ẹ̀yin mọ̀ bí ẹ ṣe lè ṣe àwáwí fún àwọn àjèjì sha, èyí tó pọ̀ jù nínú yín ló ń bọ̀wọ̀ fún àwọn àjèjì ní tààràtà....bí burna tàbí davido bá ṣe èyí ẹ̀yin méjèèjì máa ń sọ ohun kan náà... ẹ̀yin ọmọ orílẹ̀-èdè nàìjíríà kan náà ni ẹ̀yin náà máa ń ṣe àbùkù","àwọn ọmọ orílẹ̀-èdè nàìjíríà ẹ̀yin mọ̀ bí ẹ ṣe lè ṣe àwáwí fún àjèjì sha, èyí tó pọ̀ jù nínú yín ló ń bọ̀wọ̀ fún àjèjì ní tààràtà....bí burna tàbí davido bá ṣe èyí ẹ̀yin méjèèjì máa ń sọ ohun kanna... ẹ̀yin ọmọ orílẹ̀-èdè nàìjíríà kan náà ni ẹ̀yin náà máa ń ṣe àbùkù",mt0xl_detox_synthetic,yo_synthetic_400
,"Ni Nigeria, North ati South ni agbegbe ti o wa nikan ti a ni oye? Iru rẹ jẹ aibalẹ si Islam, o ko paapaa ṣe idiwọ pẹlu ori rẹ, o fẹ nikan lati ṣe iyatọ. A ni awọn agbegbe geopolitical 6, ko si nkankan bi North ati South.","Ni Nigeria, North ati South ni agbegbe ti o wa nikan ti a ni oye? O ko paapaa ṣe idiwọ pẹlu ori rẹ, o fẹ nikan lati ṣe iyatọ. A ni awọn agbegbe geopolitical 6, ko si nkan bi North ati South.",mt0xl_detox_synthetic,yo_synthetic_400
,Ẹ wá wo bí àwọn Hausas ṣe ń jẹ́ ẹ̀rù bíi ti Shawama Dats.,Ẹ wá wo bí awọn Hausas ṣe ń jẹ́ ẹ̀rù bíi ti Shawama Dats.,mt0xl_detox_synthetic,yo_synthetic_400
,Báwo ni,Báwo ni,mt0xl_detox_synthetic,yo_synthetic_400
,Adeyinka ọmọ ọmọ ni Yoruba. Adamu Garba ni hausa. Nnamdi Kanu ni igbo. Awon werey meta. O ri pe ibinu ko ni ...,Adeyinka ọmọ ọmọ ni Yoruba. Adamu Garba ni Hausa. Nnamdi Kanu ni igbo. Awon werey meta. O ri pe ibinu ko ni...,mt0xl_detox_synthetic,yo_synthetic_400
,"Dákẹ́ ẹnu rẹ tí kò dára, kò sí àkókò fún rẹ̀.","Dákẹ́ ẹnu rẹ tí kò dára, kò sí àkókò fún rẹ̀.",mt0xl_detox_synthetic,yo_synthetic_400
,"""Àwọn obìnrin tí kò ní kónọ́ọ̀mù máa ń bá ara wọn fọn...Ṣùgbọ́n kí wọ́n máa fi ẹ̀rù kan pa iPhone wọn mọ́"".","""Àwọn obìnrin tí kò ní kónọ́ọ̀mù máa ń bá ara wọn fọn...Ṣùgbọ́n kí wọ́n máa fi ẹ̀rù kan pa iPhone wọn mọ́"".",mt0xl_detox_synthetic,yo_synthetic_400
,"ó jẹ́ èṣù yoruba, mi ò retí pé kí wọ́n ṣe bẹ́ẹ̀. irú àwọn èèyàn yìí ló máa ń ṣe ara wọn lóore ní gbangba ju pé kí wọ́n ṣègbéyàwó.","ó jẹ́ èṣù yoruba, mi ò retí pé kí wọ́n ṣe bẹ́ẹ̀. irú àwọn ènìyàn yìí ló máa ń ṣe ara wọn lóore ní gbangba ju pé kí wọ́n ṣègbéyàwó.",mt0xl_detox_synthetic,yo_synthetic_400
,"Gbogbo awọn oniwe-ga ati awọn alaigbagbọ rẹ pẹlu awọn ti ko nilo olufaragba complex. kọọkan tom, ọta ati harry yoo fa awọn kristeni, bayi awọn kristeni ti o pa ateist 🤣, LINK","Gbogbo awọn oniwe-ga ati awọn alaigbagbọ rẹ pẹlu awọn ti ko nilo olufaragba complex. kọọkan tom, ọta ati harry yoo fa awọn kristeni, bayi awọn kristeni ti o pa ateist 🤣, LINK",mt0xl_detox_synthetic,yo_synthetic_400
